layer,timestep,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
1,24,24,False,native,24,0.960169,0.952837,0.963639,0.010802,0.957292,0.948535,0.973362,0.913881,0.978744,24,0.97968,0.975849,0.981483,0.005634,0.978124,0.973588,0.986501,0.955003,0.989258,0.001503,24,0.00156,24,0.753906,24,112.0,24,,0,0.102863,24
1,25,24,False,native,24,0.95981,0.952192,0.963893,0.0117,0.957118,0.947523,0.974503,0.909626,0.978156,24,0.979492,0.975511,0.981614,0.006104,0.978027,0.973054,0.987087,0.952674,0.988957,0.001411,24,0.001534,24,0.75,24,108.0,24,,0,0.102773,24
1,26,24,False,native,24,0.958151,0.951906,0.963386,0.011479,0.956274,0.949163,0.97462,0.907847,0.976247,24,0.978628,0.975361,0.981351,0.005991,0.977586,0.973918,0.987147,0.951698,0.987981,0.001442,24,0.001385,24,0.763672,24,104.0,24,,0,0.102678,24
1,27,24,False,native,24,0.957575,0.952586,0.964291,0.011705,0.955441,0.9461,0.973508,0.903346,0.975954,24,0.978328,0.975717,0.981821,0.006104,0.977135,0.972303,0.986576,0.949219,0.987831,0.001495,24,0.001419,24,0.769531,24,101.5,24,,0,0.102564,24
1,28,24,False,native,24,0.95844,0.95044,0.962699,0.012258,0.954964,0.946285,0.97285,0.900493,0.974635,24,0.978779,0.974591,0.980995,0.006404,0.976882,0.972401,0.986238,0.947641,0.987154,0.001488,24,0.001514,24,0.779297,24,109.0,24,,0,0.102413,24
1,29,24,False,native,24,0.957,0.949155,0.964001,0.014846,0.955148,0.94654,0.973128,0.904844,0.975807,24,0.978027,0.973915,0.981671,0.007756,0.976985,0.972536,0.986381,0.950045,0.987755,0.001602,24,0.001541,24,0.777344,24,114.0,24,,0,0.102295,24
1,30,24,False,native,24,0.956281,0.947551,0.963787,0.016235,0.954796,0.944195,0.974138,0.909215,0.977862,24,0.977652,0.973069,0.981558,0.008489,0.976804,0.971297,0.986899,0.952449,0.988807,0.001431,24,0.001507,24,0.794922,24,109.0,24,0.999493,24,0.10209,24
1,31,24,False,native,24,0.955418,0.945843,0.96328,0.017437,0.954105,0.941303,0.972485,0.915947,0.975074,24,0.977201,0.972168,0.981295,0.009127,0.976453,0.969764,0.98605,0.95613,0.98738,0.001404,24,0.001591,24,0.794922,24,108.5,24,,0,0.101968,24
1,32,24,False,native,24,0.954198,0.945026,0.963137,0.018111,0.954496,0.940823,0.973099,0.922866,0.976981,24,0.976562,0.971736,0.98122,0.009484,0.976666,0.969509,0.986366,0.959886,0.988356,0.00148,24,0.001511,24,0.800781,24,116.5,24,,0,0.101815,24
1,33,24,False,native,24,0.954342,0.945133,0.963207,0.018074,0.954098,0.936999,0.973581,0.919262,0.978009,24,0.976638,0.971792,0.981258,0.009465,0.976453,0.967473,0.986614,0.957933,0.988882,0.001572,24,0.001308,24,0.808594,24,111.0,24,,0,0.101635,24
1,34,24,False,native,24,0.954558,0.944956,0.963677,0.018722,0.953715,0.935418,0.97171,0.923283,0.97654,24,0.97675,0.971698,0.981502,0.009803,0.976256,0.966632,0.985652,0.960111,0.988131,0.001572,24,0.001396,24,0.792969,24,110.5,24,,0,0.101418,24
1,35,24,False,native,24,0.955421,0.943961,0.962375,0.018414,0.953708,0.935334,0.971433,0.923005,0.977715,24,0.977201,0.971173,0.980826,0.009653,0.976253,0.966587,0.985509,0.959961,0.988732,0.001514,24,0.001293,24,0.777344,24,111.0,24,,0,0.101218,24
1,36,24,False,native,24,0.95427,0.94194,0.964585,0.022644,0.953496,0.935237,0.973683,0.919539,0.976834,24,0.9766,0.970102,0.981971,0.011869,0.976131,0.966534,0.986666,0.958083,0.988281,0.001511,24,0.001411,24,0.773438,24,114.0,24,,0,0.101004,24
1,37,24,False,native,24,0.955993,0.940491,0.966435,0.025944,0.953415,0.932959,0.973874,0.918709,0.976247,24,0.977502,0.969332,0.982929,0.013597,0.97608,0.965317,0.986764,0.957632,0.987981,0.001392,24,0.001511,24,0.763672,24,112.0,24,,0,0.100796,24
