timestep,sparsity,routing_precision,retained_fraction,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
10,0.9,nvfp4,0.1,7200,False,native,7200,0.973318,0.963277,0.980363,0.017086,0.969505,0.950905,0.985088,0.808204,0.992964,7200,0.986478,0.981295,0.990084,0.008789,0.98444,0.974835,0.992488,0.89393,0.996469,0.00177,7200,0.001762,7200,0.582031,7200,105.0,7200,0.999792,7200,0.106892,7200
10,0.9,nvfp4_sim,0.1,7200,False,simulated,7200,0.973318,0.963422,0.980363,0.016941,0.96951,0.950905,0.98494,0.809433,0.992814,7200,0.986478,0.98137,0.990084,0.008714,0.984443,0.974835,0.992413,0.894681,0.996394,0.00177,7200,0.00177,7200,0.582031,7200,105.0,7200,0.999791,7200,0.10672,7200
10,0.95,fp8_e4m3,0.05,7200,False,simulated,7200,0.982427,0.973025,0.987459,0.014434,0.977752,0.959664,0.990133,0.806977,0.998199,7200,0.991136,0.986328,0.99369,0.007362,0.988687,0.979417,0.995042,0.893179,0.999099,0.002609,7200,0.002625,7200,0.222656,7200,96.0,7200,0.999967,7200,1e-06,7200
10,0.95,nvfp4,0.05,7200,False,native,7200,0.960819,0.946768,0.970688,0.02392,0.955827,0.930115,0.976247,0.746523,0.993113,7200,0.980018,0.972656,0.985126,0.01247,0.977281,0.963792,0.987981,0.854868,0.996544,0.002609,7200,0.002625,7200,0.464844,7200,96.0,7200,0.999792,7200,0.106892,7200
10,0.95,nvfp4_sim,0.05,7200,False,simulated,7200,0.960819,0.947053,0.970397,0.023344,0.95585,0.930115,0.976247,0.746523,0.992516,7200,0.980018,0.972806,0.984976,0.012169,0.977293,0.963792,0.987981,0.854868,0.996244,0.002609,7200,0.002625,7200,0.464844,7200,96.0,7200,0.999791,7200,0.10672,7200
15,0.5,fp8_e4m3,0.5,7200,False,simulated,7200,0.995949,0.995008,0.996649,0.001641,0.995371,0.993036,0.997227,0.964126,0.998719,7200,0.997971,0.997498,0.998322,0.000824,0.997678,0.996506,0.998611,0.981735,0.999359,0.000637,7200,0.000633,7200,0.464844,7200,94.0,7200,,0,1e-06,7200
15,0.5,nvfp4,0.5,7200,False,native,7200,0.988621,0.985248,0.990917,0.005669,0.987258,0.980299,0.992403,0.950273,0.995372,7200,0.994278,0.992569,0.995438,0.002869,0.99358,0.990051,0.996187,0.974503,0.997681,0.000637,7200,0.000641,7200,0.863281,7200,93.0,7200,,0,0.106519,7200
15,0.5,nvfp4_sim,0.5,7200,False,simulated,7200,0.988591,0.985217,0.990886,0.005669,0.987236,0.980299,0.9924,0.950128,0.995585,7200,0.994263,0.992554,0.995422,0.002869,0.993569,0.990051,0.996185,0.974426,0.997787,0.000637,7200,0.000637,7200,0.863281,7200,93.0,7200,,0,0.10634,7200
15,0.7,fp8_e4m3,0.3,7200,False,simulated,7200,0.993981,0.992419,0.995091,0.002672,0.993025,0.988951,0.995899,0.945183,0.998074,7200,0.996982,0.996195,0.99754,0.001344,0.996497,0.994445,0.997945,0.971819,0.999036,0.000772,7200,0.000771,7200,0.421875,7200,109.0,7200,,0,1e-06,7200
15,0.7,nvfp4,0.3,7200,False,native,7200,0.984296,0.979315,0.987648,0.008333,0.982198,0.971496,0.989704,0.921669,0.994889,7200,0.992086,0.98955,0.993786,0.004236,0.991001,0.985542,0.994825,0.959238,0.997438,0.000772,7200,0.000771,7200,0.796875,7200,109.0,7200,,0,0.106519,7200
15,0.7,nvfp4_sim,0.3,7200,False,simulated,7200,0.984246,0.979266,0.987648,0.008382,0.982168,0.971545,0.989704,0.92078,0.994889,7200,0.992061,0.989524,0.993786,0.004261,0.990986,0.985567,0.994825,0.958756,0.997438,0.000772,7200,0.000771,7200,0.796875,7200,108.0,7200,,0,0.10634,7200
15,0.8,fp8_e4m3,0.2,7200,False,simulated,7200,0.992519,0.990113,0.994026,0.003913,0.991004,0.984944,0.995006,0.91858,0.99803,7200,0.996245,0.995032,0.997004,0.001972,0.995474,0.992415,0.997497,0.957562,0.999014,0.001015,7200,0.001007,7200,0.359375,7200,112.0,7200,,0,1e-06,7200
