timestep,sparsity,routing_precision,retained_fraction,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
13,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.993411,0.990728,0.995054,0.004326,0.99192,0.985976,0.99655,0.913056,0.998499,720,0.996695,0.995343,0.997521,0.002178,0.995933,0.992939,0.998272,0.954552,0.999249,0.001711,720,0.001703,720,0.171875,720,0.0,720,,0,1e-06,720
13,0.9,nvfp4,0.1,720,False,native,720,0.976027,0.964798,0.98228,0.017481,0.970971,0.950905,0.986881,0.808819,0.992367,720,0.987868,0.982084,0.991061,0.008977,0.985181,0.974835,0.993397,0.894306,0.996169,0.001711,720,0.001698,720,0.542969,720,0.0,720,,0,0.105943,720
13,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.975954,0.964545,0.982317,0.017772,0.970947,0.951334,0.987014,0.808941,0.992218,720,0.987831,0.981952,0.991079,0.009127,0.985168,0.97506,0.993465,0.894381,0.996094,0.001711,720,0.001713,720,0.546875,720,0.0,720,,0,0.105772,720
14,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993781,0.996064,0.002283,0.994336,0.990999,0.996744,0.977724,0.998106,720,0.997573,0.996881,0.998028,0.001147,0.997158,0.995479,0.998369,0.988736,0.999052,0.001171,720,0.001163,720,0.242188,720,0.0,720,,0,1e-06,720
14,0.8,nvfp4,0.2,720,False,native,720,0.982258,0.975705,0.986066,0.010361,0.97889,0.965334,0.988619,0.90417,0.99267,720,0.99105,0.987703,0.992984,0.005281,0.989298,0.982361,0.994277,0.949674,0.996321,0.001171,720,0.001172,720,0.697266,720,0.0,720,,0,0.105962,720
14,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.982333,0.975631,0.986066,0.010435,0.978847,0.96518,0.988462,0.904239,0.992594,720,0.991088,0.987665,0.992984,0.005319,0.989276,0.982282,0.994198,0.949712,0.996283,0.001171,720,0.001177,720,0.695312,720,0.0,720,,0,0.105788,720
14,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.993411,0.991026,0.995204,0.004178,0.992043,0.986717,0.996401,0.916085,0.998499,720,0.996695,0.995493,0.997596,0.002103,0.995996,0.993314,0.998197,0.956205,0.999249,0.001707,720,0.001709,720,0.167969,720,0.0,720,,0,1e-06,720
14,0.9,nvfp4,0.1,720,False,native,720,0.975807,0.965016,0.982464,0.017448,0.970997,0.95162,0.987014,0.806364,0.992964,720,0.987755,0.982197,0.991155,0.008958,0.985194,0.97521,0.993465,0.892803,0.996469,0.001707,720,0.001703,720,0.550781,720,0.0,720,,0,0.105962,720
14,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.975954,0.964726,0.982723,0.017997,0.970962,0.951463,0.986866,0.806609,0.992964,720,0.987831,0.982046,0.991286,0.00924,0.985176,0.975128,0.993389,0.892954,0.996469,0.001707,720,0.001715,720,0.550781,720,0.0,720,,0,0.105788,720
15,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993574,0.996064,0.00249,0.994341,0.991157,0.996744,0.977501,0.998408,720,0.997573,0.996776,0.998028,0.001252,0.99716,0.995559,0.998369,0.988623,0.999204,0.001152,720,0.001154,720,0.242188,720,0.0,720,,0,1e-06,720
15,0.8,nvfp4,0.2,720,False,native,720,0.982035,0.975316,0.98614,0.010824,0.978799,0.965707,0.988612,0.908443,0.992444,720,0.990936,0.987504,0.993022,0.005518,0.989252,0.982555,0.994273,0.952025,0.996208,0.001152,720,0.001173,720,0.703125,720,0.0,720,,0,0.105951,720
15,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.98196,0.975279,0.986159,0.01088,0.978773,0.965678,0.988537,0.908305,0.992368,720,0.990898,0.987485,0.993031,0.005546,0.989239,0.982539,0.994235,0.951949,0.99617,0.001152,720,0.001173,720,0.703125,720,0.0,720,,0,0.105782,720
15,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99356,0.990877,0.995054,0.004177,0.992024,0.98611,0.996401,0.91512,0.998499,720,0.99677,0.995418,0.997521,0.002103,0.995986,0.993006,0.998197,0.955679,0.999249,0.001732,720,0.001729,720,0.167969,720,0.0,720,,0,1e-06,720
15,0.9,nvfp4,0.1,720,False,native,720,0.97654,0.964726,0.982132,0.017406,0.971099,0.950748,0.987029,0.812389,0.992814,720,0.988131,0.982046,0.990986,0.008939,0.985248,0.974752,0.993472,0.896484,0.996394,0.001732,720,0.001706,720,0.542969,720,0.0,720,,0,0.105951,720
15,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97654,0.964871,0.982427,0.017557,0.97107,0.950862,0.987177,0.81276,0.992516,720,0.988131,0.982121,0.991136,0.009014,0.985232,0.974812,0.993547,0.89671,0.996244,0.001732,720,0.001715,720,0.542969,720,0.0,720,,0,0.105782,720
16,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995082,0.993555,0.996064,0.002509,0.994286,0.991165,0.996744,0.976019,0.998257,720,0.997535,0.996767,0.998028,0.001261,0.997133,0.995563,0.998369,0.987864,0.999128,0.001156,720,0.001164,720,0.246094,720,0.0,720,,0,1e-06,720
16,0.8,nvfp4,0.2,720,False,native,720,0.982072,0.975483,0.986066,0.010583,0.978778,0.9657,0.988387,0.910309,0.992519,720,0.990955,0.987589,0.992984,0.005395,0.989242,0.982551,0.99416,0.953049,0.996245,0.001156,720,0.001146,720,0.697266,720,0.0,720,,0,0.105924,720
16,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.982035,0.975575,0.986066,0.010491,0.978724,0.96562,0.988469,0.910309,0.992218,720,0.990936,0.987637,0.992984,0.005347,0.989214,0.982509,0.994201,0.953049,0.996094,0.001156,720,0.001158,720,0.699219,720,0.0,720,,0,0.105762,720
16,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.990877,0.995204,0.004327,0.992089,0.986406,0.996401,0.918709,0.998649,720,0.996845,0.995418,0.997596,0.002178,0.996019,0.993157,0.998197,0.957632,0.999324,0.001733,720,0.001747,720,0.164062,720,0.0,720,,0,1e-06,720
16,0.9,nvfp4,0.1,720,False,native,720,0.975954,0.964436,0.982723,0.018287,0.971141,0.951749,0.986732,0.81647,0.992218,720,0.987831,0.981896,0.991286,0.00939,0.985271,0.975278,0.993322,0.898963,0.996094,0.001733,720,0.001733,720,0.542969,720,0.0,720,,0,0.105924,720
16,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.9761,0.9644,0.982575,0.018175,0.971097,0.951878,0.986421,0.81709,0.992069,720,0.987906,0.981877,0.991211,0.009334,0.985248,0.975346,0.993164,0.899339,0.996019,0.001733,720,0.00174,720,0.542969,720,0.0,720,,0,0.105762,720
17,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995233,0.9938,0.996007,0.002207,0.994373,0.991225,0.996744,0.977353,0.998408,720,0.997611,0.99689,0.997999,0.001109,0.997176,0.995593,0.998369,0.988547,0.999204,0.001161,720,0.00116,720,0.240234,720,0.0,720,,0,1e-06,720
17,0.8,nvfp4,0.2,720,False,native,720,0.982109,0.975427,0.986215,0.010788,0.978772,0.965261,0.988469,0.913706,0.993197,720,0.990974,0.987561,0.99306,0.005499,0.989239,0.982323,0.994201,0.954907,0.996587,0.001161,720,0.001165,720,0.695312,720,0.0,720,,0,0.105842,720
17,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.982221,0.975483,0.98614,0.010658,0.978749,0.965268,0.988462,0.914123,0.992971,720,0.991031,0.987589,0.993022,0.005433,0.989228,0.982327,0.994198,0.955135,0.996473,0.001161,720,0.001158,720,0.691406,720,0.0,720,,0,0.10568,720
17,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99356,0.990877,0.995204,0.004327,0.992133,0.986866,0.996401,0.918847,0.998349,720,0.99677,0.995418,0.997596,0.002178,0.996042,0.993389,0.998197,0.957707,0.999174,0.00173,720,0.001732,720,0.164062,720,0.0,720,,0,1e-06,720
17,0.9,nvfp4,0.1,720,False,native,720,0.976394,0.965016,0.982575,0.017559,0.971236,0.951463,0.986569,0.82032,0.992218,720,0.988056,0.982197,0.991211,0.009014,0.985321,0.975128,0.993239,0.901292,0.996094,0.00173,720,0.001719,720,0.542969,720,0.0,720,,0,0.105842,720
17,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976247,0.965161,0.982427,0.017266,0.971207,0.950905,0.986569,0.820444,0.992218,720,0.987981,0.982272,0.991136,0.008864,0.985305,0.974835,0.993239,0.901367,0.996094,0.00173,720,0.001727,720,0.539062,720,0.0,720,,0,0.10568,720
18,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993649,0.996064,0.002415,0.994335,0.991157,0.996668,0.977427,0.998484,720,0.997573,0.996814,0.998028,0.001214,0.997157,0.995559,0.998331,0.988585,0.999242,0.001153,720,0.00116,720,0.242188,720,0.0,720,,0,1e-06,720
18,0.8,nvfp4,0.2,720,False,native,720,0.982147,0.974872,0.98629,0.011418,0.978766,0.96548,0.988537,0.916697,0.993197,720,0.990993,0.987276,0.993098,0.005821,0.989237,0.982437,0.994235,0.956538,0.996587,0.001153,720,0.001175,720,0.703125,720,0.0,720,,0,0.10577,720
18,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.982072,0.974761,0.98614,0.011379,0.978703,0.965407,0.988544,0.916349,0.993197,720,0.990955,0.987219,0.993022,0.005802,0.989204,0.982399,0.994239,0.956349,0.996587,0.001153,720,0.001172,720,0.703125,720,0.0,720,,0,0.105607,720
18,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991175,0.995204,0.004029,0.992194,0.986273,0.996401,0.919677,0.998349,720,0.996845,0.995568,0.997596,0.002028,0.996073,0.993089,0.998197,0.958158,0.999174,0.001729,720,0.001726,720,0.164062,720,0.0,720,,0,1e-06,720
18,0.9,nvfp4,0.1,720,False,native,720,0.976394,0.96498,0.982427,0.017448,0.971283,0.951749,0.987014,0.821939,0.991622,720,0.988056,0.982178,0.991136,0.008958,0.985346,0.975278,0.993465,0.902269,0.995793,0.001729,720,0.001729,720,0.535156,720,0.0,720,,0,0.10577,720
18,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97654,0.964726,0.982317,0.017591,0.971262,0.951749,0.986866,0.82169,0.992069,720,0.988131,0.982046,0.991079,0.009033,0.985335,0.975278,0.993389,0.902118,0.996019,0.001729,720,0.00172,720,0.535156,720,0.0,720,,0,0.105607,720
19,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993574,0.996139,0.002566,0.99436,0.99109,0.996819,0.97713,0.998484,720,0.997573,0.996776,0.998066,0.001289,0.99717,0.995525,0.998407,0.988433,0.999242,0.001163,720,0.001165,720,0.246094,720,0.0,720,,0,1e-06,720
19,0.8,nvfp4,0.2,720,False,native,720,0.982184,0.974595,0.986234,0.011639,0.978807,0.965334,0.988687,0.918859,0.99282,720,0.991012,0.987134,0.993069,0.005935,0.989258,0.982361,0.994311,0.957714,0.996397,0.001163,720,0.00117,720,0.699219,720,0.0,720,,0,0.105745,720
19,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.982109,0.974595,0.986215,0.01162,0.97876,0.965392,0.988619,0.918789,0.992745,720,0.990974,0.987134,0.99306,0.005926,0.989234,0.982392,0.994277,0.957676,0.996359,0.001163,720,0.001174,720,0.697266,720,0.0,720,,0,0.105577,720
19,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991175,0.995353,0.004178,0.992207,0.986569,0.996401,0.922449,0.998199,720,0.996845,0.995568,0.997671,0.002103,0.996079,0.993239,0.998197,0.95966,0.999099,0.001725,720,0.001727,720,0.164062,720,0.0,720,,0,1e-06,720
19,0.9,nvfp4,0.1,720,False,native,720,0.976761,0.964835,0.982575,0.01774,0.971323,0.951734,0.986421,0.819698,0.992814,720,0.988244,0.982103,0.991211,0.009108,0.985367,0.97527,0.993164,0.900916,0.996394,0.001725,720,0.001732,720,0.53125,720,0.0,720,,0,0.105745,720
19,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976834,0.964835,0.982427,0.017593,0.971247,0.951591,0.986436,0.819325,0.992367,720,0.988281,0.982103,0.991136,0.009033,0.985328,0.975195,0.993172,0.900691,0.996169,0.001725,720,0.001735,720,0.535156,720,0.0,720,,0,0.105577,720
20,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993574,0.996064,0.00249,0.994323,0.991014,0.996744,0.977798,0.99856,720,0.997573,0.996776,0.998028,0.001252,0.997151,0.995487,0.998369,0.988774,0.999279,0.001154,720,0.001178,720,0.242188,720,0.0,720,0.999975,720,1e-06,720
20,0.8,nvfp4,0.2,720,False,native,720,0.981998,0.974761,0.986234,0.011473,0.978705,0.965253,0.988469,0.921376,0.993121,720,0.990917,0.987219,0.993069,0.00585,0.989207,0.982319,0.994201,0.959079,0.996549,0.001154,720,0.001159,720,0.699219,720,0.0,720,0.999759,720,0.105686,720
20,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.98196,0.974595,0.98629,0.011695,0.97867,0.965121,0.988462,0.921096,0.992895,720,0.990898,0.987134,0.993098,0.005964,0.989189,0.982251,0.994198,0.958927,0.996435,0.001154,720,0.001163,720,0.699219,720,0.0,720,0.999758,720,0.105525,720
20,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.990989,0.995054,0.004066,0.992217,0.986999,0.996251,0.922449,0.998349,720,0.996845,0.995474,0.997521,0.002047,0.996085,0.993457,0.998122,0.95966,0.999174,0.001722,720,0.001736,720,0.164062,720,0.0,720,0.999975,720,1e-06,720
20,0.9,nvfp4,0.1,720,False,native,720,0.976687,0.965016,0.98228,0.017264,0.971354,0.95142,0.986717,0.822189,0.992964,720,0.988206,0.982197,0.991061,0.008864,0.985383,0.975105,0.993314,0.902419,0.996469,0.001722,720,0.001734,720,0.533203,720,0.0,720,0.999759,720,0.105686,720
20,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976687,0.96498,0.982317,0.017337,0.971309,0.95142,0.986569,0.82169,0.992964,720,0.988206,0.982178,0.991079,0.008902,0.98536,0.975105,0.993239,0.902118,0.996469,0.001722,720,0.001725,720,0.535156,720,0.0,720,0.999758,720,0.105525,720
21,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993574,0.996064,0.00249,0.99432,0.991014,0.996819,0.978614,0.998636,720,0.997573,0.996776,0.998028,0.001252,0.99715,0.995487,0.998407,0.989191,0.999317,0.001172,720,0.001163,720,0.246094,720,0.0,720,,0,1e-06,720
21,0.8,nvfp4,0.2,720,False,native,720,0.981774,0.974466,0.986365,0.011899,0.978659,0.965026,0.988537,0.923338,0.99395,720,0.990803,0.987068,0.993136,0.006068,0.989183,0.982202,0.994235,0.960141,0.996966,0.001172,720,0.001146,720,0.703125,720,0.0,720,,0,0.105653,720
21,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.9817,0.974613,0.986365,0.011751,0.978618,0.964807,0.988462,0.922987,0.993875,720,0.990765,0.987144,0.993136,0.005992,0.989163,0.982088,0.994198,0.959951,0.996928,0.001172,720,0.001155,720,0.703125,720,0.0,720,,0,0.105491,720
21,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991026,0.995204,0.004178,0.99222,0.986866,0.996401,0.922588,0.998199,720,0.996845,0.995493,0.997596,0.002103,0.996086,0.993389,0.998197,0.959736,0.999099,0.001728,720,0.001734,720,0.164062,720,0.0,720,,0,1e-06,720
21,0.9,nvfp4,0.1,720,False,native,720,0.976834,0.965125,0.982612,0.017487,0.971354,0.950905,0.986569,0.824561,0.992814,720,0.988281,0.982253,0.99123,0.008977,0.985383,0.974835,0.993239,0.903846,0.996394,0.001728,720,0.001732,720,0.53125,720,0.0,720,,0,0.105653,720
21,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.97654,0.965088,0.982723,0.017634,0.971315,0.951019,0.986732,0.823936,0.993262,720,0.988131,0.982234,0.991286,0.009052,0.985363,0.974895,0.993322,0.903471,0.99662,0.001728,720,0.001736,720,0.535156,720,0.0,720,,0,0.105491,720
22,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995082,0.993649,0.996082,0.002434,0.994309,0.991014,0.996744,0.978169,0.998106,720,0.997535,0.996814,0.998037,0.001223,0.997144,0.995487,0.998369,0.988964,0.999052,0.001151,720,0.001158,720,0.25,720,0.0,720,,0,1e-06,720
22,0.8,nvfp4,0.2,720,False,native,720,0.981886,0.974244,0.986309,0.012065,0.978626,0.965239,0.988394,0.923829,0.993197,720,0.99086,0.986954,0.993107,0.006153,0.989167,0.982312,0.994163,0.960407,0.996587,0.001151,720,0.001152,720,0.707031,720,0.0,720,,0,0.105594,720
22,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981811,0.974244,0.98629,0.012046,0.978578,0.965187,0.988387,0.923969,0.993046,720,0.990822,0.986954,0.993098,0.006144,0.989142,0.982285,0.99416,0.960482,0.996511,0.001151,720,0.001148,720,0.707031,720,0.0,720,,0,0.105431,720
22,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991026,0.995353,0.004327,0.99223,0.987014,0.996401,0.922727,0.998949,720,0.996845,0.995493,0.997671,0.002178,0.996091,0.993465,0.998197,0.959811,0.999474,0.001717,720,0.001724,720,0.160156,720,0.0,720,,0,1e-06,720
22,0.9,nvfp4,0.1,720,False,native,720,0.976834,0.964653,0.98287,0.018217,0.971448,0.950905,0.986717,0.823811,0.993859,720,0.988281,0.982009,0.991361,0.009352,0.985432,0.974835,0.993314,0.903395,0.99692,0.001717,720,0.001725,720,0.53125,720,0.0,720,,0,0.105594,720
22,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976761,0.964436,0.982723,0.018287,0.971403,0.950862,0.986732,0.822937,0.993859,720,0.988244,0.981896,0.991286,0.00939,0.985409,0.974812,0.993322,0.90287,0.99692,0.001717,720,0.001714,720,0.535156,720,0.0,720,,0,0.105431,720
23,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995006,0.993574,0.996064,0.00249,0.994338,0.991368,0.996819,0.978317,0.998636,720,0.997497,0.996776,0.998028,0.001252,0.997159,0.995665,0.998407,0.98904,0.999317,0.001133,720,0.001151,720,0.246094,720,0.0,720,,0,1e-06,720
23,0.8,nvfp4,0.2,720,False,native,720,0.981625,0.97417,0.986365,0.012195,0.97861,0.965297,0.988462,0.924531,0.993046,720,0.990727,0.986916,0.993136,0.00622,0.989159,0.982342,0.994198,0.960786,0.996511,0.001133,720,0.00115,720,0.703125,720,0.0,720,,0,0.105559,720
23,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.9817,0.974133,0.986365,0.012232,0.978561,0.964975,0.98832,0.924391,0.992971,720,0.990765,0.986897,0.993136,0.006239,0.989134,0.982175,0.994125,0.96071,0.996473,0.001133,720,0.001159,720,0.707031,720,0.0,720,,0,0.105396,720
23,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991026,0.995204,0.004178,0.992288,0.986851,0.996401,0.92509,0.998649,720,0.996845,0.995493,0.997596,0.002103,0.996121,0.993382,0.998197,0.961088,0.999324,0.001723,720,0.00172,720,0.160156,720,0.0,720,,0,1e-06,720
23,0.9,nvfp4,0.1,720,False,native,720,0.976981,0.964871,0.98287,0.017999,0.971538,0.950891,0.986866,0.828823,0.992964,720,0.988356,0.982121,0.991361,0.00924,0.985479,0.974827,0.993389,0.9064,0.996469,0.001723,720,0.001728,720,0.535156,720,0.0,720,,0,0.105559,720
23,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976981,0.964581,0.98276,0.018179,0.971486,0.951019,0.986866,0.828823,0.992964,720,0.988356,0.981971,0.991305,0.009334,0.985453,0.974895,0.993389,0.9064,0.996469,0.001723,720,0.001733,720,0.53125,720,0.0,720,,0,0.105396,720
24,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995006,0.993555,0.996064,0.002509,0.994308,0.991165,0.996744,0.978985,0.998181,720,0.997497,0.996767,0.998028,0.001261,0.997144,0.995563,0.998369,0.989381,0.99909,0.001157,720,0.001154,720,0.251953,720,0.0,720,,0,1e-06,720
24,0.8,nvfp4,0.2,720,False,native,720,0.981811,0.973856,0.98629,0.012434,0.97856,0.964455,0.988544,0.925655,0.992971,720,0.990822,0.986755,0.993098,0.006343,0.989134,0.981906,0.994239,0.961393,0.996473,0.001157,720,0.001169,720,0.707031,720,0.0,720,,0,0.105504,720
24,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981811,0.973579,0.986215,0.012636,0.978518,0.964382,0.988462,0.925445,0.993121,720,0.990822,0.986613,0.99306,0.006447,0.989112,0.981868,0.994198,0.961279,0.996549,0.001157,720,0.001166,720,0.707031,720,0.0,720,,0,0.105325,720
24,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.993859,0.991026,0.995204,0.004178,0.992281,0.987162,0.996116,0.927599,0.998499,720,0.99692,0.995493,0.997596,0.002103,0.996117,0.99354,0.998054,0.96244,0.999249,0.001747,720,0.001732,720,0.160156,720,0.0,720,,0,1e-06,720
24,0.9,nvfp4,0.1,720,False,native,720,0.977128,0.964436,0.98287,0.018434,0.97148,0.950033,0.986717,0.830206,0.994307,720,0.988431,0.981896,0.991361,0.009465,0.985449,0.974377,0.993314,0.907227,0.997145,0.001747,720,0.001721,720,0.529297,720,0.0,720,,0,0.105504,720
24,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.977128,0.964581,0.98276,0.018179,0.97144,0.949876,0.986717,0.829828,0.994158,720,0.988431,0.981971,0.991305,0.009334,0.985429,0.974294,0.993314,0.907001,0.99707,0.001747,720,0.001724,720,0.527344,720,0.0,720,,0,0.105325,720
25,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993498,0.996064,0.002565,0.99434,0.99124,0.996744,0.978614,0.998106,720,0.997573,0.996738,0.998028,0.001289,0.99716,0.995601,0.998369,0.989191,0.999052,0.001156,720,0.001154,720,0.246094,720,0.0,720,,0,1e-06,720
25,0.8,nvfp4,0.2,720,False,native,720,0.9817,0.973653,0.986215,0.012563,0.978529,0.964821,0.988245,0.926781,0.992895,720,0.990765,0.98665,0.99306,0.006409,0.989118,0.982096,0.994088,0.961999,0.996435,0.001156,720,0.00114,720,0.710938,720,0.0,720,,0,0.105453,720
25,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981737,0.973727,0.986215,0.012489,0.978461,0.964609,0.988245,0.926852,0.993272,720,0.990784,0.986688,0.99306,0.006371,0.989083,0.981986,0.994088,0.962037,0.996625,0.001156,720,0.001149,720,0.714844,720,0.0,720,,0,0.105284,720
25,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991026,0.995204,0.004178,0.992288,0.987014,0.996401,0.923421,0.998799,720,0.996845,0.995493,0.997596,0.002103,0.996121,0.993465,0.998197,0.960186,0.999399,0.001748,720,0.001747,720,0.162109,720,0.0,720,,0,1e-06,720
25,0.9,nvfp4,0.1,720,False,native,720,0.976981,0.963856,0.982427,0.018571,0.971354,0.949848,0.986421,0.832851,0.992367,720,0.988356,0.981596,0.991136,0.00954,0.985385,0.974279,0.993164,0.908804,0.996169,0.001748,720,0.001723,720,0.535156,720,0.0,720,,0,0.105453,720
25,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976981,0.963965,0.982464,0.018499,0.971315,0.950448,0.986273,0.833104,0.992218,720,0.988356,0.981652,0.991155,0.009503,0.985365,0.974594,0.993089,0.908954,0.996094,0.001748,720,0.001723,720,0.53125,720,0.0,720,,0,0.105284,720
26,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995157,0.993498,0.996064,0.002565,0.994347,0.990939,0.996819,0.977427,0.99856,720,0.997573,0.996738,0.998028,0.001289,0.997163,0.995449,0.998407,0.988585,0.999279,0.00116,720,0.001143,720,0.246094,720,0.0,720,,0,1e-06,720
26,0.8,nvfp4,0.2,720,False,native,720,0.981662,0.974004,0.986234,0.01223,0.978512,0.96417,0.988387,0.926781,0.993347,720,0.990746,0.986831,0.993069,0.006239,0.989109,0.981758,0.99416,0.961999,0.996663,0.00116,720,0.001127,720,0.71875,720,0.0,720,,0,0.105423,720
26,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981662,0.973911,0.986309,0.012397,0.978459,0.96417,0.988312,0.926852,0.993121,720,0.990746,0.986783,0.993107,0.006324,0.989082,0.981758,0.994122,0.962037,0.996549,0.00116,720,0.001144,720,0.714844,720,0.0,720,,0,0.105267,720
26,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991473,0.995054,0.003582,0.992319,0.986717,0.996266,0.925369,0.998499,720,0.996845,0.995718,0.997521,0.001803,0.996136,0.993314,0.99813,0.961238,0.999249,0.001733,720,0.001728,720,0.164062,720,0.0,720,,0,1e-06,720
26,0.9,nvfp4,0.1,720,False,native,720,0.977128,0.963675,0.982723,0.019047,0.971343,0.949905,0.986288,0.83323,0.99356,720,0.988431,0.981502,0.991286,0.009784,0.98538,0.974309,0.993096,0.909029,0.99677,0.001733,720,0.001719,720,0.53125,720,0.0,720,,0,0.105423,720
26,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.976834,0.96382,0.98276,0.018939,0.971299,0.950033,0.986273,0.833356,0.993859,720,0.988281,0.981577,0.991305,0.009728,0.985357,0.974377,0.993089,0.909105,0.99692,0.001733,720,0.001718,720,0.535156,720,0.0,720,,0,0.105267,720
27,0.8,fp8_e4m3,0.2,720,False,simulated,720,0.995082,0.993498,0.996064,0.002565,0.994326,0.991082,0.996744,0.97802,0.998257,720,0.997535,0.996738,0.998028,0.001289,0.997153,0.995521,0.998369,0.988888,0.999128,0.001153,720,0.001151,720,0.246094,720,0.0,720,,0,1e-06,720
27,0.8,nvfp4,0.2,720,False,native,720,0.981886,0.973653,0.986215,0.012563,0.97845,0.964016,0.988462,0.926429,0.992444,720,0.99086,0.98665,0.99306,0.006409,0.989077,0.981679,0.994198,0.96181,0.996208,0.001153,720,0.001151,720,0.710938,720,0.0,720,,0,0.105274,720
27,0.8,nvfp4_sim,0.2,720,False,simulated,720,0.981886,0.973634,0.98629,0.012656,0.978397,0.963951,0.988462,0.926429,0.992444,720,0.99086,0.986641,0.993098,0.006457,0.98905,0.981644,0.994198,0.96181,0.996208,0.001153,720,0.001158,720,0.710938,720,0.0,720,,0,0.105103,720
27,0.9,fp8_e4m3,0.1,720,False,simulated,720,0.99371,0.991175,0.995204,0.004029,0.992307,0.987296,0.996401,0.926483,0.998499,720,0.996845,0.995568,0.997596,0.002028,0.99613,0.993607,0.998197,0.961839,0.999249,0.001716,720,0.001718,720,0.164062,720,0.0,720,,0,1e-06,720
27,0.9,nvfp4,0.1,720,False,native,720,0.976981,0.96411,0.98228,0.01817,0.97117,0.949034,0.986421,0.836645,0.992814,720,0.988356,0.981727,0.991061,0.009334,0.98529,0.973851,0.993164,0.911058,0.996394,0.001716,720,0.001751,720,0.53125,720,0.0,720,,0,0.105274,720
27,0.9,nvfp4_sim,0.1,720,False,simulated,720,0.977128,0.964001,0.982132,0.018131,0.971159,0.949177,0.986421,0.836518,0.992814,720,0.988431,0.981671,0.990986,0.009315,0.985284,0.973926,0.993164,0.910983,0.996394,0.001716,720,0.001738,720,0.529297,720,0.0,720,,0,0.105103,720
