arm,timestep,sparsity,arm_label,ladder_position,representation,native_or_simulated,n_cells,jaccard_median,jaccard_iqr,jaccard_p05,recall_median,spearman_rho_median,frac_decisions_changed_median,frac_query_blocks_changed_median,swaps_per_query_block_median,jaccard_pooling_only_median,jaccard_vs_study1_arm_median,deployed_score_ties_median,deployed_score_ties_max,exact_ties_fp64_total,reference_margin_norm_fp64_median,changed_pair_gap_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,wrong_mask_excess_p90,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_reference,random_matched_excess_median,isolation_ratio_median_of_medians,isolation_ratio_abs,frac_cells_random_worse_than_arm,pool_semantics,score_semantics
R2,25,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,7200,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9666124981533462,0.0,1,0,0.002392954567760646,9.564765131140599e-08,0.2658453732728958,0.9708117544651031,0.2658453732728958,0.0,0.0,0.0,0.0,0.0,0.0030555555555555557,0.0,,,0.004166666666666667,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,40,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,7200,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9824073377941508,0.0,1,0,0.001108028098768531,4.4689455584559215e-08,0.07580089196562767,0.9976504743099213,0.07580089196562767,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,,,0.005277777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,40,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,7200,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9780089153046062,0.0,1,0,0.0017587422944597081,4.0444603887511856e-08,0.14203844219446182,0.9915936887264252,0.14203844219446182,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,,,0.0044444444444444444,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,40,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,7200,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9677753141167775,0.0,1,0,0.0024668156877151338,7.333893940745221e-08,0.24164415895938873,0.9757466316223145,0.24164415895938873,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,,,0.0025,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,48,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,7200,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9816251768385363,0.0,1,0,0.0010960815615486553,4.7659416872014666e-08,0.05834735557436943,0.9985614120960236,0.05834735557436943,0.0,0.0,0.0,0.0,0.0,0.0019444444444444444,0.0,,,0.005694444444444445,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,48,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,7200,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9772744151503899,0.0,1,0,0.0017686845365479846,4.071255239689334e-08,0.11174986511468887,0.9948844313621521,0.11174986511468887,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,,,0.005,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,48,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,7200,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9680662329982259,0.0,1,0,0.002556319982170172,6.938111826350087e-08,0.19980139285326004,0.984043151140213,0.19980139285326004,0.0,0.0,0.0,0.0,0.0,0.0022222222222222222,0.0,,,0.002916666666666667,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,0,0.8,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.977464050041714,0.012296534044901719,0.9536193228124767,0.9886036104368932,0.9997263031873385,0.00458526611328125,0.79296875,1.173828125,0.977464050041714,1.0,0.0,1,0,0.0010528954075032762,0.0037310667280831965,0.16514113545417786,0.9880493581295013,0.165190190076828,1.559220254421234e-05,0.0003350060433149338,0.0005390201695263386,0.0011358536387070604,0.00753923603774416,0.5373611111111111,-0.0003747791051864624,-24.03631585234739,24.03631585234739,0.39569444444444446,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,0,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9687939066775124,0.01600080283748495,0.9354463506833381,0.9841496394230769,0.9997263031873385,0.0032196044921875,0.65234375,0.82421875,0.9687939066775124,1.0,0.0,1,0,0.001541732870714268,0.0034776564536100544,0.2430216670036316,0.9757779836654663,0.2432190403342247,3.520399332046509e-06,0.0005399361252784729,0.0008093118667602539,0.0011493875445955418,0.006653171819508109,0.5047222222222222,-0.0005197897553443909,-147.65079365079364,147.65079365079364,0.3913888888888889,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,0,0.95,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9579349904397706,0.02188026806027421,0.918971322556137,0.978515625,0.9997263031873385,0.0021820068359375,0.49609375,0.55859375,0.9579349904397706,1.0,0.0,1,0,0.0023599997629232742,0.003265199189786018,0.3333665132522583,0.9555672705173492,0.33297792077064514,5.602836608886719e-05,0.0008578337728977203,0.001363605260848999,0.0012677503543413098,0.008409872175630616,0.5419444444444445,-0.000529848039150238,-9.456781914893616,9.456781914893616,0.42430555555555555,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,1,0.8,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9792823900315268,0.01157745118308906,0.9556442268498614,0.9895327669902912,0.9997609178728606,0.00421142578125,0.765625,1.078125,0.9792823900315268,1.0,0.0,1,0,0.0010765867599098426,0.00337826239797253,0.15599900484085083,0.989716649055481,0.15605959296226501,1.2994627468287945e-05,0.00029099173843860626,0.0004477769136428833,0.0010158405385515686,0.007423796063291939,0.5326388888888889,-0.00010291486978530884,-7.919801474606488,7.919801474606488,0.4765277777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,1,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9714179933358016,0.01549622372142323,0.9374181341871634,0.9855018028846154,0.9997609178728606,0.0029449462890625,0.6171875,0.75390625,0.9714179933358016,1.0,0.0,1,0,0.0015726792387741884,0.0031593534553735775,0.23923321068286896,0.9763989150524139,0.23927844315767288,2.3037195205688477e-05,0.0004925040993839502,0.0007459178566932678,0.0010832456397976797,0.007263807206543441,0.5297222222222222,-0.00015276670455932617,-6.6313065976714105,6.6313065976714105,0.46416666666666667,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,1,0.95,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9613967879770149,0.019623106020042247,0.9220329194340169,0.9803185096153846,0.9997609178728606,0.0019989013671875,0.4609375,0.51171875,0.9613967879770149,1.0,0.0,1,0,0.002382271914581892,0.002932372542860158,0.34134651720523834,0.9536495208740234,0.34132105112075806,5.021877586841583e-05,0.0008729025721549988,0.0013957470655441284,0.0012728153577259952,0.007893645711484074,0.5375,-0.0001061856746673584,-2.1144616297615073,2.1144616297615073,0.48041666666666666,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,10,0.8,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9827800127833967,0.009530141780139001,0.9611022275110631,0.9913152305825242,0.9997927115569472,0.0034942626953125,0.68359375,0.89453125,0.9827800127833967,1.0,0.0,1,0,0.0011159697270501589,0.002897021360028844,0.1142025925219059,0.994712233543396,0.11415119469165802,2.138689160346985e-05,0.00023483228869736195,0.00042225420475006104,0.0011877643057681172,0.008137860280571734,0.5670833333333334,0.0008221399039030075,38.441299425187246,38.441299425187246,0.665,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,10,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9763937346893327,0.01435903765579416,0.9466257220150617,0.9880558894230769,0.9997927115569472,0.0024261474609375,0.53515625,0.62109375,0.9763937346893327,1.0,0.0,1,0,0.0016857119040841078,0.002664941045148143,0.19061726331710815,0.9850312769412994,0.19070332497358322,2.5676563382148743e-05,0.000421721488237381,0.0007251262664794922,0.0011677630886823358,0.008692848623047509,0.5456944444444445,0.0006745755672454834,26.27203482045702,26.27203482045702,0.6395833333333333,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,10,0.95,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9654510556621881,0.018550601442015036,0.9298347347057117,0.982421875,0.9997927115569472,0.0017852783203125,0.421875,0.45703125,0.9654510556621881,1.0,0.0,1,0,0.002363423657726173,0.002482251002604037,0.2945985794067383,0.9649676382541656,0.2945808917284012,6.0791149735450745e-05,0.0007678978145122528,0.0012911677360534668,0.0013373745318866594,0.00989319150324151,0.5520833333333334,0.0010096319019794464,16.608205411036554,16.608205411036554,0.6472222222222223,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,25,0.8,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9829291220154164,0.010050195016438335,0.9613939822218918,0.9913910800970874,0.9997861433503062,0.0034637451171875,0.68359375,0.88671875,0.9829291220154164,1.0,0.0,1,0,0.0011188803158806787,0.00288995453199727,0.09230789914727211,0.9964481890201569,0.09229132533073425,4.3997541069984436e-05,0.0002471492625772953,0.0005680091679096221,0.0016146275087643874,0.01057227066703521,0.6233333333333333,0.0018297955393791199,41.58858642733161,41.58858642733161,0.745,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,25,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9777150497697222,0.014367563247116855,0.9470528009360832,0.9887319711538461,0.9997861433503062,0.002288818359375,0.515625,0.5859375,0.9777150497697222,1.0,0.0,1,0,0.0017155456359580728,0.0026346237008850054,0.1617245227098465,0.9890294671058655,0.16185276210308075,5.4856762290000916e-05,0.00043926015496253967,0.0009008761495351792,0.001437548084429143,0.010262141557584443,0.5893055555555555,0.0012920685112476349,23.553495636820482,23.553495636820482,0.7268055555555556,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,25,0.95,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9666124981533462,0.018274216001104238,0.9298347347057117,0.9830228365384616,0.9997861433503062,0.0017242431640625,0.41015625,0.44140625,0.9666124981533462,1.0,0.0,1,0,0.002392954567760646,0.0024446140872108296,0.26591581106185913,0.9707179665565491,0.2658453732728958,0.00010528415441513062,0.0007893070578575134,0.0014631785452365875,0.001514245379469821,0.011558676677533773,0.5891666666666666,0.0017488449811935425,16.610714032977143,16.610714032977143,0.7201388888888889,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,40,0.8,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9824073377941508,0.010640972265876236,0.9594954865189298,0.9911256067961165,0.9997743103280095,0.003570556640625,0.69921875,0.9140625,0.9824073377941508,1.0,0.0,1,0,0.001108028098768531,0.002958650730117191,0.07584120705723763,0.9976643025875092,0.07580089196562767,5.5558979511260986e-05,0.00026290927780792117,0.0007019832730293274,0.0020153037377594846,0.014131642421665393,0.6654166666666667,0.0031001539900898933,55.79933284162532,55.79933284162532,0.8168055555555556,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,40,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9780089153046062,0.014367563247116855,0.9446351617851143,0.9888822115384616,0.9997743103280095,0.00225830078125,0.51171875,0.578125,0.9780089153046062,1.0,0.0,1,0,0.0017587422944597081,0.002672416944128798,0.14204683899879456,0.9915606677532196,0.14203844219446182,6.145238876342773e-05,0.0004594307392835617,0.0009481720626354218,0.0017216989336745797,0.011673746083283665,0.5986111111111111,0.0021020974963903427,34.206928952473326,34.206928952473326,0.8034722222222223,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,40,0.95,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9677753141167775,0.01885994377501332,0.9298347347057117,0.9836237980769231,0.9997743103280095,0.0016632080078125,0.3984375,0.42578125,0.9677753141167775,1.0,0.0,1,0,0.0024668156877151338,0.002447340403573822,0.24172234535217285,0.9756861925125122,0.24164415895938873,9.912252426147461e-05,0.0007823240011930466,0.0015069451183080673,0.0017372098713805619,0.013530396191692851,0.5884722222222222,0.0024392902851104736,24.608839446782923,24.608839446782923,0.7879166666666667,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,48,0.8,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9816251768385363,0.010854832495563072,0.9566636984268329,0.9907273968446602,0.9997447624786526,0.00373077392578125,0.71875,0.955078125,0.9816251768385363,1.0,0.0,1,0,0.0010960815615486553,0.003118350654763751,0.058659931644797325,0.9985554814338684,0.05834735557436943,4.6807341277599335e-05,0.00023694895207881927,0.0007066473364830018,0.002493669236869293,0.014779570609066562,0.6569444444444444,0.004295773804187775,91.77564217354106,91.77564217354106,0.8855555555555555,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,48,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9772744151503899,0.014649913535301318,0.9420818440440586,0.9885066105769231,0.9997447624786526,0.0023345947265625,0.5234375,0.59765625,0.9772744151503899,1.0,0.0,1,0,0.0017686845365479846,0.002790034220691972,0.1118469126522541,0.9948768615722656,0.11174986511468887,6.36167824268341e-05,0.000418003648519516,0.001041954755783081,0.002081823641733804,0.015789317869340107,0.6130555555555556,0.0028228648006916046,44.37295777946946,44.37295777946946,0.8694444444444445,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,48,0.95,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,7200,0.9680662329982259,0.017704510543427254,0.9298347347057117,0.9837740384615384,0.9997447624786526,0.00164794921875,0.39453125,0.421875,0.9680662329982259,1.0,0.0,1,0,0.002556319982170172,0.0025527833730921825,0.19953040778636932,0.9839844107627869,0.19980139285326004,0.00010201334953308105,0.0007217898964881897,0.0015365570783615113,0.0019451914850544432,0.0157843602634724,0.6020833333333333,0.003086559474468231,30.25642711072159,30.25642711072159,0.8583333333333333,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R4,0,0.8,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.991992143234872,0.00856936231295058,0.9733572818440352,0.9959799757281553,0.9999843358770097,0.001617431640625,0.3828125,0.4140625,0.9971218662425206,0.9757970851597917,134.0,249,0,0.0010528954075032762,0.0010406911741810414,0.16517643630504608,0.9880310297012329,0.165190190076828,-1.7434358596801758e-06,0.00014750100672245026,0.00023919343948364258,0.0005372564801715202,0.002320327311840023,0.48305555555555557,-0.00016608089208602905,95.26068376068376,95.26068376068376,0.45625,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,0,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9870139562653929,0.014062018009443844,0.9606745710287944,0.9934645432692307,0.9999843358770097,0.0013275146484375,0.31640625,0.33984375,0.9959517205187796,0.9655961609449981,118.0,235,0,0.001541732870714268,0.0012285261229188305,0.24319207668304443,0.975816547870636,0.2432190403342247,8.441507816314697e-06,0.00034090131521224976,0.0006864942610263824,0.0007858874989941547,0.0033239692991138166,0.5290277777777778,-0.000258423388004303,-30.61341571050309,30.61341571050309,0.4359722222222222,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,0,0.95,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9806576402321083,0.02261494377262352,0.9410906969962088,0.990234375,0.9999843358770097,0.0009918212890625,0.24609375,0.25390625,0.9946059334731795,0.9533382245047689,99.0,230,0,0.0023599997629232742,0.001294343065269662,0.332445353269577,0.9555175304412842,0.33297792077064514,7.009506225585938e-05,0.0006167888641357422,0.0014303326606750488,0.0009728968882461431,0.004425531911244328,0.5944444444444444,-0.0002638399600982666,-3.764030612244898,3.764030612244898,0.4379166666666667,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,1,0.8,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9933474448140308,0.0066244344354385865,0.977497417453549,0.9966626213592233,0.9999874519661555,0.0013427734375,0.32421875,0.34375,0.9973487861227891,0.9779461405746006,118.0,252,0,0.0010765867599098426,0.0008619529327122134,0.15588124096393585,0.9897205829620361,0.15605959296226501,-8.238479495048523e-06,0.00012765079736709595,0.00017364472150802613,0.0004685817469852989,0.0023849040260506436,0.43277777777777776,-3.276020288467407e-05,3.976486547592132,3.976486547592132,0.5216666666666666,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,1,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9890922674635786,0.011126415504553067,0.9639939367943701,0.9945162259615384,0.9999874519661555,0.0011138916015625,0.2734375,0.28515625,0.9964007198560288,0.9692307692307692,106.0,247,0,0.0015726792387741884,0.0010271739554945495,0.23935963213443756,0.9764222502708435,0.23927844315767288,2.808868885040283e-06,0.00028272392228245735,0.0005678564310073852,0.0006515891393179818,0.0031175996819760273,0.5111111111111111,-7.041171193122864e-05,-25.06763925729443,25.06763925729443,0.4945833333333333,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,1,0.95,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9827226690497468,0.017682164292304625,0.9453456086511765,0.9912860576923077,0.9999874519661555,0.000885009765625,0.22265625,0.2265625,0.9952038369304557,0.9573592118806058,90.0,236,0,0.002382271914581892,0.0011347528967840489,0.34140948951244354,0.9537103772163391,0.34132105112075806,5.7481229305267334e-05,0.0006059855222702026,0.0013458460569381713,0.0008756311450069046,0.004236836197513734,0.5791666666666667,-4.89652156829834e-05,-0.8518470511989631,0.8518470511989631,0.4866666666666667,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,10,0.8,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9946291463368508,0.004674270047702045,0.9848695848545297,0.9973073422330098,0.9999894770478561,0.0010833740234375,0.265625,0.27734375,0.9977271005379196,0.9816624079362694,100.0,249,0,0.0011159697270501589,0.0006996378023123854,0.11408936232328415,0.9947020411491394,0.11415119469165802,-1.0883435606956482e-05,0.0001065768301486969,9.825974702835084e-05,0.0004925453180635638,0.0024067177126701764,0.3998611111111111,0.00025333743542432785,-23.277340407325003,23.277340407325003,0.6920833333333334,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,10,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9908771405069917,0.00877369923330329,0.9734637906752649,0.9954176682692307,0.9999894770478561,0.0009307861328125,0.23046875,0.23828125,0.996999699969997,0.9743418613274009,92.0,245,0,0.0016857119040841078,0.000883844773367084,0.19075603783130646,0.9850319027900696,0.19070332497358322,-7.5623393058776855e-06,0.00020621716976165771,0.0002985954284667969,0.000612441087176539,0.0026910116078869193,0.4622222222222222,0.0002656280994415283,-35.12512315270936,35.12512315270936,0.6586111111111111,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,10,0.95,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9844961240310077,0.01476139150953859,0.9556195435092478,0.9921875,0.9999894770478561,0.00079345703125,0.19921875,0.203125,0.995502923099985,0.9619749447310243,83.0,246,0,0.002363423657726173,0.001007913251903093,0.29476553201675415,0.9649993479251862,0.2945808917284012,6.496906280517578e-06,0.0004390217363834381,0.0008033335208892823,0.0008104768269623859,0.00388956930144349,0.5129166666666667,0.00044723600149154663,68.83830275229357,68.83830275229357,0.6390277777777778,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,25,0.8,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9948555000756544,0.003997407890775295,0.9862152084667244,0.9974211165048543,0.9999896973888415,0.00103759765625,0.25390625,0.265625,0.9978027806190097,0.9818858281032733,95.0,245,0,0.0011188803158806787,0.0006624994340499978,0.09223321080207825,0.9964675903320312,0.09229132533073425,-1.0213814675807953e-05,9.942706674337387e-05,9.050443768501281e-05,0.000552466874346057,0.0029267688480809034,0.39875,0.00048705749213695526,-47.6861493571624,47.6861493571624,0.7763888888888889,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,25,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9914728102326277,0.007441444463077818,0.9757997192562768,0.9957181490384616,0.9999896973888415,0.0008697509765625,0.21875,0.22265625,0.9971495011627035,0.9756604333630158,87.0,241,0,0.0017155456359580728,0.0008417710702509503,0.16178125888109207,0.9890232086181641,0.16185276210308075,-7.519032806158066e-06,0.000203695148229599,0.000282413512468338,0.0006934717200066379,0.0031877999526009433,0.4577777777777778,0.00047801434993743896,-63.57391465906979,63.57391465906979,0.7398611111111111,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,25,0.95,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9853840417598807,0.013299077434224649,0.9587992937021778,0.9926382211538461,0.9999896973888415,0.0007476806640625,0.1875,0.19140625,0.9958020989505247,0.9631322813744285,79.0,235,0,0.002392954567760646,0.0009643595219183763,0.2659650295972824,0.9707839488983154,0.2658453732728958,4.7013163566589355e-06,0.0004310719668865204,0.0007374003529548645,0.0008634898361640543,0.004254327095714503,0.5129166666666667,0.0007530227303504944,160.1727416798732,160.1727416798732,0.7159722222222222,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,40,0.8,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9950064311114474,0.0035456748829542084,0.9872630666616423,0.9974969660194175,0.9999895682982519,0.001007080078125,0.25,0.2578125,0.9977271005379196,0.9815134891410536,94.0,244,0,0.001108028098768531,0.0006350189876415146,0.0758044496178627,0.9976535439491272,0.07580089196562767,-6.563961505889893e-06,8.885562419891357e-05,9.783059358596802e-05,0.0005994493691854689,0.0032977570071143283,0.40902777777777777,0.0007405169308185577,-112.8155505107832,112.8155505107832,0.8497222222222223,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,40,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9917707787835714,0.006255483053622113,0.9775681497437422,0.9958683894230769,0.9999895682982519,0.0008392333984375,0.20703125,0.21484375,0.9971495011627035,0.9762470308788599,84.0,238,0,0.0017587422944597081,0.0008085347039685223,0.1421731859445572,0.9915728271007538,0.14203844219446182,-6.298534572124481e-06,0.00019187293946743011,0.0002790473401546478,0.0007371638561439924,0.0035427274132634676,0.4568055555555556,0.0007169842720031738,-113.83350584060328,113.83350584060328,0.8243055555555555,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,40,0.95,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9859764284648664,0.011833713567238724,0.961107837360047,0.9929387019230769,0.9999895682982519,0.0007171630859375,0.1796875,0.18359375,0.9958020989505247,0.9642909842113029,75.0,225,0,0.0024668156877151338,0.0009481463984648642,0.24173004925251007,0.9758123159408569,0.24164415895938873,-7.916241884231567e-07,0.00040441006422042847,0.0007294699549674988,0.0009041663668552143,0.004578799381473702,0.49722222222222223,0.001016870141029358,-1284.5364705882353,1284.5364705882353,0.7880555555555555,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,48,0.8,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9950064311114474,0.003319480434441302,0.9883869994721364,0.9974969660194175,0.9999896839927932,0.001007080078125,0.25,0.2578125,0.997651426190386,0.9806948356807512,92.0,241,0,0.0010960815615486553,0.0006142026147734493,0.05835269205272198,0.9985632002353668,0.05834735557436943,-4.0405429899692535e-06,7.30251194909215e-05,8.189417421817779e-05,0.0006324193982347302,0.0036799430899727937,0.4127777777777778,0.000958496704697609,-237.2197764204218,237.2197764204218,0.8965277777777778,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,48,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.9920688365132809,0.005661413872911636,0.9806576402321084,0.9960186298076923,0.9999896839927932,0.0008087158203125,0.203125,0.20703125,0.9971495011627035,0.9755138383913334,82.0,218,0,0.0017686845365479846,0.0007804102945402112,0.11186068505048752,0.9948788583278656,0.11174986511468887,-3.9637088775634766e-06,0.000155656598508358,0.0002620860934257507,0.0007795405134004614,0.004028204280232386,0.46208333333333335,0.0009364839643239975,-236.26456766917292,236.26456766917292,0.8751388888888889,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,48,0.95,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,7200,0.987162263024332,0.009775897797432154,0.965160909359315,0.9935396634615384,0.9999896839927932,0.0006561279296875,0.16796875,0.16796875,0.9958020989505247,0.964870848708487,71.0,213,0,0.002556319982170172,0.0009091507924662936,0.1997242495417595,0.9840504229068756,0.19980139285326004,1.778826117515564e-07,0.0003466866910457611,0.0006980463862419128,0.0009393370641257832,0.005024058715339995,0.5009722222222223,0.0012817280367016792,7205.471204188481,7205.471204188481,0.8419444444444445,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
