arm,layer,sparsity,arm_label,ladder_position,representation,native_or_simulated,n_cells,jaccard_median,jaccard_iqr,jaccard_p05,recall_median,spearman_rho_median,frac_decisions_changed_median,frac_query_blocks_changed_median,swaps_per_query_block_median,jaccard_pooling_only_median,jaccard_vs_study1_arm_median,deployed_score_ties_median,deployed_score_ties_max,exact_ties_fp64_total,reference_margin_norm_fp64_median,changed_pair_gap_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,wrong_mask_excess_p90,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_reference,random_matched_excess_median,isolation_ratio_median_of_medians,isolation_ratio_abs,frac_cells_random_worse_than_arm,pool_semantics,score_semantics
R2,20,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.999999999476129,0.0,0.0,0.0,1.0,0.9725865007038601,0.0,1,0,0.0018198550607557494,2.720109685123061e-07,0.08442166447639465,0.996920257806778,0.08442166447639465,0.0,0.0,0.0,0.0,0.0,0.0006944444444444445,0.0,,,0.001388888888888889,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,20,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.999999999476129,0.0,0.0,0.0,1.0,0.9640011802891708,0.0,1,0,0.0026231938438412736,1.4976049198007802e-07,0.15579777210950851,0.9894325733184814,0.15579777210950851,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,21,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999989522581,0.0,0.0,0.0,1.0,0.9783171399632367,0.0,1,0,0.001021631844806433,9.509791299874665e-08,0.07172318547964096,0.997870147228241,0.07172318547964096,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,,,0.011805555555555555,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,21,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999989522581,0.0,0.0,0.0,1.0,0.975220713702797,0.0,1,0,0.0017727054917591818,1.1681321805052706e-07,0.12938550114631653,0.9932194352149963,0.12938550114631653,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,,,0.004861111111111111,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,21,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999989522581,0.0,0.0,0.0,1.0,0.966903073286052,0.0,1,0,0.002612945264455056,9.397738189424916e-08,0.22706419974565506,0.9790492355823517,0.22706419974565506,0.0,0.0,0.0,0.0,0.0,0.0006944444444444445,0.0,,,0.001388888888888889,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,22,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999983410753,0.0,0.0,0.0,1.0,0.9810668670172802,0.0,1,0,0.0011157038518331771,7.523109907325172e-08,0.22563116997480392,0.9811669588088989,0.22563116997480392,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,22,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999983410753,0.0,0.0,0.0,1.0,0.9762470308788599,0.0,1,0,0.0018094427251882472,6.30927707823808e-08,0.34548625349998474,0.9602573215961456,0.34548625349998474,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,,,0.0020833333333333333,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,22,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999983410753,0.0,0.0,0.0,1.0,0.9616858237547893,0.0,1,0,0.002305216938581489,4.4231306453632034e-08,0.4630487412214279,0.9256000816822052,0.4630487412214279,0.0,0.0,0.0,0.0,0.0,0.004861111111111111,0.0,,,0.003472222222222222,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,23,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999984283872,0.0,0.0,0.0,1.0,0.9804344975718942,0.0,1,0,0.0011040615132051996,7.963554320668959e-08,0.17098650336265564,0.9884230494499207,0.17098650336265564,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,,,0.008333333333333333,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,23,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999984283872,0.0,0.0,0.0,1.0,0.9733175214942188,0.0,1,0,0.0016354864862931611,1.0236986367114648e-07,0.2432529777288437,0.9759466350078583,0.2432529777288437,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,,,0.003472222222222222,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,23,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999984283872,0.0,0.0,0.0,1.0,0.9585111078416949,0.0,1,0,0.002249836549869146,3.497408221081643e-07,0.34485964477062225,0.9499782025814056,0.34485964477062225,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,,,0.011805555555555555,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,24,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9815507174409285,0.0,1,0,0.0010687708072312089,6.991987866317496e-08,0.1970265880227089,0.9869997203350067,0.1970265880227089,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,,,0.0020833333333333333,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,24,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9805103027598007,0.0,1,0,0.002071762994593901,3.9413080691388323e-07,0.3202587515115738,0.9671459197998047,0.3202587515115738,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,,,0.005555555555555556,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,24,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9701050762172562,0.0,1,0,0.0026755536679833967,6.462254978195882e-08,0.47872452437877655,0.9271005988121033,0.47872452437877655,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.0006944444444444445,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,25,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999982974195,0.0,0.0,0.0,1.0,0.9815134891410536,0.0,1,0,0.0010529925474680435,3.451722789718101e-08,0.09177053347229958,0.9962822496891022,0.09177053347229958,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,,,0.005555555555555556,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,25,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999982974195,0.0,0.0,0.0,1.0,0.973463790675265,0.0,1,0,0.001484732904992317,9.365260874859489e-08,0.15654364228248596,0.9894230961799622,0.15654364228248596,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,,,0.009722222222222222,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,25,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999982974195,0.0,0.0,0.0,1.0,0.9660316053758676,0.0,1,0,0.0022182376496949815,1.1207998250600088e-07,0.23056398332118988,0.9770712852478027,0.23056398332118988,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.003472222222222222,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,26,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999989522581,0.0,0.0,0.0,1.0,0.9799883616581805,0.0,1,0,0.0010863071566934,1.1463884859499063e-07,0.04000944457948208,0.999260812997818,0.04000944457948208,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,,,0.00625,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,26,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999989522581,0.0,0.0,0.0,1.0,0.9743418613274009,0.0,1,0,0.0017405946812549151,2.1525760354760455e-07,0.07915513589978218,0.9970587491989136,0.07915513589978218,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,26,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999989522581,0.0,0.0,0.0,1.0,0.9624087966864998,0.0,0,0,0.002383445011842065,1.9800368072861383e-07,0.14319847524166107,0.9904747009277344,0.14319847524166107,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,,,0.004166666666666667,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,27,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999990832258,0.0,0.0,0.0,1.0,0.9706289002653115,0.0,1,0,0.0011012731339839973,5.637901285253176e-08,0.021861422806978226,0.999772846698761,0.021861422806978226,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,,,0.011805555555555555,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,27,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999990832258,0.0,0.0,0.0,1.0,0.9666124981533462,0.0,1,0,0.0017842289372950698,1.1158225151536416e-07,0.046770647168159485,0.9989818930625916,0.046770647168159485,0.0,0.0,0.0,0.0,0.0,0.004861111111111111,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,27,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999990832258,0.0,0.0,0.0,1.0,0.9527651459586328,0.0,1,0,0.002517764065124597,1.9368841659618693e-07,0.10148809105157852,0.9953454434871674,0.10148809105157852,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.004861111111111111,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,28,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9638774066212341,0.0,1,0,0.0010356278964648536,4.093224864419936e-08,0.04247305355966091,0.999220073223114,0.04247376136481762,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,,,0.00625,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,28,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9510479261321999,0.0,1,0,0.001466299370716065,8.55971381418603e-08,0.0810529850423336,0.997031033039093,0.0810529850423336,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,28,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9398178609351282,0.0,1,0,0.0023794839233161006,1.0340944192914107e-07,0.12025351077318192,0.9932014644145966,0.12025351077318192,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.006944444444444444,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,29,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999995634409,0.0,0.0,0.0,1.0,0.970849842053016,0.0,1,0,0.0010768680805940995,5.905179216770242e-08,0.04206980764865875,0.999277651309967,0.04206980764865875,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.004861111111111111,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,29,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999995634409,0.0,0.0,0.0,1.0,0.9606023812434106,0.0,1,0,0.0016418389556974973,5.648215798909816e-08,0.09212076663970947,0.9964087605476379,0.09212076663970947,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,,,0.0006944444444444445,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,29,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999995634409,0.0,0.0,0.0,1.0,0.9544853912788137,0.0,0,0,0.002597425568418233,2.20749237701606e-07,0.17651661485433578,0.9856736063957214,0.17651661485433578,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.001388888888888889,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,3,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.980397311202073,0.0,1,0,0.0010217019164659247,6.635888945194322e-08,0.10347070917487144,0.9957538843154907,0.10347070917487144,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,3,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9740490843034033,0.0,1,0,0.001494230728168438,3.432100494827862e-08,0.1980890929698944,0.9848056137561798,0.1980890929698944,0.0,0.0,0.0,0.0,0.0,0.004861111111111111,0.0,,,0.005555555555555556,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,3,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9663220088626292,0.0,1,0,0.002296914723062984,1.971877468150076e-07,0.31914031505584717,0.9583584368228912,0.31914031505584717,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.0020833333333333333,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,4,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999996507527,0.0,0.0,0.0,1.0,0.9827427396799155,0.0,1,0,0.0010073140883837023,5.990460888621723e-08,0.08500685170292854,0.9970015287399292,0.08500685170292854,0.0,0.0,0.0,0.0,0.0,0.004861111111111111,0.0,,,0.007638888888888889,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,4,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999996507527,0.0,0.0,0.0,1.0,0.978155880823241,0.0,1,0,0.0016434988917354918,1.08926514504048e-07,0.15634403377771378,0.9899254143238068,0.15634403377771378,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,4,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999996507527,0.0,0.0,0.0,1.0,0.9701050762172562,0.0,1,0,0.002550563807124719,6.748686713682182e-08,0.2777513563632965,0.967938631772995,0.2777513563632965,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.0006944444444444445,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,5,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999995634409,0.0,0.0,0.0,1.0,0.9786140396953439,0.0,1,0,0.0010286650046969095,3.267873345061161e-08,0.05952277220785618,0.9984233975410461,0.05952277220785618,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,5,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999995634409,0.0,0.0,0.0,1.0,0.9724403615350422,0.0,1,0,0.0016796254034311265,2.3268988180481794e-08,0.11728434637188911,0.9938437640666962,0.11728434637188911,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,5,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999995634409,0.0,0.0,0.0,1.0,0.9677753141167775,0.0,1,0,0.0028796782947025086,4.607550283837952e-08,0.2301275059580803,0.9791982471942902,0.2301275059580803,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.003472222222222222,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,6,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9853179234273237,0.0,1,0,0.001083377905104283,4.537461426508978e-08,0.15002138167619705,0.9910469651222229,0.15002138167619705,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,,,0.007638888888888889,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,6,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9790381327584925,0.0,1,0,0.001504692866275636,7.562015347403362e-08,0.25190621614456177,0.9749135673046112,0.25190621614456177,0.0,0.0,0.0,0.0,0.0,0.004861111111111111,0.0,,,0.0020833333333333333,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,6,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9683572379121692,0.0,1,0,0.002232382565806796,3.504659081163657e-08,0.36318209767341614,0.9497893452644348,0.36318209767341614,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.0020833333333333333,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,7,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9843467790487658,0.0,1,0,0.0011245869807741907,4.606975417530843e-08,0.10421862453222275,0.9954910278320312,0.10421862453222275,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,,,0.005555555555555556,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,7,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.978743961352657,0.0,1,0,0.0016995707608920237,1.193298631144997e-07,0.17978644371032715,0.9866332411766052,0.17978644371032715,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.001388888888888889,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,7,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9686483288967761,0.0,1,0,0.0024841008644488783,7.313758392418072e-08,0.2800709903240204,0.9689939618110657,0.2800709903240204,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,,,0.003472222222222222,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,8,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9832274077695461,0.0,1,0,0.001141075688975835,2.2661209379175415e-08,0.0791393406689167,0.9973044991493225,0.0791393406689167,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.0020833333333333333,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,8,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9765404602821084,0.0,1,0,0.0016686409807018686,7.112921601190207e-08,0.1318766251206398,0.9926048517227173,0.1318766251206398,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.0020833333333333333,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,8,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.9999999993015054,0.0,0.0,0.0,1.0,0.9680662329982259,0.0,1,0,0.002517139782585726,6.19639259885092e-08,0.21833015233278275,0.9800350069999695,0.21833015233278275,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.0006944444444444445,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,9,0.8,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.999999999476129,0.0,0.0,0.0,1.0,0.9850937288263194,0.0,1,0,0.0011975225548816729,4.130052892158893e-08,0.13423114269971848,0.9923767149448395,0.13423114269971848,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,9,0.9,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.999999999476129,0.0,0.0,0.0,1.0,0.9805103027598007,0.0,1,0,0.0018730725285764594,6.789370322748718e-08,0.21634960919618607,0.9811944961547852,0.21634960919618607,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,,,0.004166666666666667,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R2,9,0.95,"repr=bf16, pool=fp32/native, score=fp32/native",fp32,bf16,native,1440,1.0,0.0,1.0,1.0,0.999999999476129,0.0,0.0,0.0,1.0,0.9724403615350422,0.0,1,0,0.002581033105355567,1.4142298027929404e-07,0.3046976178884506,0.9632291793823242,0.3046976178884506,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,,,0.002777777777777778,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,0,0.8,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,1440,0.9650482542758132,0.013557769017604082,0.9431241523576441,0.9822132888349514,0.9997382708008378,0.0071563720703125,0.90625,1.83203125,0.9650482542758132,1.0,0.0,1,0,0.0011201339456768822,0.0069017538841420435,0.07038234174251556,0.9978959858417511,0.07027759402990341,3.8353726267814636e-05,0.0006336333462968469,0.0009441807866096497,0.0044420605056540285,0.048050980419309816,0.5944444444444444,0.00015313737094402313,3.9927638288572678,3.9927638288572678,0.5402777777777777,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,0,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,1440,0.9551312675523207,0.021813079943461045,0.9199469250183805,0.97705078125,0.9997382708008378,0.00466156005859375,0.80859375,1.193359375,0.9551312675523207,1.0,0.0,0,0,0.0015783810294463913,0.006291497545852751,0.11681599542498589,0.9943186938762665,0.11654090136289597,-3.3218180760741234e-05,0.0011215584818273783,0.0014314845204353333,0.003779479708205261,0.0441655849184058,0.475,0.00022204965353012085,-6.684582010359499,6.684582010359499,0.5319444444444444,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,0,0.95,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,1440,0.9398178609351282,0.028182116512093014,0.8882135605733706,0.9689753605769231,0.9997382708008378,0.00315093994140625,0.6484375,0.806640625,0.9398178609351282,1.0,0.0,0,0,0.0021686827562488404,0.005609549545324117,0.18613648414611816,0.9846446514129639,0.18720756471157074,2.6106834411621094e-05,0.00165247218683362,0.002278253436088562,0.004047422254442948,0.02286065366962216,0.5083333333333333,0.00035099685192108154,13.444634703196346,13.444634703196346,0.55,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
