layer,timestep,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
1,0,240,False,native,240,0.97332,0.962781,0.978317,0.015536,0.971305,0.961606,0.981588,0.949575,0.985467,240,0.98648,0.981038,0.98904,0.008002,0.985422,0.980427,0.990708,0.974135,0.992681,0.000977,240,0.001007,240,0.847656,240,98.5,240,0.999657,240,0.101194,240
1,5,240,False,native,240,0.972177,0.96428,0.978113,0.013833,0.969819,0.956802,0.982348,0.93158,0.989512,240,0.985892,0.981815,0.988935,0.00712,0.984641,0.977924,0.991095,0.964578,0.994728,0.001057,240,0.001049,240,0.845703,240,101.5,240,,0,0.1014,240
1,10,240,False,native,240,0.972287,0.963128,0.978892,0.015764,0.969519,0.956867,0.983675,0.923268,0.99109,240,0.985949,0.981218,0.989334,0.008116,0.984472,0.977958,0.99177,0.960103,0.995525,0.001022,240,0.001007,240,0.847656,240,102.0,240,0.99963,240,0.10194,240
1,15,240,False,native,240,0.973136,0.962763,0.978169,0.015406,0.969465,0.957608,0.984436,0.921516,0.992519,240,0.986385,0.981028,0.988964,0.007936,0.984441,0.978345,0.992157,0.959155,0.996245,0.000996,240,0.001011,240,0.839844,240,97.0,240,,0,0.10202,240
1,20,240,False,native,240,0.972656,0.962197,0.977946,0.015749,0.969215,0.955822,0.985692,0.904583,0.992368,240,0.986139,0.980734,0.98885,0.008116,0.984311,0.977412,0.992794,0.949901,0.99617,0.000984,240,0.001011,240,0.845703,240,99.0,240,0.999626,240,0.101743,240
1,25,240,False,native,240,0.971476,0.961321,0.978373,0.017052,0.968603,0.95174,0.985864,0.914887,0.989662,240,0.985532,0.980279,0.989068,0.008789,0.983993,0.975273,0.992882,0.955552,0.994804,0.00098,240,0.000988,240,0.859375,240,96.0,240,,0,0.101295,240
1,30,240,False,native,240,0.969893,0.961157,0.978354,0.017197,0.968297,0.94964,0.985467,0.922777,0.989737,240,0.984716,0.980194,0.989059,0.008865,0.983843,0.974169,0.992681,0.959838,0.994842,0.000954,240,0.000992,240,0.873047,240,94.5,240,0.99955,240,0.100625,240
1,35,240,False,native,240,0.968128,0.960191,0.978373,0.018182,0.967634,0.947933,0.984354,0.930449,0.990038,240,0.983806,0.979691,0.989068,0.009377,0.983502,0.973271,0.992115,0.963971,0.994994,0.000957,240,0.000946,240,0.890625,240,97.0,240,,0,0.099702,240
1,40,240,False,native,240,0.967211,0.958244,0.977928,0.019684,0.966207,0.947185,0.983302,0.922637,0.989512,240,0.983332,0.978677,0.988841,0.010164,0.982762,0.972876,0.991581,0.959762,0.994728,0.001003,240,0.000992,240,0.90625,240,93.5,240,0.999478,240,0.098599,240
1,45,240,False,native,240,0.963548,0.956428,0.974539,0.018112,0.964335,0.948336,0.982489,0.921236,0.987038,240,0.981436,0.977729,0.987106,0.009377,0.981798,0.973483,0.991167,0.959003,0.993477,0.000961,240,0.000937,240,0.921875,240,96.0,240,,0,0.097855,240
2,0,240,False,native,240,0.971218,0.968716,0.979728,0.011012,0.972905,0.96666,0.982795,0.958044,0.98472,240,0.985399,0.98411,0.98976,0.005651,0.986254,0.983048,0.991323,0.978573,0.992301,0.001202,240,0.001072,240,0.851562,240,99.0,240,0.999683,240,0.102803,240
2,5,240,False,native,240,0.97085,0.967211,0.979208,0.011997,0.972554,0.964368,0.984698,0.952534,0.989137,240,0.985209,0.983332,0.989495,0.006163,0.986069,0.981861,0.99229,0.97569,0.994539,0.001022,240,0.000999,240,0.84375,240,110.0,240,,0,0.102377,240
2,10,240,False,native,240,0.972324,0.967651,0.978763,0.011111,0.973424,0.963717,0.986066,0.953981,0.989212,240,0.985968,0.98356,0.989267,0.005708,0.986516,0.981523,0.992984,0.976449,0.994577,0.001011,240,0.001022,240,0.849609,240,105.0,240,0.999709,240,0.101598,240
2,15,240,False,native,240,0.972804,0.967963,0.979431,0.011468,0.973949,0.964455,0.986066,0.957099,0.989587,240,0.986214,0.983721,0.989609,0.005888,0.986786,0.981906,0.992984,0.978079,0.994766,0.001026,240,0.00103,240,0.841797,240,106.0,240,,0,0.100959,240
2,20,240,False,native,240,0.97332,0.968477,0.979691,0.011214,0.974145,0.964016,0.986073,0.957463,0.988912,240,0.98648,0.983986,0.989741,0.005755,0.986887,0.981679,0.992988,0.978269,0.994425,0.00106,240,0.001068,240,0.847656,240,100.5,240,0.999712,240,0.100483,240
2,25,240,False,native,240,0.973874,0.969212,0.980063,0.01085,0.974485,0.963219,0.986739,0.956882,0.989963,240,0.986764,0.984366,0.989931,0.005565,0.98706,0.981265,0.993325,0.977966,0.994956,0.001068,240,0.001076,240,0.84375,240,99.5,240,,0,0.100061,240
2,30,240,False,native,240,0.973985,0.969396,0.980323,0.010927,0.974442,0.962832,0.986522,0.957099,0.990488,240,0.986821,0.98446,0.990064,0.005603,0.987038,0.981064,0.993215,0.978079,0.995221,0.001053,240,0.001068,240,0.839844,240,96.0,240,0.999701,240,0.09964,240
2,35,240,False,native,240,0.974096,0.968239,0.980862,0.012624,0.974092,0.961088,0.986597,0.955938,0.989963,240,0.986878,0.983863,0.990339,0.006476,0.986856,0.980158,0.993253,0.977473,0.994956,0.001045,240,0.001072,240,0.84375,240,95.0,240,,0,0.099317,240
2,40,240,False,native,240,0.973468,0.96666,0.980137,0.013477,0.973493,0.961029,0.986312,0.953185,0.990338,240,0.986556,0.983048,0.989969,0.006921,0.986547,0.980127,0.993109,0.976032,0.995146,0.001053,240,0.001053,240,0.84375,240,91.5,240,0.999669,240,0.098649,240
2,45,240,False,native,240,0.973837,0.964957,0.980342,0.015385,0.972817,0.959907,0.986223,0.945117,0.989662,240,0.986745,0.982166,0.990073,0.007907,0.986197,0.979543,0.993064,0.971784,0.994804,0.001068,240,0.001041,240,0.847656,240,92.0,240,,0,0.0978,240
3,0,240,False,native,240,0.974096,0.971642,0.978317,0.006675,0.973654,0.964982,0.981968,0.945117,0.987862,240,0.986878,0.985617,0.98904,0.003423,0.986633,0.982179,0.990902,0.971784,0.993894,0.000286,240,0.000376,240,0.8125,240,133.0,240,0.999692,240,0.106399,240
3,5,240,False,native,240,0.97906,0.974059,0.98375,0.009691,0.97767,0.966792,0.986889,0.941536,0.990639,240,0.989419,0.986859,0.991808,0.004949,0.98869,0.983116,0.993401,0.969888,0.995297,0.000879,240,0.000854,240,0.748047,240,112.0,240,,0,0.107021,240
3,10,240,False,native,240,0.979617,0.974909,0.984104,0.009195,0.978333,0.966162,0.986604,0.947631,0.990263,240,0.989703,0.987295,0.991988,0.004693,0.989031,0.98279,0.993257,0.973111,0.995108,0.000927,240,0.000919,240,0.728516,240,111.0,240,0.999817,240,0.107097,240
3,15,240,False,native,240,0.980211,0.975427,0.984645,0.009218,0.978862,0.967739,0.987053,0.949863,0.990263,240,0.990007,0.987561,0.992263,0.004703,0.989302,0.983605,0.993485,0.974287,0.995108,0.000977,240,0.00095,240,0.71875,240,114.0,240,,0,0.107068,240
3,20,240,False,native,240,0.980695,0.975205,0.985038,0.009833,0.979142,0.968018,0.986986,0.952968,0.989737,240,0.990253,0.987447,0.992462,0.005016,0.989446,0.983749,0.99345,0.975918,0.994842,0.001003,240,0.000999,240,0.724609,240,110.0,240,0.999823,240,0.106967,240
3,25,240,False,native,240,0.980583,0.975575,0.985038,0.009463,0.979395,0.968415,0.987263,0.956954,0.990263,240,0.990196,0.987637,0.992462,0.004826,0.989576,0.983954,0.993591,0.978004,0.995108,0.001034,240,0.000984,240,0.712891,240,112.0,240,,0,0.10685,240
3,30,240,False,native,240,0.980137,0.975705,0.985243,0.009539,0.979396,0.969804,0.987128,0.957899,0.990789,240,0.989969,0.987703,0.992567,0.004864,0.989577,0.984671,0.993522,0.978497,0.995373,0.001003,240,0.000965,240,0.722656,240,114.5,240,0.999821,240,0.106711,240
3,35,240,False,native,240,0.980323,0.974687,0.985318,0.010631,0.979268,0.970364,0.987136,0.958626,0.990038,240,0.990064,0.987181,0.992605,0.005423,0.989511,0.984959,0.993526,0.978876,0.994994,0.001015,240,0.001003,240,0.734375,240,115.0,240,,0,0.106478,240
3,40,240,False,native,240,0.980732,0.975187,0.984888,0.009702,0.978835,0.96669,0.986964,0.956736,0.989963,240,0.990272,0.987437,0.992387,0.004949,0.989289,0.983063,0.993439,0.97789,0.994956,0.00103,240,0.000956,240,0.726562,240,115.5,240,0.999814,240,0.106173,240
3,45,240,False,native,240,0.979654,0.973782,0.984739,0.010957,0.977958,0.967357,0.986896,0.948134,0.989963,240,0.989722,0.986717,0.992311,0.005594,0.988837,0.983408,0.993405,0.973377,0.994956,0.000984,240,0.000984,240,0.748047,240,116.0,240,,0,0.105566,240
4,0,240,False,native,240,0.97321,0.966862,0.983134,0.016272,0.973507,0.962562,0.985273,0.94907,0.990113,240,0.986423,0.983152,0.991495,0.008343,0.986554,0.980924,0.992582,0.97387,0.995032,0.0,240,0.0,240,0.855469,240,140.0,240,0.999677,240,0.107078,240
4,5,240,False,native,240,0.981327,0.97689,0.984216,0.007327,0.980263,0.971712,0.986537,0.967247,0.990413,240,0.990576,0.98831,0.992045,0.003736,0.990025,0.985653,0.993223,0.983351,0.995184,0.000916,240,0.000883,240,0.722656,240,90.5,240,,0,0.105815,240
4,10,240,False,native,240,0.981923,0.979152,0.984664,0.005512,0.981081,0.972014,0.987188,0.966807,0.99109,240,0.990879,0.989466,0.992273,0.002806,0.990442,0.985809,0.993553,0.983123,0.995525,0.000937,240,0.000935,240,0.699219,240,91.0,240,0.999838,240,0.105533,240
4,15,240,False,native,240,0.982668,0.979505,0.984944,0.005439,0.98136,0.972368,0.987278,0.964902,0.99124,240,0.991258,0.989647,0.992415,0.002769,0.990584,0.985991,0.993598,0.982137,0.995601,0.000935,240,0.000906,240,0.691406,240,92.0,240,,0,0.105228,240
4,20,240,False,native,240,0.982705,0.979654,0.984645,0.004992,0.98138,0.972767,0.986994,0.963585,0.991014,240,0.991277,0.989722,0.992263,0.002541,0.990594,0.986195,0.993454,0.981455,0.995487,0.00095,240,0.000963,240,0.695312,240,97.0,240,0.999841,240,0.105001,240
4,25,240,False,native,240,0.982631,0.979877,0.984589,0.004713,0.981344,0.972501,0.987271,0.962416,0.99139,240,0.991239,0.989836,0.992235,0.002399,0.990576,0.986059,0.993595,0.980848,0.995677,0.000954,240,0.000946,240,0.691406,240,99.5,240,,0,0.104794,240
4,30,240,False,native,240,0.982966,0.979561,0.985112,0.005551,0.981491,0.972029,0.987563,0.962708,0.990939,240,0.99141,0.989675,0.9925,0.002825,0.99065,0.985816,0.993742,0.981,0.995449,0.000965,240,0.000999,240,0.6875,240,97.0,240,0.999833,240,0.104692,240
4,35,240,False,native,240,0.982966,0.979542,0.98487,0.005327,0.981233,0.971329,0.987345,0.961394,0.990939,240,0.99141,0.989666,0.992377,0.002712,0.990518,0.985456,0.993632,0.980317,0.995449,0.00098,240,0.00098,240,0.6875,240,97.0,240,,0,0.104393,240
4,40,240,False,native,240,0.982668,0.979041,0.985318,0.006277,0.981057,0.970732,0.987345,0.963439,0.989362,240,0.991258,0.98941,0.992605,0.003195,0.990428,0.985149,0.993632,0.981379,0.994653,0.000999,240,0.000992,240,0.693359,240,97.0,240,0.999827,240,0.104086,240
4,45,240,False,native,240,0.982556,0.978057,0.985636,0.007578,0.980721,0.97116,0.987345,0.960738,0.990639,240,0.991201,0.988907,0.992766,0.003859,0.990255,0.985369,0.993632,0.979976,0.995297,0.001041,240,0.001003,240,0.695312,240,100.0,240,,0,0.103544,240
5,0,240,False,native,240,0.977872,0.975057,0.979394,0.004337,0.976717,0.970276,0.981216,0.963731,0.984123,240,0.988812,0.987371,0.98959,0.002219,0.988217,0.984914,0.990519,0.981531,0.991998,0.001205,240,0.001167,240,0.796875,240,105.0,240,0.999685,240,0.105451,240
5,5,240,False,native,240,0.979208,0.976001,0.981607,0.005606,0.978502,0.9718,0.983988,0.966074,0.989437,240,0.989495,0.987855,0.990718,0.002863,0.989129,0.985699,0.99193,0.982744,0.994691,0.00111,240,0.001076,240,0.759766,240,87.0,240,,0,0.105241,240
5,10,240,False,native,240,0.979134,0.974872,0.981662,0.00679,0.978543,0.972095,0.984952,0.965707,0.988762,240,0.989457,0.987276,0.990746,0.00347,0.989149,0.98585,0.992419,0.982555,0.994349,0.001064,240,0.001076,240,0.765625,240,86.5,240,0.999708,240,0.104538,240
5,15,240,False,native,240,0.978577,0.974429,0.982053,0.007625,0.978251,0.970997,0.985198,0.963658,0.989437,240,0.989172,0.987049,0.990945,0.003897,0.988999,0.985285,0.992544,0.981493,0.994691,0.001083,240,0.00108,240,0.767578,240,83.0,240,,0,0.103971,240
5,20,240,False,native,240,0.978206,0.974225,0.982053,0.007828,0.977866,0.969348,0.986215,0.961321,0.989137,240,0.988983,0.986944,0.990945,0.004001,0.988799,0.984436,0.99306,0.980279,0.994539,0.001083,240,0.001106,240,0.769531,240,85.0,240,0.999692,240,0.103108,240
5,25,240,False,native,240,0.978095,0.973967,0.982072,0.008105,0.977604,0.96782,0.986387,0.959936,0.989362,240,0.988926,0.986812,0.990955,0.004143,0.988664,0.983647,0.993147,0.979559,0.994653,0.001099,240,0.001068,240,0.78125,240,85.5,240,,0,0.102351,240
5,30,240,False,native,240,0.977353,0.973136,0.981755,0.00862,0.97706,0.967614,0.986066,0.958917,0.988987,240,0.988547,0.986385,0.990794,0.004409,0.988385,0.983541,0.992984,0.979028,0.994463,0.001083,240,0.001076,240,0.785156,240,85.0,240,0.999674,240,0.101759,240
5,35,240,False,native,240,0.977205,0.972158,0.981551,0.009393,0.976679,0.966286,0.986223,0.957317,0.988462,240,0.988471,0.985883,0.990689,0.004807,0.988188,0.982854,0.993064,0.978193,0.994198,0.00108,240,0.001095,240,0.796875,240,83.0,240,,0,0.10128,240
5,40,240,False,native,240,0.977205,0.971716,0.981644,0.009928,0.976066,0.96529,0.985841,0.951523,0.988387,240,0.988471,0.985655,0.990737,0.005082,0.987872,0.982338,0.99287,0.975159,0.99416,0.00111,240,0.001099,240,0.800781,240,83.0,240,0.999635,240,0.100876,240
5,45,240,False,native,240,0.976797,0.969764,0.981141,0.011377,0.974912,0.961664,0.985789,0.951306,0.989137,240,0.988262,0.98465,0.990481,0.005831,0.987276,0.980457,0.992844,0.975046,0.994539,0.001087,240,0.001095,240,0.8125,240,82.0,240,,0,0.100367,240
6,0,240,False,native,240,0.976464,0.973948,0.981588,0.00764,0.975463,0.962562,0.983906,0.949143,0.985916,240,0.988092,0.986802,0.990708,0.003906,0.987563,0.980924,0.991888,0.973908,0.992908,0.0,240,0.0,240,0.796875,240,168.5,240,0.999733,240,0.109834,240
6,5,240,False,native,240,0.983563,0.979264,0.98644,0.007176,0.981782,0.969591,0.988469,0.958335,0.991541,240,0.991713,0.989523,0.993174,0.00365,0.990795,0.984561,0.994201,0.978724,0.995752,0.0,240,0.0,240,0.65625,240,132.0,240,,0,0.109578,240
6,10,240,False,native,240,0.984235,0.980899,0.986982,0.006083,0.982803,0.974015,0.988987,0.958626,0.99282,240,0.992055,0.990358,0.993448,0.003091,0.991316,0.986836,0.994463,0.978876,0.996397,0.000591,240,0.000534,240,0.644531,240,126.0,240,0.999874,240,0.10967,240
6,15,240,False,native,240,0.984832,0.980899,0.987338,0.006439,0.98325,0.974458,0.98916,0.962051,0.99267,240,0.992358,0.990358,0.993629,0.003271,0.991545,0.987064,0.99455,0.980658,0.996321,0.000698,240,0.000654,240,0.626953,240,123.0,240,,0,0.109747,240
6,20,240,False,native,240,0.985243,0.981607,0.987638,0.006031,0.983513,0.974976,0.989295,0.962854,0.991616,240,0.992567,0.990718,0.99378,0.003062,0.991679,0.987329,0.994618,0.981076,0.99579,0.000704,240,0.000723,240,0.619141,240,121.5,240,0.999878,240,0.109714,240
6,25,240,False,native,240,0.984944,0.981942,0.987712,0.005771,0.983682,0.974843,0.989512,0.96227,0.992368,240,0.992415,0.990889,0.993818,0.00293,0.991765,0.987261,0.994728,0.980772,0.99617,0.000795,240,0.000767,240,0.621094,240,119.5,240,,0,0.109741,240
6,30,240,False,native,240,0.985318,0.982389,0.987488,0.005099,0.983889,0.97505,0.989662,0.964389,0.99282,240,0.992605,0.991116,0.993704,0.002588,0.991871,0.987367,0.994804,0.981872,0.996397,0.000862,240,0.000801,240,0.613281,240,122.0,240,0.999878,240,0.109749,240
6,35,240,False,native,240,0.985355,0.982538,0.987226,0.004688,0.983945,0.975538,0.989445,0.963366,0.992444,240,0.992624,0.991192,0.993572,0.00238,0.991899,0.987618,0.994694,0.981341,0.996208,0.000992,240,0.000916,240,0.617188,240,116.5,240,,0,0.109727,240
6,40,240,False,native,240,0.985131,0.983153,0.987207,0.004054,0.984103,0.976545,0.98976,0.965854,0.992368,240,0.99251,0.991505,0.993562,0.002057,0.99198,0.988133,0.994854,0.98263,0.99617,0.001087,240,0.001106,240,0.623047,240,115.0,240,0.999871,240,0.109716,240
6,45,240,False,native,240,0.985355,0.983153,0.987301,0.004148,0.984048,0.975494,0.989595,0.964097,0.99267,240,0.992624,0.991505,0.99361,0.002105,0.991951,0.987595,0.99477,0.98172,0.996321,0.001129,240,0.001148,240,0.625,240,117.0,240,,0,0.109486,240
7,0,240,False,native,240,0.978466,0.966294,0.984011,0.017717,0.975811,0.962796,0.988387,0.948998,0.99267,240,0.989116,0.982858,0.991941,0.009083,0.987729,0.981045,0.99416,0.973832,0.996321,0.0,240,0.0,240,0.789062,240,138.5,240,0.999797,240,0.107716,240
7,5,240,False,native,240,0.983488,0.979208,0.986664,0.007456,0.981656,0.969569,0.989295,0.955938,0.99267,240,0.991676,0.989495,0.993287,0.003792,0.990729,0.984549,0.994618,0.977473,0.996321,0.000999,240,0.000954,240,0.667969,240,116.0,240,,0,0.107678,240
7,10,240,False,native,240,0.984085,0.980118,0.986589,0.006471,0.982384,0.971948,0.988762,0.955503,0.991917,240,0.991979,0.989959,0.993249,0.00329,0.991103,0.985774,0.994349,0.977245,0.995942,0.001011,240,0.00103,240,0.654297,240,114.5,240,0.999853,240,0.107494,240
7,15,240,False,native,240,0.984235,0.980081,0.986739,0.006658,0.982683,0.973365,0.988837,0.961029,0.992143,240,0.992055,0.98994,0.993325,0.003385,0.991257,0.986503,0.994387,0.980127,0.996056,0.001148,240,0.001114,240,0.652344,240,111.5,240,,0,0.107409,240
7,20,240,False,native,240,0.98416,0.980825,0.986982,0.006157,0.982869,0.973321,0.988687,0.963877,0.99267,240,0.992017,0.99032,0.993448,0.003129,0.991352,0.98648,0.994311,0.981606,0.996321,0.001183,240,0.001186,240,0.648438,240,114.0,240,0.999857,240,0.107414,240
7,25,240,False,native,240,0.984309,0.980844,0.987132,0.006288,0.982952,0.973985,0.988387,0.963219,0.99139,240,0.992093,0.990329,0.993524,0.003195,0.991395,0.986821,0.99416,0.981265,0.995677,0.001144,240,0.001183,240,0.650391,240,112.0,240,,0,0.107361,240
7,30,240,False,native,240,0.984085,0.980974,0.987207,0.006233,0.983009,0.973269,0.988619,0.962489,0.991466,240,0.991979,0.990396,0.993562,0.003167,0.991423,0.986453,0.994277,0.980886,0.995715,0.001202,240,0.001183,240,0.652344,240,110.0,240,0.999857,240,0.107383,240
7,35,240,False,native,240,0.984533,0.980676,0.987038,0.006362,0.98289,0.972383,0.988335,0.964389,0.990338,240,0.992206,0.990244,0.993477,0.003233,0.991363,0.985998,0.994133,0.981872,0.995146,0.001251,240,0.001232,240,0.644531,240,110.0,240,,0,0.107391,240
7,40,240,False,native,240,0.984272,0.980546,0.986589,0.006043,0.982629,0.973387,0.988245,0.962562,0.99124,240,0.992074,0.990177,0.993249,0.003072,0.99123,0.986514,0.994088,0.980924,0.995601,0.001274,240,0.001278,240,0.650391,240,109.0,240,0.999852,240,0.107436,240
7,45,240,False,native,240,0.983712,0.980472,0.986814,0.006342,0.982439,0.973158,0.988462,0.964536,0.990188,240,0.991789,0.99014,0.993363,0.003224,0.991133,0.986396,0.994198,0.981948,0.99507,0.001343,240,0.001312,240,0.660156,240,112.0,240,,0,0.107475,240
8,0,240,False,native,240,0.980249,0.978763,0.982966,0.004204,0.980202,0.977034,0.986066,0.965195,0.989437,240,0.990026,0.989267,0.99141,0.002143,0.989995,0.988384,0.992984,0.982289,0.994691,0.001244,240,0.001183,240,0.740234,240,108.0,240,0.999739,240,0.108848,240
8,5,240,False,native,240,0.983078,0.980527,0.985467,0.00494,0.983048,0.978236,0.987945,0.972398,0.991616,240,0.991467,0.990168,0.992681,0.002513,0.991448,0.988998,0.993936,0.986006,0.99579,0.001171,240,0.001114,240,0.679688,240,93.5,240,,0,0.107973,240
8,10,240,False,native,240,0.983041,0.98129,0.985094,0.003804,0.983204,0.979126,0.987645,0.973283,0.992444,240,0.991448,0.990557,0.992491,0.001934,0.991528,0.989453,0.993784,0.986461,0.996208,0.001137,240,0.001156,240,0.679688,240,95.5,240,0.999808,240,0.107389,240
8,15,240,False,native,240,0.983227,0.980992,0.985617,0.004624,0.983267,0.979275,0.987353,0.973579,0.991766,240,0.991543,0.990405,0.992756,0.002351,0.99156,0.989529,0.993636,0.986613,0.995866,0.001114,240,0.001102,240,0.669922,240,91.5,240,,0,0.106768,240
8,20,240,False,native,240,0.983153,0.980844,0.985393,0.004549,0.983089,0.978302,0.98742,0.972029,0.99267,240,0.991505,0.990329,0.992643,0.002313,0.991469,0.989032,0.99367,0.985816,0.996321,0.001133,240,0.00116,240,0.671875,240,96.5,240,0.999818,240,0.106086,240
8,25,240,False,native,240,0.983377,0.981067,0.985393,0.004326,0.982969,0.977872,0.986986,0.970114,0.992594,240,0.991619,0.990443,0.992643,0.0022,0.991408,0.988812,0.99345,0.98483,0.996283,0.001141,240,0.001099,240,0.671875,240,97.0,240,,0,0.105524,240
8,30,240,False,native,240,0.983153,0.980602,0.985355,0.004753,0.982758,0.977345,0.987503,0.968863,0.99124,240,0.991505,0.990206,0.992624,0.002418,0.9913,0.988543,0.993712,0.984185,0.995601,0.001114,240,0.001087,240,0.671875,240,97.5,240,0.999817,240,0.10526,240
8,35,240,False,native,240,0.983339,0.980472,0.985467,0.004996,0.982568,0.97653,0.987345,0.960227,0.99124,240,0.9916,0.99014,0.992681,0.002541,0.991202,0.988126,0.993632,0.97971,0.995601,0.001099,240,0.001114,240,0.683594,240,96.5,240,,0,0.105144,240
8,40,240,False,native,240,0.982929,0.979951,0.985168,0.005217,0.982124,0.976389,0.986746,0.956301,0.990188,240,0.991391,0.989874,0.992529,0.002655,0.990976,0.988054,0.993329,0.977662,0.99507,0.001099,240,0.001118,240,0.689453,240,98.0,240,0.999815,240,0.105029,240
8,45,240,False,native,240,0.982631,0.979635,0.984347,0.004711,0.981532,0.975161,0.986013,0.956446,0.990038,240,0.991239,0.989713,0.992112,0.002399,0.990674,0.987424,0.992957,0.977738,0.994994,0.001183,240,0.00111,240,0.699219,240,102.0,240,,0,0.104518,240
9,0,240,False,native,240,0.981737,0.977279,0.983526,0.006247,0.980319,0.971734,0.988237,0.957535,0.990113,240,0.990784,0.988509,0.991694,0.003186,0.990052,0.985664,0.994084,0.978307,0.995032,0.0,240,0.0,240,0.707031,240,142.0,240,0.999717,240,0.108159,240
9,5,240,False,native,240,0.985654,0.982184,0.987656,0.005472,0.984355,0.978428,0.988987,0.966074,0.991014,240,0.992775,0.991012,0.99379,0.002778,0.992109,0.989097,0.994463,0.982744,0.995487,0.001427,240,0.001312,240,0.613281,240,91.0,240,,0,0.10776,240
9,10,240,False,native,240,0.98543,0.983507,0.986833,0.003325,0.984776,0.979877,0.988387,0.973579,0.99109,240,0.992662,0.991685,0.993373,0.001688,0.992327,0.989836,0.99416,0.986613,0.995525,0.00124,240,0.001202,240,0.623047,240,80.0,240,0.999826,240,0.107312,240
