layer,timestep,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
1,0,240,False,native,240,0.985052,0.980082,0.988478,0.008396,0.98434,0.975851,0.991053,0.974273,0.992309,240,0.99247,0.989941,0.994205,0.004265,0.992101,0.987778,0.995506,0.986969,0.99614,0.00069,240,0.000698,240,0.896484,240,50.5,240,0.999657,240,0.101194,240
1,5,240,False,native,240,0.985217,0.980381,0.988568,0.008187,0.984373,0.977359,0.991386,0.971156,0.993885,240,0.992554,0.990093,0.994251,0.004158,0.992117,0.98855,0.995674,0.985367,0.996933,0.000666,240,0.000671,240,0.910156,240,44.0,240,,0,0.1014,240
1,10,240,False,native,240,0.985022,0.980314,0.989685,0.009372,0.98452,0.975937,0.992375,0.971867,0.994249,240,0.992455,0.990059,0.994816,0.004757,0.99219,0.987822,0.996173,0.985733,0.997116,0.000656,240,0.000656,240,0.910156,240,40.0,240,0.99963,240,0.10194,240
1,15,240,False,native,240,0.985202,0.980186,0.990441,0.010254,0.984588,0.975803,0.991891,0.970208,0.994218,240,0.992546,0.989994,0.995197,0.005203,0.992225,0.987753,0.995929,0.984879,0.997101,0.000652,240,0.000664,240,0.910156,240,38.0,240,,0,0.10202,240
1,20,240,False,native,240,0.985413,0.981092,0.989874,0.008782,0.984632,0.974856,0.991888,0.971304,0.994309,240,0.992653,0.990456,0.994911,0.004456,0.992247,0.987268,0.995927,0.985443,0.997147,0.000675,240,0.000677,240,0.914062,240,37.0,240,0.999626,240,0.101743,240
1,25,240,False,native,240,0.984917,0.981736,0.989059,0.007323,0.984445,0.974809,0.992042,0.970652,0.994492,240,0.992401,0.990784,0.994499,0.003716,0.992152,0.987244,0.996005,0.985107,0.997238,0.000679,240,0.000671,240,0.90625,240,37.0,240,,0,0.101295,240
1,30,240,False,native,240,0.984932,0.980628,0.988749,0.008122,0.984162,0.974056,0.99157,0.966424,0.994127,240,0.992409,0.990219,0.994343,0.004124,0.992008,0.986858,0.995767,0.982925,0.997055,0.000666,240,0.000679,240,0.912109,240,38.0,240,0.99955,240,0.100625,240
1,35,240,False,native,240,0.984376,0.979185,0.988734,0.009549,0.983713,0.974713,0.991183,0.967339,0.994067,240,0.992126,0.989483,0.994335,0.004852,0.99178,0.987195,0.995572,0.983398,0.997025,0.000664,240,0.000679,240,0.910156,240,37.0,240,,0,0.099702,240
1,40,240,False,native,240,0.983385,0.978916,0.988025,0.00911,0.982775,0.973361,0.990892,0.96495,0.993703,240,0.991623,0.989346,0.993977,0.004631,0.991302,0.986501,0.995425,0.982162,0.996841,0.000668,240,0.000669,240,0.925781,240,35.0,240,0.999478,240,0.098599,240
1,45,240,False,native,240,0.98232,0.977953,0.987129,0.009176,0.981903,0.972238,0.989315,0.965333,0.992036,240,0.991081,0.988853,0.993523,0.004669,0.990859,0.985924,0.994629,0.982361,0.996002,0.000681,240,0.000698,240,0.945312,240,30.0,240,,0,0.097855,240
2,0,240,False,native,240,0.987867,0.983265,0.989496,0.006231,0.986143,0.980649,0.990944,0.972669,0.993218,240,0.993896,0.991562,0.99472,0.003159,0.993017,0.99023,0.995451,0.986145,0.996597,0.000744,240,0.000744,240,0.894531,240,41.5,240,0.999683,240,0.102803,240
2,5,240,False,native,240,0.988395,0.982208,0.991038,0.00883,0.986564,0.979787,0.992706,0.972223,0.995038,240,0.994164,0.991024,0.995499,0.004475,0.993229,0.98979,0.996339,0.985916,0.997513,0.000771,240,0.000755,240,0.882812,240,30.0,240,,0,0.102377,240
2,10,240,False,native,240,0.988712,0.98211,0.991612,0.009502,0.986845,0.978965,0.993102,0.975315,0.994309,240,0.994324,0.990974,0.995789,0.004814,0.993372,0.989371,0.996539,0.987503,0.997147,0.000721,240,0.00075,240,0.871094,240,28.0,240,0.999709,240,0.101598,240
2,15,240,False,native,240,0.988757,0.982178,0.991681,0.009503,0.986819,0.97892,0.993163,0.975851,0.995068,240,0.994347,0.991009,0.995823,0.004814,0.993358,0.989348,0.99657,0.987778,0.997528,0.000732,240,0.00074,240,0.867188,240,27.5,240,,0,0.100959,240
2,20,240,False,native,240,0.988093,0.981683,0.991726,0.010043,0.98666,0.979064,0.993039,0.973916,0.994461,240,0.994011,0.990757,0.995846,0.005089,0.993278,0.989421,0.996507,0.986786,0.997223,0.000738,240,0.000736,240,0.892578,240,27.0,240,0.999712,240,0.100483,240
2,25,240,False,native,240,0.988078,0.981399,0.991703,0.010305,0.986433,0.978798,0.993315,0.974481,0.994825,240,0.994003,0.990612,0.995834,0.005222,0.993162,0.989285,0.996646,0.987076,0.997406,0.000713,240,0.000729,240,0.886719,240,26.0,240,,0,0.100061,240
2,30,240,False,native,240,0.987505,0.980351,0.991446,0.011095,0.986054,0.977869,0.99313,0.973352,0.994704,240,0.993713,0.990078,0.995705,0.005627,0.992969,0.988811,0.996553,0.986496,0.997345,0.000713,240,0.000706,240,0.880859,240,28.0,240,0.999701,240,0.09964,240
2,35,240,False,native,240,0.987279,0.979865,0.990577,0.010712,0.985495,0.97704,0.992945,0.972164,0.994613,240,0.993599,0.98983,0.995266,0.005436,0.992685,0.988387,0.99646,0.985886,0.997299,0.000702,240,0.000721,240,0.894531,240,27.5,240,,0,0.099317,240
2,40,240,False,native,240,0.986662,0.97858,0.990312,0.011732,0.984672,0.975809,0.992524,0.970148,0.994249,240,0.993286,0.989174,0.995132,0.005959,0.992266,0.987756,0.996248,0.984848,0.997116,0.000706,240,0.0007,240,0.914062,240,29.0,240,0.999669,240,0.098649,240
2,45,240,False,native,240,0.986165,0.977333,0.989489,0.012155,0.983625,0.973913,0.991703,0.965215,0.994067,240,0.993034,0.988537,0.994717,0.00618,0.991732,0.986784,0.995834,0.9823,0.997025,0.000683,240,0.000671,240,0.914062,240,30.0,240,,0,0.0978,240
3,0,240,False,native,240,0.985939,0.983835,0.990569,0.006734,0.985691,0.980358,0.991401,0.965392,0.993672,240,0.99292,0.991852,0.995262,0.00341,0.992786,0.990082,0.995682,0.982391,0.996826,0.000677,240,0.000719,240,0.921875,240,105.0,240,0.999692,240,0.106399,240
3,5,240,False,native,240,0.989074,0.987023,0.990811,0.003788,0.988481,0.984553,0.992221,0.96607,0.994158,240,0.994507,0.993469,0.995384,0.001915,0.994204,0.992216,0.996095,0.982742,0.99707,0.000687,240,0.000671,240,0.839844,240,58.5,240,,0,0.107021,240
3,10,240,False,native,240,0.989315,0.987099,0.990977,0.003879,0.988788,0.984734,0.992257,0.969112,0.994704,240,0.994629,0.993507,0.995468,0.001961,0.994359,0.992308,0.996114,0.984314,0.997345,0.00066,240,0.000671,240,0.830078,240,55.5,240,0.999817,240,0.107097,240
3,15,240,False,native,240,0.989647,0.987513,0.990977,0.003464,0.989074,0.985323,0.992291,0.973708,0.994765,240,0.994797,0.993717,0.995468,0.001751,0.994505,0.992607,0.99613,0.986679,0.997375,0.000687,240,0.000696,240,0.820312,240,54.0,240,,0,0.107068,240
3,20,240,False,native,240,0.989587,0.987701,0.990962,0.003261,0.98922,0.985717,0.992403,0.974719,0.995068,240,0.994766,0.993813,0.995461,0.001648,0.994579,0.992807,0.996187,0.987198,0.997528,0.00071,240,0.00069,240,0.818359,240,59.0,240,0.999823,240,0.106967,240
3,25,240,False,native,240,0.989587,0.987588,0.990924,0.003336,0.98923,0.985939,0.992224,0.976446,0.995251,240,0.994766,0.993755,0.995441,0.001686,0.994584,0.99292,0.996097,0.988083,0.99762,0.000689,240,0.000679,240,0.826172,240,60.0,240,,0,0.10685,240
3,30,240,False,native,240,0.989421,0.987709,0.990917,0.003208,0.989232,0.986285,0.99216,0.976923,0.994917,240,0.994682,0.993816,0.995438,0.001621,0.994585,0.993095,0.996065,0.988327,0.997452,0.000694,240,0.000677,240,0.820312,240,65.5,240,0.999821,240,0.106711,240
3,35,240,False,native,240,0.989059,0.987618,0.990834,0.003215,0.989097,0.98618,0.992315,0.977341,0.995038,240,0.994499,0.993771,0.995396,0.001625,0.994517,0.993042,0.996143,0.988541,0.997513,0.000681,240,0.000679,240,0.835938,240,61.0,240,,0,0.106478,240
3,40,240,False,native,240,0.988757,0.98746,0.990516,0.003056,0.988895,0.985759,0.992288,0.97973,0.994704,240,0.994347,0.99369,0.995235,0.001545,0.994415,0.992828,0.996129,0.989761,0.997345,0.000673,240,0.000675,240,0.839844,240,58.5,240,0.999814,240,0.106173,240
3,45,240,False,native,240,0.988274,0.986963,0.990078,0.003115,0.988362,0.985061,0.991948,0.979641,0.994825,240,0.994102,0.993439,0.995014,0.001575,0.994145,0.992474,0.995958,0.989716,0.997406,0.000679,240,0.000668,240,0.851562,240,54.0,240,,0,0.105566,240
4,0,240,False,native,240,0.984706,0.982942,0.98835,0.005407,0.984895,0.978893,0.989587,0.973768,0.993248,240,0.992294,0.991398,0.994141,0.002743,0.992385,0.989334,0.994766,0.98671,0.996613,0.0,240,0.0,240,0.933594,240,163.0,240,0.999677,240,0.107078,240
4,5,240,False,native,240,0.989315,0.98804,0.990682,0.002642,0.988865,0.983835,0.992618,0.980688,0.994309,240,0.994629,0.993984,0.995319,0.001335,0.994399,0.991852,0.996295,0.99025,0.997147,0.000616,240,0.000622,240,0.851562,240,104.0,240,,0,0.105815,240
4,10,240,False,native,240,0.989738,0.988319,0.991741,0.003422,0.989305,0.984238,0.992921,0.979551,0.994917,240,0.994843,0.994125,0.995853,0.001728,0.994621,0.992056,0.996448,0.98967,0.997452,0.000618,240,0.000629,240,0.835938,240,98.5,240,0.999838,240,0.105533,240
4,15,240,False,native,240,0.989829,0.98838,0.992082,0.003702,0.989441,0.984196,0.992915,0.97985,0.995008,240,0.994888,0.994156,0.996025,0.001869,0.99469,0.992035,0.996445,0.989822,0.997498,0.000628,240,0.000624,240,0.835938,240,94.5,240,,0,0.105228,240
4,20,240,False,native,240,0.989919,0.988138,0.992104,0.003966,0.989411,0.98379,0.993106,0.979162,0.994613,240,0.994934,0.994034,0.996037,0.002003,0.994674,0.991829,0.996541,0.989471,0.997299,0.000645,240,0.000641,240,0.828125,240,86.0,240,0.999841,240,0.105001,240
4,25,240,False,native,240,0.989708,0.98804,0.991953,0.003913,0.98933,0.983799,0.993039,0.978834,0.995129,240,0.994827,0.993984,0.99596,0.001976,0.994633,0.991833,0.996507,0.989304,0.997559,0.000637,240,0.000654,240,0.839844,240,84.5,240,,0,0.104794,240
4,30,240,False,native,240,0.989693,0.987829,0.992036,0.004207,0.989208,0.983502,0.993157,0.978057,0.994856,240,0.99482,0.993877,0.996002,0.002125,0.994571,0.991682,0.996567,0.988907,0.997421,0.000662,240,0.000668,240,0.835938,240,82.0,240,0.999833,240,0.104692,240
4,35,240,False,native,240,0.9893,0.987777,0.991839,0.004063,0.988958,0.982869,0.993157,0.97743,0.994825,240,0.994621,0.993851,0.995903,0.002052,0.994445,0.99136,0.996567,0.988586,0.997406,0.000664,240,0.000675,240,0.847656,240,78.0,240,,0,0.104393,240
4,40,240,False,native,240,0.989285,0.987626,0.991408,0.003782,0.988692,0.983106,0.992884,0.975642,0.994583,240,0.994614,0.993774,0.995686,0.001911,0.99431,0.991481,0.996429,0.987671,0.997284,0.000654,240,0.000677,240,0.855469,240,73.5,240,0.999827,240,0.104086,240
4,45,240,False,native,240,0.988651,0.986564,0.990985,0.004421,0.98804,0.981892,0.99246,0.974125,0.993703,240,0.994293,0.993237,0.995472,0.002235,0.99398,0.990863,0.996216,0.986893,0.996841,0.000645,240,0.000652,240,0.875,240,74.0,240,,0,0.103544,240
5,0,240,False,native,240,0.986346,0.983723,0.988561,0.004838,0.986311,0.982065,0.990403,0.978535,0.992188,240,0.993126,0.991795,0.994247,0.002453,0.993106,0.990952,0.995178,0.989151,0.996078,0.000704,240,0.000751,240,0.917969,240,65.0,240,0.999685,240,0.105451,240
5,5,240,False,native,240,0.986436,0.984962,0.987988,0.003026,0.986807,0.983973,0.990847,0.980987,0.994127,240,0.993172,0.992424,0.993958,0.001534,0.993358,0.991922,0.995403,0.990402,0.997055,0.000645,240,0.000652,240,0.914062,240,38.5,240,,0,0.105241,240
5,10,240,False,native,240,0.986376,0.984827,0.98887,0.004043,0.986938,0.984016,0.991709,0.980987,0.99437,240,0.993141,0.992355,0.994404,0.002048,0.993424,0.991943,0.995837,0.990402,0.997177,0.000652,240,0.000656,240,0.90625,240,36.0,240,0.999708,240,0.104538,240
5,15,240,False,native,240,0.986496,0.984737,0.989081,0.004345,0.986987,0.983772,0.9918,0.980658,0.995068,240,0.993202,0.99231,0.994511,0.002201,0.993448,0.99182,0.995883,0.990234,0.997528,0.000658,240,0.000664,240,0.910156,240,33.0,240,,0,0.103971,240
5,20,240,False,native,240,0.98609,0.984338,0.988945,0.004607,0.9867,0.982902,0.991622,0.97758,0.995129,240,0.992996,0.992107,0.994442,0.002335,0.993302,0.991377,0.995793,0.988663,0.997559,0.000664,240,0.000662,240,0.914062,240,32.0,240,0.999692,240,0.103108,240
5,25,240,False,native,240,0.985834,0.983858,0.989315,0.005457,0.986448,0.982017,0.992039,0.975583,0.994704,240,0.992867,0.991863,0.994629,0.002766,0.993174,0.990927,0.996004,0.98764,0.997345,0.000668,240,0.000679,240,0.914062,240,33.0,240,,0,0.102351,240
5,30,240,False,native,240,0.985413,0.983565,0.988938,0.005373,0.98606,0.980861,0.992076,0.973411,0.995433,240,0.992653,0.991714,0.994438,0.002724,0.992976,0.990338,0.996022,0.986526,0.997711,0.000656,240,0.000662,240,0.921875,240,34.0,240,0.999674,240,0.101759,240
5,35,240,False,native,240,0.985308,0.982448,0.988742,0.006294,0.985472,0.979966,0.99187,0.967014,0.995524,240,0.992599,0.991146,0.994339,0.003193,0.992677,0.989882,0.995918,0.983231,0.997757,0.000645,240,0.000666,240,0.925781,240,35.0,240,,0,0.10128,240
5,40,240,False,native,240,0.984887,0.981571,0.989006,0.007435,0.984953,0.978529,0.992006,0.963949,0.994947,240,0.992386,0.9907,0.994473,0.003773,0.992412,0.989148,0.995987,0.981644,0.997467,0.000645,240,0.00066,240,0.935547,240,35.5,240,0.999635,240,0.100876,240
5,45,240,False,native,240,0.984091,0.98068,0.989066,0.008386,0.984269,0.977174,0.991558,0.966778,0.994856,240,0.991982,0.990246,0.994503,0.004257,0.992064,0.988455,0.995761,0.983109,0.997421,0.00066,240,0.000647,240,0.9375,240,34.5,240,,0,0.100367,240
6,0,240,False,native,240,0.987174,0.985278,0.988832,0.003555,0.986581,0.982065,0.992403,0.974303,0.995645,240,0.993546,0.992584,0.994385,0.001801,0.99324,0.990952,0.996187,0.986984,0.997818,0.0,240,0.0,240,0.880859,240,157.5,240,0.999733,240,0.109834,240
6,5,240,False,native,240,0.991219,0.989353,0.992756,0.003403,0.990275,0.984643,0.994006,0.977251,0.99601,240,0.99559,0.994648,0.996365,0.001717,0.99511,0.992262,0.996994,0.988495,0.998001,0.00058,240,0.000622,240,0.779297,240,100.5,240,,0,0.109578,240
6,10,240,False,native,240,0.991461,0.989647,0.993006,0.003358,0.99067,0.986307,0.994164,0.978266,0.995494,240,0.995712,0.994797,0.99649,0.001694,0.99531,0.993106,0.997073,0.989014,0.997742,0.000603,240,0.00062,240,0.765625,240,98.0,240,0.999874,240,0.10967,240
6,15,240,False,native,240,0.991582,0.989881,0.993134,0.003253,0.990829,0.98712,0.994161,0.978505,0.995251,240,0.995773,0.994915,0.996555,0.00164,0.995391,0.993518,0.997072,0.989136,0.99762,0.00066,240,0.000658,240,0.757812,240,94.0,240,,0,0.109747,240
6,20,240,False,native,240,0.991522,0.989942,0.993036,0.003094,0.99089,0.98631,0.994067,0.978595,0.995159,240,0.995743,0.994946,0.996506,0.00156,0.995422,0.993108,0.997025,0.989182,0.997574,0.000652,240,0.000656,240,0.759766,240,87.0,240,0.999878,240,0.109714,240
6,25,240,False,native,240,0.991612,0.989965,0.99299,0.003026,0.990865,0.986337,0.993918,0.979312,0.995524,240,0.995789,0.994957,0.996483,0.001526,0.995409,0.993121,0.99695,0.989548,0.997757,0.000641,240,0.000647,240,0.759766,240,88.5,240,,0,0.109741,240
6,30,240,False,native,240,0.991507,0.990002,0.99296,0.002958,0.990889,0.987077,0.993736,0.978953,0.995099,240,0.995735,0.994976,0.996468,0.001492,0.995421,0.993497,0.996858,0.989365,0.997543,0.000629,240,0.000626,240,0.755859,240,87.0,240,0.999878,240,0.109749,240
6,35,240,False,native,240,0.99128,0.989942,0.992884,0.002942,0.9908,0.987285,0.993854,0.979641,0.995251,240,0.995621,0.994946,0.996429,0.001484,0.995377,0.993602,0.996918,0.989716,0.99762,0.000666,240,0.000664,240,0.765625,240,84.5,240,,0,0.109727,240
6,40,240,False,native,240,0.99131,0.989889,0.992649,0.00276,0.990617,0.987147,0.993675,0.980119,0.995433,240,0.995636,0.994919,0.996311,0.001392,0.995284,0.993532,0.996828,0.98996,0.997711,0.000614,240,0.000624,240,0.769531,240,85.5,240,0.999871,240,0.109716,240
6,45,240,False,native,240,0.990584,0.989096,0.992074,0.002978,0.99007,0.986255,0.993102,0.980269,0.994886,240,0.99527,0.994518,0.996021,0.001503,0.995008,0.99308,0.996539,0.990036,0.997437,0.000607,240,0.000616,240,0.800781,240,88.5,240,,0,0.109486,240
7,0,240,False,native,240,0.988425,0.983595,0.990493,0.006898,0.986217,0.975523,0.992463,0.969497,0.995402,240,0.994179,0.99173,0.995224,0.003494,0.99305,0.98761,0.996217,0.984512,0.997696,0.0,240,0.0,240,0.898438,240,151.5,240,0.999797,240,0.107716,240
7,5,240,False,native,240,0.990902,0.987792,0.992331,0.00454,0.989424,0.983178,0.993736,0.976774,0.995099,240,0.99543,0.993858,0.996151,0.002293,0.994679,0.991518,0.996858,0.988251,0.997543,0.000679,240,0.000694,240,0.798828,240,105.0,240,,0,0.107678,240
7,10,240,False,native,240,0.991128,0.98835,0.992574,0.004224,0.989912,0.984728,0.993672,0.976595,0.995311,240,0.995544,0.994141,0.996273,0.002132,0.994926,0.992305,0.996826,0.988159,0.99765,0.000761,240,0.000746,240,0.78125,240,94.5,240,0.999853,240,0.107494,240
7,15,240,False,native,240,0.99137,0.988598,0.992619,0.004021,0.990098,0.985332,0.993678,0.978774,0.995342,240,0.995667,0.994267,0.996296,0.002029,0.995021,0.992612,0.996829,0.989273,0.997665,0.000736,240,0.000763,240,0.777344,240,90.0,240,,0,0.107409,240
7,20,240,False,native,240,0.99137,0.98835,0.992521,0.004171,0.990091,0.985542,0.993763,0.979431,0.995281,240,0.995667,0.994141,0.996246,0.002106,0.995018,0.992719,0.996872,0.989609,0.997635,0.000763,240,0.000765,240,0.785156,240,86.5,240,0.999857,240,0.107414,240
7,25,240,False,native,240,0.99134,0.988334,0.992521,0.004186,0.990176,0.985142,0.993675,0.980388,0.994977,240,0.995651,0.994133,0.996246,0.002113,0.995061,0.992516,0.996828,0.990097,0.997482,0.000763,240,0.000744,240,0.777344,240,82.5,240,,0,0.107361,240
7,30,240,False,native,240,0.991401,0.988478,0.992339,0.003861,0.990175,0.984914,0.993739,0.980658,0.995068,240,0.995682,0.994205,0.996155,0.001949,0.99506,0.9924,0.99686,0.990234,0.997528,0.000732,240,0.000732,240,0.78125,240,80.0,240,0.999857,240,0.107383,240
7,35,240,False,native,240,0.991068,0.988176,0.992316,0.00414,0.990032,0.984166,0.993584,0.981137,0.995159,240,0.995514,0.994053,0.996143,0.00209,0.994988,0.99202,0.996782,0.990479,0.997574,0.000725,240,0.000729,240,0.785156,240,78.0,240,,0,0.107391,240
7,40,240,False,native,240,0.990917,0.987792,0.992157,0.004366,0.989884,0.983835,0.993542,0.981586,0.994947,240,0.995438,0.993858,0.996063,0.002205,0.994913,0.991852,0.996761,0.990707,0.997467,0.000734,240,0.000759,240,0.792969,240,75.0,240,0.999852,240,0.107436,240
7,45,240,False,native,240,0.990645,0.987294,0.991976,0.004681,0.98949,0.983526,0.993009,0.979611,0.995008,240,0.9953,0.993607,0.995972,0.002365,0.994714,0.991695,0.996492,0.9897,0.997498,0.000717,240,0.000725,240,0.804688,240,75.5,240,,0,0.107475,240
8,0,240,False,native,240,0.987325,0.984827,0.988802,0.003975,0.986923,0.982275,0.991044,0.978804,0.992036,240,0.993622,0.992355,0.99437,0.002014,0.993416,0.991058,0.995502,0.989288,0.996002,0.000568,240,0.000595,240,0.902344,240,104.0,240,0.999739,240,0.108848,240
8,5,240,False,native,240,0.988817,0.986466,0.990524,0.004058,0.988351,0.984995,0.991494,0.97743,0.993309,240,0.994377,0.993187,0.995239,0.002052,0.994139,0.992441,0.995729,0.988586,0.996643,0.000677,240,0.00066,240,0.865234,240,76.0,240,,0,0.107973,240
8,10,240,False,native,240,0.988696,0.986662,0.990977,0.004315,0.988605,0.985088,0.991858,0.979969,0.993824,240,0.994316,0.993286,0.995468,0.002182,0.994268,0.992488,0.995912,0.989883,0.996902,0.000671,240,0.000706,240,0.871094,240,78.0,240,0.999808,240,0.107389,240
8,15,240,False,native,240,0.988847,0.986684,0.991007,0.004323,0.988657,0.984809,0.992009,0.980269,0.993612,240,0.994392,0.993298,0.995483,0.002186,0.994294,0.992346,0.995988,0.990036,0.996796,0.000719,240,0.000719,240,0.863281,240,83.5,240,,0,0.106768,240
8,20,240,False,native,240,0.989044,0.986556,0.991196,0.00464,0.988693,0.984397,0.992067,0.981137,0.994067,240,0.994492,0.993233,0.995579,0.002346,0.994312,0.992137,0.996017,0.990479,0.997025,0.000738,240,0.000742,240,0.859375,240,84.5,240,0.999818,240,0.106086,240
8,25,240,False,native,240,0.989013,0.986579,0.991098,0.004519,0.988677,0.984508,0.992036,0.97976,0.993885,240,0.994476,0.993244,0.995529,0.002285,0.994304,0.992194,0.996002,0.989777,0.996933,0.000734,240,0.000744,240,0.857422,240,85.0,240,,0,0.105524,240
8,30,240,False,native,240,0.989345,0.986534,0.991128,0.004595,0.988696,0.984091,0.992194,0.980149,0.993945,240,0.994644,0.993221,0.995544,0.002323,0.994314,0.991982,0.996082,0.989975,0.996964,0.000719,240,0.00074,240,0.853516,240,87.5,240,0.999817,240,0.10526,240
8,35,240,False,native,240,0.989194,0.986511,0.991106,0.004594,0.988556,0.983349,0.992278,0.979102,0.993824,240,0.994568,0.99321,0.995533,0.002323,0.994242,0.991605,0.996124,0.989441,0.996902,0.00075,240,0.00074,240,0.851562,240,87.5,240,,0,0.105144,240
8,40,240,False,native,240,0.989225,0.986496,0.991038,0.004541,0.988423,0.983322,0.992221,0.978177,0.993703,240,0.994583,0.993202,0.995499,0.002296,0.994175,0.991591,0.996095,0.988968,0.996841,0.000744,240,0.000751,240,0.855469,240,87.0,240,0.999815,240,0.105029,240
8,45,240,False,native,240,0.989134,0.986376,0.990713,0.004337,0.988174,0.982842,0.991885,0.978117,0.99349,240,0.994537,0.993141,0.995335,0.002193,0.994049,0.991347,0.995926,0.988937,0.996735,0.000767,240,0.000771,240,0.863281,240,86.0,240,,0,0.104518,240
9,0,240,False,native,240,0.988138,0.985007,0.989919,0.004912,0.987491,0.983025,0.991709,0.975642,0.994583,240,0.994034,0.992447,0.994934,0.002487,0.993703,0.99144,0.995837,0.987671,0.997284,0.000147,240,0.0,240,0.898438,240,131.5,240,0.999717,240,0.108159,240
9,5,240,False,native,240,0.989738,0.987957,0.991317,0.00336,0.989078,0.984394,0.992497,0.976178,0.994218,240,0.994843,0.993942,0.99564,0.001698,0.994506,0.992136,0.996234,0.987946,0.997101,0.00066,240,0.00065,240,0.835938,240,47.5,240,,0,0.10776,240
9,10,240,False,native,240,0.989496,0.988161,0.991219,0.003058,0.989403,0.986255,0.992675,0.975225,0.994431,240,0.99472,0.994045,0.99559,0.001545,0.994671,0.99308,0.996324,0.987457,0.997208,0.000683,240,0.000666,240,0.839844,240,41.5,240,0.999826,240,0.107312,240
