layer,timestep,n,insufficient_n,native_or_simulated,n_jaccard,jaccard_median,jaccard_q1,jaccard_q3,jaccard_iqr,jaccard_mean,jaccard_p10,jaccard_p90,jaccard_min,jaccard_max,n_recall,recall_median,recall_q1,recall_q3,recall_iqr,recall_mean,recall_p10,recall_p90,recall_min,recall_max,decision_margin_reference_median,n_decision_margin_reference,decision_margin_candidate_median,n_decision_margin_candidate,frac_query_blocks_changed_median,n_frac_query_blocks_changed,boundary_ties_median,n_boundary_ties,spearman_rho_median,n_spearman_rho,sat_frac_q_median,n_sat_frac_q
6,45,240,False,native,240,0.968357,0.958223,0.97654,0.018317,0.966569,0.94902,0.980068,0.931515,0.993411,240,0.983924,0.978666,0.988131,0.009465,0.982958,0.973843,0.989934,0.964543,0.996695,0.002655,240,0.002609,240,0.388672,240,92.0,240,,0,0.109486,240
7,0,240,False,native,240,0.956784,0.943145,0.967921,0.024776,0.954454,0.928605,0.973318,0.920092,0.981837,240,0.977915,0.970741,0.983699,0.012958,0.976628,0.962981,0.986478,0.958383,0.990835,0.002525,240,0.002365,240,0.511719,240,105.0,240,0.999797,240,0.107716,240
7,5,240,False,native,240,0.965161,0.952336,0.973025,0.020689,0.962057,0.942479,0.977744,0.920092,0.983905,240,0.982272,0.975586,0.986328,0.010742,0.980611,0.970388,0.988747,0.958383,0.991887,0.002686,240,0.002724,240,0.421875,240,95.5,240,,0,0.107678,240
7,10,240,False,native,240,0.965741,0.952479,0.974854,0.022376,0.963086,0.945317,0.978597,0.916499,0.983609,240,0.982572,0.975661,0.987267,0.011606,0.981142,0.97189,0.989183,0.95643,0.991737,0.002785,240,0.002724,240,0.416016,240,94.5,240,0.999853,240,0.107494,240
7,15,240,False,native,240,0.966903,0.952479,0.975147,0.022669,0.96359,0.945289,0.979774,0.914569,0.985976,240,0.983173,0.975661,0.987417,0.011756,0.981403,0.971875,0.989784,0.955379,0.992939,0.002708,240,0.002693,240,0.404297,240,95.0,240,,0,0.107409,240
7,20,240,False,native,240,0.967775,0.952479,0.975367,0.022889,0.963658,0.945602,0.979185,0.913193,0.984496,240,0.983624,0.975661,0.98753,0.011869,0.981437,0.97204,0.989483,0.954627,0.992188,0.002693,240,0.002655,240,0.396484,240,94.0,240,0.999857,240,0.107414,240
7,25,240,False,native,240,0.96763,0.953625,0.97566,0.022036,0.963946,0.945829,0.978891,0.90853,0.98835,240,0.983549,0.976262,0.98768,0.011418,0.981586,0.97216,0.989333,0.952073,0.994141,0.002762,240,0.002747,240,0.390625,240,89.0,240,,0,0.107361,240
7,30,240,False,native,240,0.966612,0.954485,0.975954,0.021468,0.963807,0.944919,0.979215,0.912094,0.9842,240,0.983023,0.976713,0.987831,0.011118,0.981515,0.97168,0.989498,0.954026,0.992037,0.002815,240,0.002777,240,0.414062,240,88.5,240,0.999857,240,0.107383,240
7,35,240,False,native,240,0.966612,0.954772,0.975954,0.021181,0.964015,0.944436,0.979185,0.910448,0.987756,240,0.983023,0.976863,0.987831,0.010968,0.981625,0.971424,0.989483,0.953125,0.99384,0.002914,240,0.002861,240,0.402344,240,87.0,240,,0,0.107391,240
7,40,240,False,native,240,0.968066,0.955275,0.975954,0.020679,0.964657,0.946426,0.978626,0.915671,0.98568,240,0.983774,0.977126,0.987831,0.010705,0.981961,0.972476,0.989198,0.95598,0.992788,0.00293,240,0.002922,240,0.390625,240,88.5,240,0.999852,240,0.107436,240
7,45,240,False,native,240,0.968066,0.957575,0.974854,0.017279,0.965227,0.948421,0.978891,0.918156,0.985976,240,0.983774,0.978328,0.987267,0.008939,0.982262,0.973528,0.989333,0.957332,0.992939,0.003006,240,0.003006,240,0.388672,240,82.0,240,,0,0.107475,240
8,0,240,False,native,240,0.966322,0.956784,0.969814,0.01303,0.964304,0.953052,0.972733,0.939111,0.983609,240,0.982873,0.977915,0.984675,0.006761,0.98181,0.975962,0.986178,0.9686,0.991737,0.003082,240,0.003021,240,0.40625,240,90.5,240,0.999739,240,0.108848,240
8,5,240,False,native,240,0.965886,0.958439,0.971272,0.012833,0.964465,0.951906,0.973903,0.941091,0.982132,240,0.982647,0.978779,0.985427,0.006648,0.981893,0.975361,0.986779,0.969651,0.990986,0.002823,240,0.002815,240,0.410156,240,90.5,240,,0,0.107973,240
8,10,240,False,native,240,0.966177,0.959664,0.971345,0.011681,0.964479,0.950991,0.974518,0.931515,0.979185,240,0.982797,0.979417,0.985464,0.006047,0.981898,0.97488,0.987094,0.964543,0.989483,0.002777,240,0.002815,240,0.414062,240,91.0,240,0.999808,240,0.107389,240
8,15,240,False,native,240,0.965161,0.959015,0.970251,0.011235,0.963828,0.950162,0.974488,0.933479,0.979774,240,0.982272,0.979079,0.984901,0.005822,0.98156,0.974444,0.987079,0.965595,0.989784,0.002777,240,0.002777,240,0.421875,240,91.0,240,,0,0.106768,240
8,20,240,False,native,240,0.964871,0.958079,0.969522,0.011443,0.96343,0.951019,0.973347,0.929835,0.97948,240,0.982121,0.978591,0.984525,0.005934,0.981353,0.974895,0.986493,0.963642,0.989633,0.002686,240,0.002731,240,0.425781,240,91.0,240,0.999818,240,0.106086,240
8,25,240,False,native,240,0.964871,0.958799,0.970178,0.011379,0.963876,0.951019,0.974518,0.927041,0.982132,240,0.982121,0.978966,0.984863,0.005897,0.981584,0.974895,0.987094,0.962139,0.990986,0.002701,240,0.002747,240,0.425781,240,89.0,240,,0,0.105524,240
8,30,240,False,native,240,0.965451,0.959015,0.970688,0.011673,0.964273,0.95245,0.974781,0.930954,0.983609,240,0.982422,0.979079,0.985126,0.006047,0.981791,0.975646,0.98723,0.964243,0.991737,0.002701,240,0.002724,240,0.421875,240,87.0,240,0.999817,240,0.10526,240
8,35,240,False,native,240,0.964726,0.958799,0.97098,0.012181,0.963936,0.952192,0.974518,0.94194,0.982723,240,0.982046,0.978966,0.985276,0.00631,0.981617,0.975511,0.987094,0.970102,0.991286,0.00264,240,0.002678,240,0.427734,240,87.0,240,,0,0.105144,240
8,40,240,False,native,240,0.965306,0.959088,0.971564,0.012476,0.964714,0.952737,0.975367,0.938547,0.979774,240,0.982347,0.979117,0.985577,0.00646,0.982021,0.975796,0.98753,0.968299,0.989784,0.002769,240,0.002808,240,0.419922,240,85.5,240,0.999815,240,0.105029,240
