arm,sparsity,intervention_kind,purpose,representation,pool,score,selection_rule,n_cells,jaccard_median,jaccard_iqr,recall_median,spearman_rho_vs_exact_median,swaps_per_query_block_median,frac_query_blocks_changed_median,frac_decisions_changed_median,frac_cells_mask_identical_to_deployed,changed_pair_gap_fp64_median,reference_margin_norm_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,signed_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_deployed,random_matched_excess_median,isolation_ratio_abs,frac_cells_random_worse_than_arm,representation_saturation_frac_median,deployed_score_ties_median,exact_ties_fp64_total,selector_budget_violating_rows_total,selector_budget_violating_frac_max,pool_semantics,score_semantics,select_semantics,region
VB_FP32,0.8,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,8640,0.9932281351817543,0.006615528219245936,0.9966025641025641,0.9999999993865968,0.42467948717948717,0.3894230769230769,0.0013611522024983564,0.0,0.0009123115661742022,0.0008362080140401611,0.2129945158958435,0.9800605177879333,0.21273960173130035,0.00017517060041427612,0.00035616010427474976,0.0009101396935468596,0.0009498169098110919,0.0030622280723417604,0.8851851851851852,-0.0003349184989929199,1.9119561056526733,0.35474537037037035,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32,broad
VC_GATE_NVFP4,0.8,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,8640,1.0,0.0,1.0,0.9999864906128999,0.0,0.0,0.0,1.0,,0.0008362080140401611,0.21273960173130035,0.9801186621189117,0.21273960173130035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,333.0,0,72,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
VD_TORCH_TOPK,0.8,tiebreak_control,torch.topk tie-break instead of VSA's index-order threshold rule,bf16,kernel,kernel,torch_topk,8640,1.0,0.0,1.0,0.9999864906128999,0.0,0.0,0.0,0.9993055555555556,,0.0008362080140401611,0.21273960173130035,0.9801186621189117,0.21273960173130035,0.0,0.0,0.0,0.0,0.0,0.0005787037037037037,0.0,,0.00011574074074074075,0.0,333.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=torch_topk_native_tiebreak,broad
V0,0.8,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,7200,1.0,0.0,1.0,0.9999897436782492,0.0,0.0,0.0,1.0,,0.000851135214129158,0.22642487287521362,0.9772848188877106,0.22642487287521362,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,321.0,0,72,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
V0_FP64,0.8,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,7200,0.9936102236421726,0.0054463357156818715,0.9967948717948718,0.9999999999999996,0.4006410256410256,0.3701923076923077,0.0012841058514135436,0.0,0.0008613121397649422,0.000851135214129158,0.2265622764825821,0.9772533774375916,0.22642487287521362,0.0001728832721710205,0.00027475133538246155,0.0008127943497439668,0.0008216771699668902,0.002382866875077247,0.9186111111111112,-0.0005584582686424255,3.230262023789002,0.28847222222222224,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,unaffected
VA_FP8,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.991421568627451,0.0037850578834504045,0.9956923076923077,0.9999603984846044,0.5384615384615384,0.4775641025641026,0.0017258382642998027,0.0,0.001266138018696256,0.000851135214129158,0.22635648399591446,0.9772805273532867,0.22642487287521362,-1.0207295417785645e-06,0.00012764707207679749,-5.010346043014165e-06,0.0002905512450935984,0.0009278731579805625,0.4955555555555556,-0.0008506923913955688,833.4160583941606,0.3188888888888889,9.292211871070322e-07,322.0,0,48,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
VA_NVFP4,0.8,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9781139444352865,0.006925114620101924,0.9889358974358974,0.9996752185172955,1.3830128205128205,0.8509615384615384,0.004432733399079553,0.0,0.0037211578206781293,0.000851135214129158,0.22641675919294357,0.9773449003696442,0.22642487287521362,-5.88148832321167e-05,0.0003394968807697296,-0.00025489963164248907,0.0007474898678614702,0.003048602486748744,0.4001388888888889,-0.0021485239267349243,36.53027615910818,0.3318055555555556,0.08985430002212524,324.0,0,48,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
VA_NVFP4_VB_FP64,0.8,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,7200,0.9781641115380226,0.0069003524486227485,0.9889615384615384,0.9996757641118221,1.3798076923076923,0.8493589743589743,0.004422460552268245,0.0,0.0032876777769209322,0.000851135214129158,0.22649258375167847,0.977270245552063,0.22642487287521362,0.0001234598457813263,0.00042877160012722015,0.000547075751537696,0.0010268206030287577,0.0035407757500312566,0.67125,-0.0021251067519187927,17.21293865604538,0.32222222222222224,0.08985430002212524,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,unaffected
VB_BF16_LOW,0.8,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,7200,0.9773868072808396,0.013675223011329063,0.9885641025641025,0.9998483848731736,1.4294871794871795,0.8653846153846154,0.004581689677843524,0.0,0.004042982570413772,0.000851135214129158,0.22636111080646515,0.9773275256156921,0.22642487287521362,-5.094707012176514e-05,0.00023632124066352844,-0.0002403270509943808,0.0005523167794697103,0.0017937552750550232,0.3651388888888889,-0.002010069787502289,39.45408014039193,0.3491666666666667,0.0,323.0,0,696,0.00040064102564102563,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
VB_FP32,0.8,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,7200,0.9936102236421726,0.0054463357156818715,0.9967948717948718,0.9999999995053201,0.4006410256410256,0.3701923076923077,0.0012841058514135436,0.0,0.0008613121397649422,0.000851135214129158,0.2265622764825821,0.9772533476352692,0.22642487287521362,0.0001728832721710205,0.00027475133538246155,0.0008127943497439668,0.0008216771699668902,0.002382866875077247,0.9186111111111112,-0.0005572959780693054,3.2235390449922425,0.28680555555555554,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32,unaffected
VC_GATE_NVFP4,0.8,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,7200,1.0,0.0,1.0,0.9999897436782492,0.0,0.0,0.0,1.0,,0.000851135214129158,0.22642487287521362,0.9772848188877106,0.22642487287521362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,321.0,0,72,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,unaffected
VD_TORCH_TOPK,0.8,tiebreak_control,torch.topk tie-break instead of VSA's index-order threshold rule,bf16,kernel,kernel,torch_topk,7200,1.0,0.0,1.0,0.9999897436782492,0.0,0.0,0.0,0.9991666666666666,,0.000851135214129158,0.22642487287521362,0.9772848188877106,0.22642487287521362,0.0,0.0,0.0,0.0,0.0,0.0006944444444444445,0.0,,0.0001388888888888889,0.0,321.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=torch_topk_native_tiebreak,unaffected
V0,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,8640,1.0,0.0,1.0,0.9999901301040555,0.0,0.0,0.0,1.0,,0.0012465663552996865,0.18522826582193375,0.983741819858551,0.18522826582193375,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,284.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,affected
V0_FP64,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,8640,0.9896750683267537,0.007538190993866101,0.9948107448107448,0.9999999999999996,0.3269230769230769,0.3092948717948718,0.0010478303747534516,0.0,0.0009800995669530218,0.0012465663552996865,0.1854870319366455,0.9836974143981934,0.18522826582193375,0.0002079010009765625,0.00046265870332717896,0.0012164470519542372,0.00137433725512107,0.005246767544929619,0.8332175925925925,-0.0005018115043640137,2.413704128440367,0.39131944444444444,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,affected
VA_FP8,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,8640,0.9864076198175893,0.007416665310342685,0.9931573056573056,0.9999553065486761,0.43108974358974356,0.3974358974358974,0.001381697896120973,0.0,0.0014974025274756462,0.0012465663552996865,0.18523383140563965,0.9837421178817749,0.18522826582193375,-6.973743438720703e-06,0.0002497248351573944,-3.2884701360941945e-05,0.0006677358876257099,0.0027733938486694774,0.48310185185185184,-0.0007446557283401489,106.77991452991454,0.402662037037037,9.854635209194385e-06,284.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,affected
VA_NVFP4,0.9,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,8640,0.9611873285108505,0.019903348075770433,0.9802096052096052,0.9994697791356679,1.2467948717948718,0.8125,0.003996137409598948,0.0,0.004545043893433146,0.0012465663552996865,0.18522489070892334,0.9837416708469391,0.18522826582193375,1.3656914234161377e-05,0.0008610095828771591,5.98978906579451e-05,0.002304758719028062,0.01178499449773601,0.5121527777777778,-0.0018920749425888062,138.54337152209493,0.4184027777777778,0.08339110389351845,284.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,affected
VA_NVFP4_VB_FP64,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,8640,0.9611384101169839,0.020145361588898347,0.9801841676841677,0.9994752592121215,1.248397435897436,0.8125,0.004001273833004602,0.0,0.0041264975034049885,0.0012465663552996865,0.18550905585289001,0.9837026596069336,0.18522826582193375,0.00023108720779418945,0.0009976960718631744,0.0012184654878243295,0.0027338571695848866,0.013145306656701264,0.6623842592592593,-0.0018834024667739868,8.150180551973175,0.4165509259259259,0.08339110389351845,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,affected
VB_BF16_LOW,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,8640,0.9650596086076328,0.019917436848523873,0.9822191697191697,0.99983086555384,1.1201923076923077,0.7868589743589743,0.0035903599605522684,0.0,0.004142253324954883,0.0012465663552996865,0.1850564032793045,0.983752578496933,0.18522826582193375,-9.757280349731445e-05,0.0005319882184267044,-0.0004974847960322391,0.0014588218813768989,0.006908008616753385,0.38298611111111114,-0.001599237322807312,16.390195479535738,0.4263888888888889,0.0,284.0,0,12,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,affected
VB_FP32,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,8640,0.9896750683267537,0.007538190993866101,0.9948107448107448,0.9999999994261713,0.3269230769230769,0.3092948717948718,0.0010478303747534516,0.0,0.0009800995669530218,0.0012465663552996865,0.1854870319366455,0.9836974143981934,0.18522826582193375,0.0002079010009765625,0.00046265870332717896,0.0012169080716782665,0.00137433725512107,0.005246767544929619,0.8332175925925925,-0.0005165785551071167,2.484733371559633,0.3922453703703704,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32,affected
VC_GATE_NVFP4,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,8640,1.0,0.0,1.0,0.9999901301040555,0.0,0.0,0.0,1.0,,0.0012465663552996865,0.18522826582193375,0.983741819858551,0.18522826582193375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,284.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,affected
VD_TORCH_TOPK,0.9,tiebreak_control,torch.topk tie-break instead of VSA's index-order threshold rule,bf16,kernel,kernel,torch_topk,8640,1.0,0.0,1.0,0.9999901301040555,0.0,0.0,0.0,1.0,,0.0012465663552996865,0.18522826582193375,0.983741819858551,0.18522826582193375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,284.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=torch_topk_native_tiebreak,affected
V0,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,43200,1.0,0.0,1.0,0.9999895437920592,0.0,0.0,0.0,1.0,,0.00128844940920768,0.2784554660320282,0.9671685695648193,0.2784554660320282,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,296.0,0,84,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,all
V0_FP64,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,43200,0.9891213600829812,0.007840910291508463,0.994530932030932,0.9999999999999996,0.34455128205128205,0.32371794871794873,0.0011043310322156475,0.0,0.0010705336715679705,0.00128844940920768,0.27903813123703003,0.967049241065979,0.2784554660320282,0.00033248215913772583,0.0006623696535825729,0.0013031300603349183,0.0013451251067417413,0.0043993043368758785,0.900625,-0.0010577738285064697,3.1814453781512606,0.30439814814814814,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,all
VA_FP8,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,43200,0.9868593955321945,0.0063208824836595845,0.9933862433862434,0.9999580367564629,0.41666666666666663,0.38461538461538464,0.0013354700854700855,0.0,0.0015460739460099679,0.00128844940920768,0.27839891612529755,0.9671642184257507,0.2784554660320282,-4.552304744720459e-06,0.00024525076150894165,-1.7226087480789303e-05,0.0004530297194798052,0.0016646052414104923,0.48891203703703706,-0.0014122575521469116,310.2291325695581,0.32944444444444443,1.401982785864675e-06,296.0,0,132,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,all
VA_NVFP4,0.9,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,43200,0.9686514096850117,0.013433169485023155,0.9840761090761091,0.9996695662304294,1.0032051282051282,0.7387820512820513,0.0032154010519395136,0.0,0.003727189168004047,0.00128844940920768,0.2782863974571228,0.967176616191864,0.2784554660320282,-1.5340745449066162e-05,0.000628206878900528,-5.677434781127568e-05,0.0011184691881916662,0.005908096221258026,0.4851388888888889,-0.003444686532020569,224.5449247207382,0.3358333333333333,0.0880279578268528,297.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,all
VA_NVFP4_VB_FP64,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,43200,0.9686514096850117,0.013432497398663368,0.9840761090761091,0.9996731379467548,1.0032051282051282,0.7403846153846154,0.0032154010519395136,0.0,0.003244067985690557,0.00128844940920768,0.27892598509788513,0.9670670926570892,0.2784554660320282,0.00034093111753463745,0.0009207054972648621,0.0012443262094226615,0.001752196929469492,0.007443181317214763,0.7478703703703704,-0.0033992230892181396,9.970410192530432,0.3249074074074074,0.0880279578268528,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,all
VB_BF16_LOW,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,43200,0.9621662091340155,0.021871910300729325,0.9807183557183557,0.9998349180054558,1.2147435897435896,0.8141025641025641,0.0038934089414858646,0.0,0.004890562758661555,0.00128844940920768,0.2783515155315399,0.9671797156333923,0.2784554660320282,-7.644295692443848e-05,0.0004904195666313171,-0.00027890189022554553,0.000875177790750286,0.0036410412300986158,0.4,-0.003648318350315094,47.726023391812866,0.3490740740740741,0.0,296.0,0,516,0.0002670940170940171,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,all
VB_FP32,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,43200,0.9891213600829812,0.007840910291508463,0.994530932030932,0.9999999994261715,0.34455128205128205,0.32371794871794873,0.0011043310322156475,0.0,0.0010705382025877322,0.00128844940920768,0.27903813123703003,0.9670493900775909,0.2784554660320282,0.00033250823616981506,0.0006623193621635437,0.0013030183263397243,0.0013451251067417413,0.0043993043368758785,0.900625,-0.0010461285710334778,3.146173409368453,0.302962962962963,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32,all
VC_GATE_NVFP4,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,43200,1.0,0.0,1.0,0.9999895437920592,0.0,0.0,0.0,1.0,,0.00128844940920768,0.2784554660320282,0.9671685695648193,0.2784554660320282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,296.0,0,84,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,all
VD_TORCH_TOPK,0.9,tiebreak_control,torch.topk tie-break instead of VSA's index-order threshold rule,bf16,kernel,kernel,torch_topk,43200,1.0,0.0,1.0,0.9999895437920592,0.0,0.0,0.0,0.999837962962963,,0.00128844940920768,0.2784554660320282,0.9671685695648193,0.2784554660320282,0.0,0.0,0.0,0.0,0.0,0.0001388888888888889,0.0,,0.0001388888888888889,0.0,296.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=torch_topk_native_tiebreak,all
V0,0.9,reference_deployed,VSA as installed: fused_block_mean + bf16 matmul + fused_topk_mask,bf16,kernel,kernel,kernel,8640,1.0,0.0,1.0,0.9999864906128999,0.0,0.0,0.0,1.0,,0.0012758865597568441,0.3131096810102463,0.9602594673633575,0.3131096810102463,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,300.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
V0_FP64,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,8640,0.9888697763836891,0.00879256681952989,0.9944037444037443,0.9999999999999996,0.35256410256410253,0.3301282051282051,0.0011300131492439185,0.0,0.001105720372784065,0.0012758865597568441,0.3133730888366699,0.9600936770439148,0.3131096810102463,0.0003631711006164551,0.0007252097129821777,0.0012870297199758685,0.0013019715445963557,0.004461777510547446,0.905787037037037,-0.0012214034795761108,3.363162645658953,0.303587962962963,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,broad
VA_FP8,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,8640,0.986708780795957,0.006432090289218317,0.9933099308099308,0.9999574084873992,0.421474358974359,0.3894230769230769,0.001350879355687048,0.0,0.0015679599552199143,0.0012758865597568441,0.31295762956142426,0.960249125957489,0.3131096810102463,-7.927417755126953e-06,0.0002626664936542511,-2.740952084522769e-05,0.00043332442546561105,0.0014771953554127636,0.4828703703703704,-0.0015771687030792236,198.95112781954887,0.33587962962962964,1.401982785864675e-06,300.0,0,60,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
VA_NVFP4,0.9,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,8640,0.9686021182303012,0.01097668353635517,0.9840506715506715,0.9996812796984721,1.0048076923076923,0.7403846153846154,0.0032205374753451676,0.0,0.003693507709395247,0.0012758865597568441,0.31303344666957855,0.960300475358963,0.3131096810102463,-1.640617847442627e-05,0.0006540119647979736,-5.312766335729587e-05,0.0010451531756224906,0.005028543137297408,0.4842592592592593,-0.0038208365440368652,232.89009990917347,0.33796296296296297,0.08881035447120667,301.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
VA_NVFP4_VB_FP64,0.9,intervention_ab,the H3 question at VSA's interface: can exact arithmetic rescue a quantized routing input?,nvfp4,fp64,fp64,exact_index_order,8640,0.9686021182303012,0.011075684927627227,0.9840506715506715,0.9996847245703012,1.0048076923076923,0.7419871794871795,0.0032205374753451676,0.0,0.0032450456983147595,0.0012758865597568441,0.31343957781791687,0.9601042568683624,0.3131096810102463,0.00038079917430877686,0.0010060742497444153,0.0012767749647234576,0.0017702890998965415,0.0069382161729022295,0.7440972222222222,-0.003809213638305664,10.003208765407944,0.32349537037037035,0.08881035447120667,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64,broad
VB_BF16_LOW,0.9,intervention_b,selector arithmetic lowered to true bf16 accumulation,bf16,bf16_low,bf16_low,kernel,8640,0.9604049269435995,0.023439952270680964,0.9798026048026048,0.9998095408271301,1.2724358974358974,0.8317307692307693,0.004078320184089415,0.0,0.005254100018008234,0.0012758865597568441,0.31309373676776886,0.9603102505207062,0.3131096810102463,-6.277859210968018e-05,0.0005339346826076508,-0.00020997326072051656,0.0008252400919344675,0.0032549678874335105,0.418287037037037,-0.0041743069887161255,66.4925231426537,0.35,0.0,301.0,0,156,0.00013354700854700856,pool=bf16_values_sequential_acc_bf16_valid_token_denominator,score=bf16_values_sequential_rank1_acc_bf16,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
VB_FP32,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,8640,0.9888697763836891,0.00879256681952989,0.9944037444037443,0.9999999993865968,0.35256410256410253,0.3301282051282051,0.0011300131492439185,0.0,0.0011058402647116557,0.0012758865597568441,0.3133730888366699,0.9600936770439148,0.3131096810102463,0.0003631711006164551,0.0007251203060150146,0.0012860549968157894,0.0013018393332754796,0.004462002102816494,0.905787037037037,-0.0011886656284332275,3.273018217626785,0.30104166666666665,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32,broad
VC_GATE_NVFP4,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,8640,1.0,0.0,1.0,0.9999864906128999,0.0,0.0,0.0,1.0,,0.0012758865597568441,0.3131096810102463,0.9602594673633575,0.3131096810102463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,300.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties,broad
VD_TORCH_TOPK,0.9,tiebreak_control,torch.topk tie-break instead of VSA's index-order threshold rule,bf16,kernel,kernel,torch_topk,8640,1.0,0.0,1.0,0.9999864906128999,0.0,0.0,0.0,0.9997685185185186,,0.0012758865597568441,0.3131096810102463,0.9602594673633575,0.3131096810102463,0.0,0.0,0.0,0.0,0.0,0.0002314814814814815,0.0,,0.0002314814814814815,0.0,300.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=torch_topk_native_tiebreak,broad
