arm,timestep,sparsity,intervention_kind,purpose,representation,pool,score,selection_rule,n_cells,jaccard_median,jaccard_iqr,recall_median,spearman_rho_vs_exact_median,swaps_per_query_block_median,frac_query_blocks_changed_median,frac_decisions_changed_median,frac_cells_mask_identical_to_deployed,changed_pair_gap_fp64_median,reference_margin_norm_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,signed_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_deployed,random_matched_excess_median,isolation_ratio_abs,frac_cells_random_worse_than_arm,representation_saturation_frac_median,deployed_score_ties_median,exact_ties_fp64_total,selector_budget_violating_rows_total,selector_budget_violating_frac_max,pool_semantics,score_semantics,select_semantics
V0_FP64,40,0.8,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,7200,0.9940944127008475,0.004254357894565741,0.9970384615384615,0.9999999999999996,0.37019230769230765,0.34615384615384615,0.0011865138067061144,0.0,0.0007641732127031296,0.0008322675423859048,0.15797143429517746,0.9887937605381012,0.15788117796182632,0.00013931840658187866,0.00019805878400802612,0.0009347580276001337,0.0009946416913353014,0.002610886232865808,0.875,0.00033697858452796936,2.4187657093962245,0.5426388888888889,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,40,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,7200,0.9899268558123054,0.005686378589669805,0.9949379324379325,0.9999999999999996,0.3189102564102564,0.30288461538461536,0.0010221482577251809,0.0,0.0009835732842105576,0.0012858381282090802,0.2274802327156067,0.9785425961017609,0.22702962160110474,0.00027857720851898193,0.00044846534729003906,0.0013203712357850144,0.0013741062480371663,0.0038947949928636954,0.8936111111111111,0.00013508647680282593,0.4849157528751003,0.47375,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,40,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,7200,0.9853840417598807,0.007890671755375389,0.9926382211538461,0.9999999999999996,0.23557692307692307,0.22916666666666666,0.0007550542406311637,0.0,0.0011192791108179485,0.002158822001768223,0.2923439294099808,0.9668404161930084,0.29188767075538635,0.0004131495952606201,0.0007115481421351433,0.0014990026031382545,0.0015669978427327244,0.0047479511376647965,0.8808333333333334,-0.00010038912296295166,0.24298492389814613,0.4370833333333333,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,48,0.8,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,7200,0.9941199028505688,0.004356036256976892,0.997051282051282,0.9999999999999996,0.36858974358974356,0.34455128205128205,0.0011813773833004603,0.0,0.0007443265408543468,0.0008203869404046719,0.14049772918224335,0.9912151992321014,0.14028222858905792,0.0001234970986843109,0.00018419697880744934,0.0009701014060238702,0.0010151830382126052,0.0027213331016900594,0.8805555555555555,0.000547211617231369,4.430967391632228,0.58125,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,48,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,7200,0.9899268558123054,0.005686666318769906,0.9949379324379325,0.9999999999999996,0.3189102564102564,0.30288461538461536,0.0010221482577251809,0.0,0.0009521725976514469,0.0012563140557701779,0.20383216440677643,0.9828059673309326,0.2033066675066948,0.0002502836287021637,0.000380445271730423,0.0013323865991009055,0.0013813135745355943,0.004031802184758322,0.8854166666666666,0.00036617740988731384,1.4630497878990847,0.50875,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,48,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,7200,0.9856801909307876,0.0074000753388546725,0.9927884615384616,0.9999999999999996,0.23076923076923075,0.22435897435897437,0.0007396449704142012,0.0,0.001085642686184511,0.0021376999995817835,0.2581962049007416,0.9733390212059021,0.2576444298028946,0.0003479421138763428,0.0005694665014743805,0.001406250695337567,0.0014936641725772227,0.0042931529668925345,0.8693055555555556,0.0002552643418312073,0.7336402569593148,0.4775,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_FP8,0,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9893645510539807,0.007094125143444208,0.9946538461538461,0.999955174962301,0.6682692307692307,0.5608974358974359,0.002141888560157791,0.0,0.0017137074826099792,0.0008702760592591352,0.24853218346834183,0.9716452956199646,0.24846188724040985,-1.2516975402832031e-06,0.0001505054533481598,-5.1050351415671755e-06,0.0003330312115678028,0.0011786482843248374,0.49666666666666665,-0.001448407769203186,1157.154761904762,0.1413888888888889,2.7143039460497675e-06,385.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,0,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9841518195124414,0.010101343203449242,0.992012617012617,0.999955174962301,0.5032051282051282,0.45032051282051283,0.0016128369493754108,0.0,0.0020141528330340974,0.0013249281927685229,0.3554344177246094,0.9456160366535187,0.3552883416414261,-1.2129545211791992e-05,0.00026324763894081116,-3.666590365843566e-05,0.00042434868270350577,0.0014759485336069667,0.4766666666666667,-0.0030170679092407227,248.73710073710075,0.12125,2.7143039460497675e-06,352.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,0,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9774212715389186,0.015933792719479145,0.9885817307692307,0.999955174962301,0.36538461538461536,0.34294871794871795,0.0011711045364891518,0.0,0.002214044240522384,0.002038701131499958,0.44469326734542847,0.9193115234375,0.44476231932640076,-2.069026231765747e-05,0.0004427805542945862,-4.866891479862034e-05,0.000528768681124027,0.0019220342704980807,0.4741666666666667,-0.005080118775367737,245.53186892329853,0.11611111111111111,2.7143039460497675e-06,303.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,1,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9899989794877029,0.005307856324347715,0.9949743589743589,0.9999584057746289,0.6282051282051282,0.5336538461538461,0.0020134779750164366,0.0,0.0015579160820122554,0.0008704715584485266,0.26099689304828644,0.9689297080039978,0.2610492706298828,-6.183981895446777e-07,0.00015876814723014832,-2.672452446671502e-06,0.00032912897658557395,0.0011189780904800207,0.4976388888888889,-0.001429285854101181,2311.2710843373493,0.1625,2.2496933524962515e-06,358.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,1,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9850535245404969,0.008961344950553785,0.9924704924704925,0.9999584057746289,0.47435897435897434,0.42948717948717946,0.0015203813280736359,0.0,0.0018326041877594233,0.0013159938831072454,0.3711821734905243,0.9409516453742981,0.37121522426605225,-3.209337592124939e-06,0.00026804767549037933,-9.772137606471554e-06,0.0004059099788521924,0.0014316194904423324,0.4911111111111111,-0.0031021013855934143,966.586186883343,0.13402777777777777,2.2496933524962515e-06,331.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,1,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.978891036123086,0.013929640740539151,0.9893329326923077,0.9999584057746289,0.34134615384615385,0.32051282051282054,0.0010940581854043392,0.0,0.0020670109335516615,0.002021851801271911,0.4603462219238281,0.9134525060653687,0.4605793207883835,-6.191432476043701e-06,0.0004290752112865448,-1.5777269290237233e-05,0.0005280679652551589,0.0018040709307162131,0.48944444444444446,-0.005076318979263306,819.8941034897714,0.12861111111111112,2.2496933524962515e-06,282.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,10,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9914469904895641,0.0033031153057886398,0.9957051282051282,0.9999630088932432,0.5368589743589743,0.47596153846153844,0.0017207018408941486,0.0,0.0012372931176901226,0.0008283295900916512,0.234446682035923,0.9750803112983704,0.23449409008026123,1.8030405044555664e-06,0.000157112255692482,9.024496431961803e-06,0.00035784481962318265,0.0011257692895659268,0.5073611111111112,-0.0007793605327606201,432.24793388429754,0.29930555555555555,1.418284909959766e-06,315.0,0,60,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,10,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9873867273121303,0.00582304655235466,0.9936533374033374,0.9999630088932432,0.39983974358974356,0.3701923076923077,0.0012815376397107166,0.0,0.0014993064613081598,0.001280864905300533,0.32234303653240204,0.9554921686649323,0.32237114012241364,-3.0547380447387695e-06,0.0002532973885536194,-9.02280034528107e-06,0.0004167700607647225,0.001369258899514137,0.49277777777777776,-0.0018226057291030884,596.6487804878049,0.23944444444444443,1.418284909959766e-06,295.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,10,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9830180247281395,0.009245803924612161,0.9914362980769231,0.9999630088932432,0.2740384615384615,0.26282051282051283,0.0008783284023668639,0.0,0.0017117736607828384,0.0020630188934947793,0.3951028138399124,0.9369023144245148,0.39509396255016327,-9.179115295410156e-06,0.00037863850593566895,-2.8035329956618816e-05,0.0004960282257731397,0.0017072046260889519,0.4825,-0.002926647663116455,318.8376623376623,0.21388888888888888,1.418284909959766e-06,244.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,25,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.991701244813278,0.002948448297616535,0.9958333333333333,0.9999595022048886,0.5208333333333334,0.46634615384615385,0.0016693376068376068,0.0,0.0011518150588965773,0.0008171052578908428,0.19045351445674896,0.9837127327919006,0.19045055657625198,-1.1194497346878052e-06,0.00015193596482276917,-5.419111976085777e-06,0.00041287568005285934,0.0013636909581329149,0.49583333333333335,-2.2232532501220703e-05,19.860232945091514,0.49972222222222223,1.0922424280579435e-06,300.0,0,120,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,25,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9880148676325571,0.004621543786256788,0.9939713064713065,0.9999595022048886,0.3798076923076923,0.3541666666666667,0.0012173323471400394,0.0,0.0014105387102116913,0.0012787789266221793,0.27481570839881897,0.968154639005661,0.2748807519674301,-1.8328428268432617e-06,0.0002618134021759033,-6.176896171442636e-06,0.0004825141239234577,0.0017801600576421868,0.4963888888888889,-0.0007028132677078247,383.4552845528455,0.42430555555555555,1.0922424280579435e-06,278.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,25,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9842003279177225,0.006895418791022623,0.9920372596153846,0.9999595022048886,0.2548076923076923,0.24519230769230768,0.0008166913214990139,0.0,0.001649800518324065,0.002115493289704402,0.3498714715242386,0.9516023695468903,0.349918469786644,1.862645149230957e-06,0.00039053335785865784,5.716465151249919e-06,0.0005643296541020309,0.002064921470335512,0.5026388888888889,-0.001437753438949585,771.888,0.37777777777777777,1.0922424280579435e-06,228.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,40,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9916503887548355,0.0026179181928066564,0.9958076923076923,0.9999573013656362,0.5240384615384616,0.46955128205128205,0.001679610453648915,0.0,0.0011874428162093986,0.0008322675423859048,0.1578269526362419,0.9888038337230682,0.15788117796182632,-6.034970283508301e-07,0.00013598985970020294,-3.589361578613629e-06,0.0004457054987459725,0.0016174892500925061,0.49694444444444447,0.0006615519523620605,1096.1975308641975,0.58875,1.0188828696300334e-06,304.5,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,40,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9876630599656183,0.004219029578645728,0.9937932437932437,0.9999573013656362,0.391025641025641,0.36378205128205127,0.0012532873109796186,0.0,0.001448110278289113,0.0012858381282090802,0.2269263118505478,0.9786218404769897,0.22702962160110474,-5.161389708518982e-06,0.0002334974706172943,-2.0442871786164714e-05,0.0005147440494820573,0.001955332974063199,0.48791666666666667,0.00012392550706863403,24.010104655359076,0.5102777777777778,1.0188828696300334e-06,282.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,40,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9842003279177225,0.0063050060283154075,0.9920372596153846,0.9999573013656362,0.2548076923076923,0.24519230769230768,0.0008166913214990139,0.0,0.0016659117691590888,0.002158822001768223,0.291766420006752,0.9669536352157593,0.29188767075538635,5.0067901611328125e-06,0.00032646581530570984,1.629692311321972e-05,0.0005653166194014513,0.0021887324138011805,0.5086111111111111,-0.000322192907333374,64.35119047619048,0.4752777777777778,1.0188828696300334e-06,228.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,48,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9913961474143763,0.0027981359812532247,0.9956794871794872,0.9999539190445651,0.5400641025641025,0.4807692307692308,0.001730974687705457,0.0,0.0011811266722310762,0.0008203869404046719,0.14031198620796204,0.9912307858467102,0.14028222858905792,-1.5124678611755371e-06,0.00012282095849514008,-9.57432776456086e-06,0.00046256712379546497,0.0016709829395858025,0.4940277777777778,0.0010797157883644104,713.8768472906404,0.62875,1.1900551726284903e-06,302.0,0,84,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,48,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9873616096253981,0.00426763812165154,0.9936406186406186,0.9999539190445651,0.4006410256410256,0.3733974358974359,0.0012841058514135436,0.0,0.0014135907624225758,0.0012563140557701779,0.20331434160470963,0.9828629195690155,0.2033066675066948,-3.8053840398788452e-06,0.0002024378627538681,-1.8357881104044022e-05,0.0005026148527739352,0.0019481421281095338,0.4886111111111111,0.0005331635475158691,140.1076847772883,0.5473611111111111,1.1900551726284903e-06,281.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,48,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,7200,0.9839046199701937,0.00600856215964074,0.9918870192307693,0.9999539190445651,0.2596153846153846,0.25,0.0008321005917159764,0.0,0.0016397581737682345,0.0021376999995817835,0.25759007036685944,0.9734431803226471,0.2576444298028946,4.954636096954346e-07,0.0002836063504219055,1.5791698322058967e-06,0.0005592149102562219,0.0022028710126435398,0.5009722222222223,0.0001511611044406891,305.09022556390977,0.5090277777777777,1.1900551726284903e-06,223.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,0,0.8,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9733097210802606,0.011018726602479711,0.986474358974359,0.9996449405983205,1.6907051282051282,0.905448717948718,0.005418926692965154,0.0,0.0047476229893886664,0.0008702760592591352,0.24852444231510162,0.971656858921051,0.24846188724040985,-1.9252300262451172e-05,0.00045774132013320923,-7.820320050904427e-05,0.0009540221073783466,0.004542020705106646,0.4747222222222222,-0.0033610761165618896,174.58049535603715,0.14430555555555555,0.08894763514399529,387.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,0,0.9,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9626070242879609,0.0185275429650692,0.9809472934472935,0.9996449405983205,1.2003205128205128,0.8060897435897436,0.003847181130834977,0.0,0.00459595549685694,0.0013249281927685229,0.35344409942626953,0.9458301067352295,0.3552883416414261,-1.5914440155029297e-05,0.000697702169418335,-6.558250996036382e-05,0.0010664316396848347,0.005397361821606303,0.4831944444444444,-0.006478890776634216,407.10767790262173,0.12361111111111112,0.08894763514399529,353.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,0,0.95,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.949238578680203,0.0265808680481594,0.9739583333333334,0.9996449405983205,0.8333333333333333,0.6602564102564102,0.002670940170940171,0.0,0.004467561563059396,0.002038701131499958,0.44479861855506897,0.9192662239074707,0.44476231932640076,-1.3232231140136719e-05,0.0010738968849182129,-2.1342223124620126e-05,0.0012074496993496752,0.005546520548490344,0.49277777777777776,-0.011080831289291382,837.4121621621622,0.11638888888888889,0.08894763514399529,301.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,1,0.8,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9748835325096212,0.009838517329253338,0.9872820512820513,0.9996724329267435,1.5897435897435896,0.8862179487179487,0.005095332018408941,0.0,0.004454409098607748,0.0008704715584485266,0.26115167140960693,0.9689372479915619,0.2610492706298828,-3.4652650356292725e-05,0.0004508979618549347,-0.00013663116002697194,0.0009313012500481747,0.003993903344532696,0.4577777777777778,-0.003419242799282074,98.67189851644808,0.16847222222222222,0.0885845273733139,358.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,1,0.9,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9647158778549653,0.016182506257251483,0.982041107041107,0.9996724329267435,1.1314102564102564,0.7836538461538461,0.0036263149243918476,0.0,0.004324553718719071,0.0013159938831072454,0.37096504867076874,0.9409023225307465,0.37121522426605225,-3.0040740966796875e-05,0.0007108226418495178,-9.527221062512604e-05,0.0010686401908060468,0.005074583999378398,0.47625,-0.0070762038230896,235.55357142857142,0.13958333333333334,0.0885845273733139,331.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,1,0.95,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9519061583577713,0.025315853339360928,0.9753605769230769,0.9996724329267435,0.7884615384615384,0.6362179487179487,0.002527120315581854,0.0,0.00418227217976818,0.002021851801271911,0.46014994382858276,0.9134648144245148,0.4605793207883835,-4.632771015167236e-05,0.001043654978275299,-0.00011577358950013293,0.0011824611217213464,0.0054071616245494735,0.47347222222222224,-0.011453017592430115,247.2174332582824,0.12305555555555556,0.0885845273733139,283.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,10,0.8,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9781139444352865,0.007767261230688827,0.9889358974358974,0.9997157678418306,1.3830128205128205,0.8493589743589743,0.004432733399079553,0.0,0.0036471567731309884,0.0008283295900916512,0.23444412648677826,0.9750289022922516,0.23449409008026123,-2.9653310775756836e-05,0.000405382364988327,-0.0001327663365631174,0.0009100404197941441,0.003687638240028045,0.45819444444444446,-0.0019766464829444885,66.65854271356784,0.3084722222222222,0.08784649893641472,315.0,0,60,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,10,0.9,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9697857948139798,0.011542937499687711,0.9846611721611722,0.9997157678418306,0.9663461538461539,0.7211538461538461,0.0030972633136094677,0.0,0.0035116959329633242,0.001280864905300533,0.32245326042175293,0.9555011987686157,0.32237114012241364,-3.056228160858154e-05,0.0006216950714588165,-9.216780477742194e-05,0.0009788759008156167,0.004286874919900381,0.4756944444444444,-0.004437759518623352,145.20380302291565,0.24847222222222223,0.08784649893641472,295.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,10,0.95,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9609152509083767,0.017195420900949276,0.9800681089743589,0.9997157678418306,0.6378205128205128,0.547275641025641,0.0020442965154503618,0.0,0.003398993819601003,0.0020630188934947793,0.39479947090148926,0.9369273781776428,0.39509396255016327,-2.09808349609375e-05,0.0008261166512966156,-5.179015793104013e-05,0.0010387081853082064,0.004448402667048316,0.48430555555555554,-0.0068658143281936646,327.2421875,0.21916666666666668,0.08784649893641472,244.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,25,0.8,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9785404459325774,0.006746896056416429,0.9891538461538462,0.9996811064696346,1.3557692307692306,0.8461538461538461,0.004345414201183432,0.0,0.0035076852841589403,0.0008171052578908428,0.19032522290945053,0.9837028086185455,0.19045055657625198,-4.7713518142700195e-05,0.0004253275692462921,-0.000256764455573485,0.0011014744836411253,0.004937399118359866,0.42694444444444446,5.4582953453063965e-05,1.1439725171767645,0.5079166666666667,0.08728744089603424,298.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_NVFP4,25,0.9,intervention_a,"routing input quantized to NVFP4, kernel arithmetic unchanged",nvfp4,kernel,kernel,kernel,7200,0.9714651086983777,0.010268884219540975,0.985526048026048,0.9996811064696346,0.9118589743589743,0.7003205128205128,0.0029226249178172254,0.0,0.0033085585021480485,0.0012787789266221793,0.2748428136110306,0.9682003855705261,0.2748807519674301,-2.1651387214660645e-05,0.0006438605487346649,-7.038833969445467e-05,0.001135839447053776,0.005899283933128646,0.48,-0.0016197264194488525,74.8093599449415,0.42916666666666664,0.08728744089603424,279.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
