arm,layer,sparsity,arm_label,ladder_position,representation,native_or_simulated,n_cells,jaccard_median,jaccard_iqr,jaccard_p05,recall_median,spearman_rho_median,frac_decisions_changed_median,frac_query_blocks_changed_median,swaps_per_query_block_median,jaccard_pooling_only_median,jaccard_vs_study1_arm_median,deployed_score_ties_median,deployed_score_ties_max,exact_ties_fp64_total,reference_margin_norm_fp64_median,changed_pair_gap_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,wrong_mask_excess_p90,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_reference,random_matched_excess_median,isolation_ratio_median_of_medians,isolation_ratio_abs,frac_cells_random_worse_than_arm,pool_semantics,score_semantics
R3,8,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,144,0.9730250590051126,0.009617440130843646,0.9613606984315689,0.986328125,0.9996750389227266,0.002777099609375,0.6015625,0.7109375,0.9730250590051126,1.0,0.0,0,0,0.001601046764294153,0.0030270149443552665,0.11519402638077736,0.9947970509529114,0.11539429426193237,4.6527013182640076e-05,0.0003050845116376877,0.00047751814126968385,0.001309998684627457,0.007383014600314208,0.5972222222222222,0.0007066130638122559,15.187157212058128,15.187157212058128,0.6388888888888888,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R3,9,0.9,"repr=nvfp4, pool=fp32/native, score=fp32/native",fp32,nvfp4,native,144,0.9796267380474385,0.007505302204954378,0.965617929951506,0.9897085336538461,0.99979199127806,0.0020904541015625,0.470703125,0.53515625,0.9796267380474385,1.0,0.0,0,0,0.0018502076505641121,0.0025341369445278372,0.20179137587547302,0.9836831986904144,0.20188315957784653,4.649162292480469e-05,0.00031816959381103516,0.0005778968334197998,0.0009094800097876986,0.00463240458621309,0.5416666666666666,0.0004534684121608734,9.753766025641026,9.753766025641026,0.6388888888888888,pool=fp32_values_torch_sum_acc_fp32,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R4,0,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9896125275321119,0.013547971864887542,0.9711115391189811,0.9947791466346154,0.9999889091548331,0.00106048583984375,0.267578125,0.271484375,0.9957272993815662,0.9477651825240474,103.5,215,0,0.0015845494933197323,0.0010991575297117516,0.10189436748623848,0.9950606524944305,0.10181652009487152,8.980277925729752e-07,0.0004237070679664612,0.0006521344184875488,0.001356182290977853,0.005834701683043618,0.5277777777777778,8.665025234222412e-05,96.4894996110967,96.4894996110967,0.5277777777777778,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,1,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9904306220095693,0.005317734584140421,0.9731202597751741,0.9951923076923077,0.9999912260094348,0.0009765625,0.2421875,0.25,0.9960265425205983,0.9575750917968835,91.5,233,0,0.0014621617224944705,0.0007037575258824584,0.08529462665319443,0.9971900582313538,0.08528706803917885,2.874992787837982e-06,0.00023553520441055298,0.00048371050506830217,0.0011299269390827981,0.006830809611929828,0.5208333333333334,0.0022102855145931244,768.7968901846452,768.7968901846452,0.7777777777777778,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,10,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9901330542682015,0.011544508174205714,0.9628283973439908,0.9950420673076923,0.999989387905815,0.001007080078125,0.251953125,0.2578125,0.9971495011627035,0.9772744260561071,99.5,222,0,0.0017174002653127815,0.0010188486722614845,0.22520268708467484,0.9790719151496887,0.22519441694021225,3.993511199951172e-06,0.00021983124315738678,0.00033262968063354494,0.0004612461353282846,0.001789217514008708,0.5277777777777778,1.3731420040130615e-05,3.4384328358208953,3.4384328358208953,0.5277777777777778,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,11,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9907282787498131,0.006844078245883067,0.9736614005341444,0.9953425480769231,0.9999812038905525,0.000946044921875,0.236328125,0.2421875,0.9971495011627035,0.9777150606827321,95.0,205,0,0.0018420240063344194,0.0010314015784296476,0.1660609096288681,0.9881322383880615,0.16614870727062225,-3.028661012649536e-05,0.0001637488603591919,0.00026389434933662417,0.0005739819077527351,0.002094834727121302,0.3958333333333333,0.00012784823775291443,-4.221279212792128,4.221279212792128,0.625,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,12,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9904306220095693,0.00791019961653916,0.9615268924219722,0.9951923076923077,0.9999912211195359,0.0009765625,0.244140625,0.25,0.9967001649917504,0.9735369577965571,96.0,229,0,0.0017939289491288321,0.0009965048491246543,0.13385111093521118,0.9921814799308777,0.1339883729815483,7.37607479095459e-07,0.00016144150868058205,0.00026388466358184814,0.0006494853205754158,0.002031669633520395,0.5,0.000295102596282959,400.0808080808081,400.0808080808081,0.6597222222222222,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,13,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9887950997236125,0.00879132093428403,0.9694275319824872,0.9943659855769231,0.9999626179527143,0.0011444091796875,0.28125,0.29296875,0.9971495011627035,0.9760270404858121,109.0,218,0,0.0017646420694665639,0.0013232970698905913,0.17706411331892014,0.9863291084766388,0.17700379341840744,-4.743412137031555e-05,0.000186871737241745,0.00019210129976272584,0.0006217258581001422,0.001537055054092525,0.3680555555555556,1.0505318641662598e-05,-0.2214717662766041,0.2214717662766041,0.5347222222222222,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,14,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.988201030542902,0.0050104954886447395,0.9750375895946162,0.9940655048076923,0.9999830749462655,0.0012054443359375,0.29296875,0.30859375,0.9969248106090141,0.9747811897344608,113.0,193,0,0.001631054214635811,0.0011846764339495238,0.20662488788366318,0.9839454591274261,0.20659282058477402,-4.067085683345795e-05,0.0002048015594482422,0.00018736347556114197,0.0005915784188910843,0.0016817959032683657,0.4027777777777778,0.0001709088683128357,-4.202244103503549,4.202244103503549,0.6388888888888888,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,15,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9865691798410168,0.012928110588772523,0.9590156240615174,0.9932391826923077,0.9999871900458877,0.001373291015625,0.330078125,0.3515625,0.9964007198560288,0.9698864293912577,123.0,216,0,0.0016562620474651403,0.001270088812410721,0.2333703115582466,0.9777346551418304,0.23342520743608475,-5.362182855606079e-05,0.0002918560057878494,0.0002698451280593872,0.0005867387349468547,0.0018991959312274636,0.4375,-0.00016639381647109985,3.1030985132694178,3.1030985132694178,0.4305555555555556,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,16,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9857542447903733,0.016027245241259758,0.9663873737812956,0.9928260216346154,0.9999900337158555,0.00145721435546875,0.353515625,0.373046875,0.9965504311961005,0.9709802031128419,131.5,208,0,0.0016627490551838423,0.001437343672048842,0.1679021716117859,0.9878576993942261,0.16769471764564514,-6.51925802230835e-08,0.00019567087292671204,0.0003943249583244324,0.0006426750897383372,0.0023278456698046218,0.5,0.00014355778694152832,-2202.057142857143,2202.057142857143,0.5972222222222222,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,17,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9929635451755371,0.00532707518684028,0.9781999803078397,0.9964693509615384,0.9999899176346956,0.0007171630859375,0.18359375,0.18359375,0.9971495011627035,0.9751474488395291,76.0,190,0,0.0018375250511544735,0.000726853935236799,0.09423194080591202,0.9964746236801147,0.09434860572218895,-1.4293938875198364e-05,0.00014774245209991932,9.640082716941834e-05,0.0007054950050002444,0.002651175162084805,0.3680555555555556,0.0005321428179740906,-37.22856398227782,37.22856398227782,0.8819444444444444,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,18,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9931873507246602,0.009009500770629786,0.9752646824060776,0.99658203125,0.9999854871563456,0.00069427490234375,0.17578125,0.177734375,0.996999699969997,0.9743419047564632,65.5,208,0,0.0019240415058883885,0.0007420306808833431,0.31891876459121704,0.9614448547363281,0.31923356652259827,-0.000162467360496521,0.0006094947457313538,0.00043894946575164797,0.0011527940910241244,0.004021856688563049,0.3472222222222222,0.0003339610993862152,-2.055558103274328,2.055558103274328,0.75,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,19,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9911749308204323,0.008149130278020555,0.9775755624161657,0.9955679086538461,0.9999399925629421,0.0009002685546875,0.22265625,0.23046875,0.996999699969997,0.9763203827840963,93.5,206,0,0.0017894356227208205,0.0009890682344287022,0.15030203014612198,0.9924847483634949,0.15037209540605545,-5.653500556945801e-05,0.00027076248079538345,9.640902280807495e-05,0.0007950245669825725,0.004490364808335651,0.2916666666666667,0.00040411390364170074,-7.1480297838692675,7.1480297838692675,0.75,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,2,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9916217833632556,0.004651847215096039,0.9814167769084502,0.9957932692307693,0.9999790769482442,0.0008544921875,0.216796875,0.21875,0.9965504311961005,0.9642909842113029,81.0,183,0,0.001511628849490534,0.00068984085405367,0.09365405142307281,0.996154248714447,0.09361639991402626,2.934131771326065e-06,0.0002148267813026905,0.0006468921899795532,0.0009268942630808736,0.0030653767189955513,0.5208333333333334,0.0008434224873781204,287.4521504523092,287.4521504523092,0.7083333333333334,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,20,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9922178988326849,0.0033159586395983265,0.9792293966596916,0.99609375,0.9999881610297221,0.00079345703125,0.203125,0.203125,0.996999699969997,0.9656687243000242,82.0,213,0,0.0017665611843413033,0.0007728844862869177,0.06272992491722107,0.9982961714267731,0.06276556476950645,3.429129719734192e-06,9.99821349978447e-05,0.0001356553751975298,0.0006515603195996339,0.0031517057562611833,0.5486111111111112,0.0014346670359373093,418.37642585551333,418.37642585551333,0.9305555555555556,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,21,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9919943165059297,0.006559250606334888,0.9830623412811355,0.9959810697115384,0.9999890444620414,0.00081634521484375,0.20703125,0.208984375,0.996999699969997,0.9714910088098296,78.0,223,0,0.001788848840842198,0.0007831701641014906,0.10701844096183777,0.9951598644256592,0.10695641115307808,-2.9476359486579895e-07,0.00011858856305480003,0.00015024319291114807,0.000614189620496798,0.002420875850261181,0.4930555555555556,0.0010123029351234436,-3434.2875197472354,3434.2875197472354,0.875,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,22,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9892408846383742,0.01402667654579448,0.9616788264503248,0.9945913461538461,0.9999600823610164,0.0010986328125,0.271484375,0.28125,0.9968499212480312,0.9750741839762611,107.5,234,0,0.001947465792261445,0.0012825919878534284,0.2629089951515198,0.9710957407951355,0.26304690539836884,-5.616620182991028e-05,0.0004712343215942383,0.00028842389583587645,0.0008632515543813753,0.0032886056205240336,0.3888888888888889,0.00012383610010147095,-2.2048152815546858,2.2048152815546858,0.6597222222222222,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,23,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9864209505334627,0.0161670349820231,0.944947779197079,0.9931640625,0.999969489843688,0.0013885498046875,0.3359375,0.35546875,0.9960265425205983,0.9678480599622716,121.5,247,0,0.0017077393594301517,0.001573016526310486,0.19593727588653564,0.9825499653816223,0.1957385465502739,-8.23289155960083e-05,0.0006712004542350769,0.000636386126279831,0.0014447146808681875,0.005777866108740548,0.3819444444444444,0.00023723766207695007,-2.8815837104072397,2.8815837104072397,0.6875,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,24,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9933365804896668,0.007268301536151323,0.9800979638388527,0.9966571514423077,0.999989246864665,0.00067901611328125,0.16796875,0.173828125,0.9974491709805687,0.9794059946555955,65.0,192,0,0.0021475877848179696,0.0009223793449903453,0.24817264080047607,0.9808023869991302,0.24836669862270355,-0.00015795975923538208,0.0006470680236816406,0.000210648775100708,0.0011118944284997552,0.004212333463735429,0.2638888888888889,0.0004803091287612915,-3.0407056270930615,3.0407056270930615,0.8263888888888888,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,25,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9890922674635786,0.014876703516959355,0.9590447569495675,0.9945162259615384,0.9999689402171168,0.0011138916015625,0.2734375,0.28515625,0.9963258754112565,0.968139193953595,97.5,221,0,0.0014645521781915935,0.0010847415506995313,0.11937383189797401,0.993595153093338,0.1193726547062397,8.847564458847046e-07,0.0001772996038198471,0.0003171056509017944,0.0006973125012772988,0.0030380638102913064,0.5138888888888888,0.000232793390750885,263.11578947368423,263.11578947368423,0.6736111111111112,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,26,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9893895240230143,0.011385404974084246,0.958165418335964,0.9946664663461539,0.9999775345963543,0.0010833740234375,0.26171875,0.27734375,0.9967001649917504,0.9690851376105036,106.5,233,0,0.0017387365062641186,0.0014611646449176141,0.052466241642832756,0.9986776113510132,0.05248250439763069,5.639158189296722e-07,0.00010356074199080467,0.00022372826933860778,0.0010023111256333103,0.00423907368197139,0.5138888888888888,0.000334419310092926,593.0305532617672,593.0305532617672,0.7291666666666666,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,27,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9900586790139124,0.008542973697157952,0.9671356171357338,0.9950045072115384,0.9999859615455327,0.00101470947265625,0.25390625,0.259765625,0.9965504311961005,0.9619026591608846,102.0,227,0,0.0017355860370812668,0.001021745390907877,0.03242436982691288,0.9995319545269012,0.03238777071237564,-1.0237563401460648e-06,0.00017434521578252316,0.0005583077669143677,0.0019537797961148846,0.00571377136941621,0.5,0.0006518121808767319,-636.6868319308619,636.6868319308619,0.7777777777777778,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,28,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9893895240230143,0.008937697321953042,0.9693037359501047,0.9946664663461539,0.9999889858866103,0.0010833740234375,0.271484375,0.27734375,0.9958020989505247,0.9382644557683056,104.0,235,0,0.0014355490645908075,0.0008787307154690866,0.06456132233142853,0.9980425536632538,0.06457894295454025,-9.813811630010605e-08,0.0001143480185419321,0.00025755241513252257,0.000736059358514363,0.0045173878422656005,0.4722222222222222,0.0010597403161227703,-10798.457888493476,10798.457888493476,0.75,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,29,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9902074406423612,0.00743588386514582,0.9742620720700554,0.9950796274038461,0.9999910749156917,0.00099945068359375,0.248046875,0.255859375,0.9967001649917504,0.9511909124221326,95.0,223,0,0.0015924839017478092,0.0009522172970457816,0.06049606390297413,0.9983735084533691,0.06058032438158989,-1.9064173102378845e-06,8.407328277826309e-05,0.00019102655351161958,0.0006717568095984468,0.004191921915575774,0.4166666666666667,0.0004534665495157242,-237.86321446018565,237.86321446018565,0.7083333333333334,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,3,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9899843148770007,0.008909751287291323,0.9650617912562197,0.9949669471153846,0.9999900675521207,0.0010223388671875,0.244140625,0.26171875,0.9961761977444508,0.9714179933358016,95.5,220,0,0.0014567122377988516,0.0008965554075379581,0.181087464094162,0.9871530532836914,0.18105003237724304,1.850724220275879e-05,0.0003301640972495079,0.0006782218813896179,0.0008589883135065321,0.004416788115489743,0.6041666666666666,0.000506693497300148,27.378119967793882,27.378119967793882,0.6388888888888888,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,4,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9916962810734136,0.006401072093693672,0.977612223025439,0.9958308293269231,0.9999903341585687,0.00084686279296875,0.20703125,0.216796875,0.996999699969997,0.9742686616439763,84.5,217,0,0.001614402604234,0.0008121152183920102,0.13820654898881912,0.992203950881958,0.13836897909641266,1.1883676052093506e-05,0.00022975681349635124,0.0005830228328704834,0.0007800005001636577,0.002329653553922595,0.5763888888888888,0.00030222535133361816,25.431974921630093,25.431974921630093,0.6041666666666666,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,5,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9924415369337127,0.004808254048699223,0.98392679641352,0.9962064302884616,0.9999901861234164,0.00077056884765625,0.19140625,0.197265625,0.9968499212480312,0.9661042223298599,75.0,169,0,0.0016829995339602121,0.0006540598169583663,0.08401884511113167,0.9969702959060669,0.0838133804500103,1.2574717402458191e-05,0.00013942178338766098,0.00020874738693237304,0.0005366686169341347,0.002463137304050847,0.6111111111111112,0.0009172409772872925,72.94326766404977,72.94326766404977,0.7569444444444444,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,6,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9890922674635786,0.006422787911404715,0.9705887093597383,0.9945162259615384,0.9999914660663339,0.0011138916015625,0.27734375,0.28515625,0.996999699969997,0.9773478433446543,108.0,209,0,0.0015256340605509146,0.0010021184921362065,0.239897683262825,0.9770510494709015,0.2393656000494957,1.2610107660293579e-05,0.0001969924196600914,0.0003391489386558533,0.0005762779844823707,0.0023360749765376663,0.5208333333333334,1.9788742065429688e-05,1.5692762186115214,1.5692762186115214,0.4861111111111111,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,7,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9913983348096571,0.009663060942736945,0.9748325697159081,0.9956805889423077,0.9999883117040784,0.00087738037109375,0.216796875,0.224609375,0.9967750431198907,0.9755871358771746,87.5,196,0,0.0016920336225688293,0.0009409906470335618,0.15886279940605164,0.9899095892906189,0.15891379863023758,9.01147723197937e-06,0.0001527378335595131,0.0002499133348464966,0.0004695576667043794,0.0021417761662054576,0.5555555555555556,0.00020046532154083252,22.245556014882183,22.245556014882183,0.6041666666666666,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,8,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9910260245288662,0.006031169689496241,0.9839933455793158,0.9954927884615384,0.9999900194430918,0.00091552734375,0.228515625,0.234375,0.9965504311961005,0.9717830058513416,91.0,182,0,0.001601046764294153,0.0008198832718208338,0.11518027633428574,0.9947963953018188,0.11539429426193237,-1.6028061509132385e-05,0.00013754167594015598,0.000217399001121521,0.0006092431012075813,0.0023411789894652356,0.4444444444444444,0.0003218837082386017,-20.082510168506683,20.082510168506683,0.7152777777777778,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4,9,0.9,"repr=bf16, pool=bf16/native, score=bf16/native",bf16_acc_fp32,bf16,native,144,0.9915472967979416,0.006144120038468426,0.9790602005342816,0.9957557091346154,0.9999901688754792,0.00086212158203125,0.21484375,0.220703125,0.9971495011627035,0.9780823980639236,88.5,180,0,0.0018502076505641121,0.0008395474213929988,0.20203465223312378,0.9836970269680023,0.20188315957784653,-1.9177794456481934e-05,0.00020314473658800125,0.00016916096210479737,0.00047244885502805496,0.001603710835246633,0.4236111111111111,0.00018284469842910767,-9.534188034188034,9.534188034188034,0.6666666666666666,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R4L,0,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,144,0.9486917395382825,0.02841167960843871,0.9034682403663978,0.9736703725961539,0.9996939388614114,0.00534820556640625,0.83984375,1.369140625,0.9610356795029047,0.9280179694127302,101.5,201,0,0.0015845494933197323,0.006492951795945215,0.1016693115234375,0.9950658679008484,0.10181652009487152,2.45729461312294e-05,0.0010138456709682941,0.002350856550037861,0.005244867288187335,0.036102900547177984,0.5416666666666666,4.488229751586914e-05,1.826492325184764,1.826492325184764,0.5555555555555556,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,1,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,144,0.9473376347595477,0.01912058385852866,0.8931277219161986,0.9729567307692308,0.9996615896254545,0.0054931640625,0.86328125,1.40625,0.9632770551414915,0.9329171003579824,93.0,225,0,0.0014621617224944705,0.006738784353238037,0.08651700988411903,0.9971415400505066,0.08528706803917885,7.890164852142334e-05,0.0010226250160485506,0.0016718953847885132,0.00705333135425801,0.04025291832169844,0.5694444444444444,0.012483194470405579,158.21208687440983,158.21208687440983,0.7777777777777778,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,10,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,144,0.9563524244069594,0.03394964004919998,0.8783027048836292,0.9776893028846154,0.9997499904410163,0.0045318603515625,0.796875,1.16015625,0.9856802019761839,0.9509050026979884,100.0,220,0,0.0017174002653127815,0.006270065135217459,0.22456765174865723,0.9791022837162018,0.22519441694021225,-5.0298869609832764e-05,0.0006472915410995483,0.0005055487155914307,0.0012945193409916117,0.004040998720452378,0.4375,0.0001500546932220459,-2.9832617390016294,2.9832617390016294,0.5277777777777778,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,11,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,144,0.9597364864055807,0.01776686941507344,0.9131598648318878,0.9794546274038461,0.9996396298228536,0.00417327880859375,0.7734375,1.068359375,0.985828298649959,0.9554902680866691,94.5,210,0,0.0018420240063344194,0.005915494668063287,0.16629989445209503,0.9881005883216858,0.16614870727062225,-4.336237907409668e-06,0.00036692991852760315,0.0005663782358169556,0.0011484969100721432,0.0040426688334392145,0.4930555555555556,0.0006923601031303406,-159.6683848797251,159.6683848797251,0.5833333333333334,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,12,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,144,0.9590154914121252,0.024835644686855396,0.874416145069393,0.9790790264423077,0.9997973022092613,0.00424957275390625,0.771484375,1.087890625,0.9846440551621319,0.9538400731273753,97.0,215,0,0.0017939289491288321,0.0061591439914630485,0.13396188616752625,0.9921656548976898,0.1339883729815483,-1.619383692741394e-05,0.00039818789809942245,0.0005057469010353088,0.001577835457014969,0.006712379142570129,0.4583333333333333,0.001755405217409134,-108.39958592132506,108.39958592132506,0.6319444444444444,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,13,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,144,0.9585111078416949,0.030259212651979506,0.8960735665089242,0.9788161057692307,0.9992018292794276,0.004302978515625,0.787109375,1.1015625,0.986643288964675,0.9543419638725685,109.0,215,0,0.0017646420694665639,0.007386456485085248,0.17692000418901443,0.9863415658473969,0.17700379341840744,-3.330409526824951e-05,0.00042883120477199554,0.0005553185939788819,0.0014303895460134797,0.005147714191611409,0.4513888888888889,0.00010038912296295166,-3.014317673378076,3.014317673378076,0.5277777777777778,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,14,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,144,0.9519061688490927,0.022518998453025407,0.9144527875552697,0.9753605769230769,0.9995809206049542,0.0050048828125,0.83203125,1.28125,0.9846440551621319,0.9479075316444188,111.0,192,0,0.001631054214635811,0.007205385755152546,0.20650935173034668,0.9840893447399139,0.20659282058477402,-2.3871660232543945e-05,0.0004481375217437744,0.0004375346004962921,0.0011992667246419166,0.003984689004078742,0.4722222222222222,0.0004093870520591736,-17.149500624219726,17.149500624219726,0.5694444444444444,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,15,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,144,0.9516199970678786,0.031570434107015766,0.8739607446988339,0.9752103365384616,0.9997817472169622,0.005035400390625,0.818359375,1.2890625,0.9831657355679702,0.9459854574102766,121.5,218,0,0.0016562620474651403,0.0067522963993874256,0.23413608223199844,0.9777950048446655,0.23342520743608475,-9.384006261825562e-05,0.0005352161824703217,0.00048290342092514036,0.0010886713240053619,0.005377811975793946,0.3611111111111111,-0.0008320808410644531,8.867010718539102,8.867010718539102,0.4652777777777778,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R4L,16,0.9,"repr=bf16, pool=bf16/low, score=bf16/low",bf16_acc_bf16,bf16,native,144,0.9451327341612538,0.05091066154886159,0.8771047400969106,0.9717923677884616,0.9997898398447669,0.00572967529296875,0.861328125,1.466796875,0.9819846646318767,0.9422236121366134,133.5,204,0,0.0016627490551838423,0.008742667211363336,0.16858752071857452,0.9878599047660828,0.16769471764564514,-6.330013275146484e-05,0.0005434136837720871,0.0003012150526046753,0.0016016657858558413,0.006071868857460179,0.4097222222222222,0.001245599240064621,-19.677671845574388,19.677671845574388,0.6111111111111112,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
