arm,timestep,sparsity,arm_label,ladder_position,representation,native_or_simulated,n_cells,jaccard_median,jaccard_iqr,jaccard_p05,recall_median,spearman_rho_median,frac_decisions_changed_median,frac_query_blocks_changed_median,swaps_per_query_block_median,jaccard_pooling_only_median,jaccard_vs_study1_arm_median,deployed_score_ties_median,deployed_score_ties_max,exact_ties_fp64_total,reference_margin_norm_fp64_median,changed_pair_gap_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,wrong_mask_excess_p90,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_reference,random_matched_excess_median,isolation_ratio_median_of_medians,isolation_ratio_abs,frac_cells_random_worse_than_arm,pool_semantics,score_semantics
R5,1,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,720,0.9684300052777113,0.01823532841078268,0.92940818437799,0.9839618389423077,0.9997353142662899,0.00325775146484375,0.66015625,0.833984375,0.9708342586423866,0.9885722849559022,109.5,240,0,0.0015789507689272912,0.0036851407492387057,0.2160298302769661,0.9806871712207794,0.21593793481588364,1.901388168334961e-05,0.0005079759284853935,0.0009135246276855469,0.0013434120160915409,0.007418397344463565,0.5263888888888889,-0.00014709681272506714,-7.73628526645768,7.73628526645768,0.4875,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,10,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,720,0.9730981610817397,0.018674398347933163,0.9336189992011039,0.9863656850961539,0.9997551929001447,0.00276947021484375,0.591796875,0.708984375,0.9754405517821039,0.9907282787498131,92.0,235,0,0.0017019417356714027,0.0032423314739883943,0.15497978776693344,0.9898756742477417,0.15519648790359497,4.4051557779312134e-07,0.0004523424431681633,0.0006548017263412476,0.0015626086553800988,0.00888376817960175,0.5013888888888889,0.0006650090217590332,1509.615221987315,1509.615221987315,0.6597222222222222,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,25,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,720,0.974561503809152,0.019988986977275913,0.9384055333090645,0.9871168870192307,0.9997247408769128,0.00261688232421875,0.57421875,0.669921875,0.976907372318377,0.9911749308204323,88.0,226,0,0.0017476853371679994,0.00322742204829172,0.13079744577407837,0.9932683408260345,0.13068559765815735,2.723385114222765e-05,0.00039539486169815063,0.0007258655503392219,0.0018365241476234113,0.009774330359004713,0.5583333333333333,0.0015170574188232422,55.70484361174162,55.70484361174162,0.7611111111111111,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,40,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,720,0.9746347252095231,0.01968550210835507,0.9346025287022236,0.9871544471153846,0.9997219955863266,0.0026092529296875,0.5703125,0.66796875,0.9765404602821084,0.9912493951035595,88.0,218,0,0.0017514000664919124,0.0032931488507855046,0.10132789611816406,0.9954138696193695,0.10136650502681732,3.988388925790787e-05,0.0004389416426420212,0.0007125421427190304,0.002111747111084225,0.016347926850910383,0.5652777777777778,0.0022927597165107727,57.48586106246351,57.48586106246351,0.8166666666666667,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5,48,0.9,"repr=nvfp4, pool=bf16/native, score=bf16/native",bf16_acc_fp32,nvfp4,native,720,0.9736100815418829,0.019959424367760215,0.9296040355927474,0.9866286057692307,0.9996713342722612,0.002716064453125,0.59375,0.6953125,0.9753672651728743,0.9913238593866867,88.0,206,0,0.0017532013033044087,0.0034938755169087727,0.08707111328840256,0.9969222247600555,0.08737214282155037,4.530325531959534e-05,0.00046056730207055807,0.0008638408035039902,0.0026679561176080916,0.023160626449841588,0.5763888888888888,0.0034723076969385147,76.64587616149987,76.64587616149987,0.8777777777777778,pool=bf16_values_torch_sum_acc_fp32,score=bf16_values_torch_matmul_acc_fp32
R5L,0,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,720,0.9361500981746782,0.043590921624946155,0.8551888025697341,0.9670222355769231,0.9993508130171911,0.0066986083984375,0.90625,1.71484375,0.9616858237547893,0.9445641482311491,118.0,233,0,0.0015495728401329453,0.009265806336548991,0.23622271418571472,0.9772647321224213,0.23552346974611282,-1.989305019378662e-05,0.0008784271776676178,0.001040525734424591,0.0019196595396432843,0.01039870742842326,0.4791666666666667,-0.001321166753768921,66.41348314606742,66.41348314606742,0.39861111111111114,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,1,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,720,0.9426486683692084,0.0393649441626982,0.8592180491440438,0.9704777644230769,0.9993925855643779,0.0059967041015625,0.87890625,1.53515625,0.9645083959593327,0.9485490775329939,107.0,243,0,0.0015789507689272912,0.008517584383774743,0.21658243983983994,0.9806598424911499,0.21593793481588364,-2.4586915969848633e-07,0.0008036326617002487,0.00102766752243042,0.002019291123295787,0.012362088423410826,0.5,-0.00037204474210739136,1513.1818181818182,1513.1818181818182,0.49027777777777776,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,10,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,720,0.9463411068060531,0.032015509614659265,0.8808502982716971,0.9724308894230769,0.9994189782797448,0.0055999755859375,0.86328125,1.43359375,0.9698135543060077,0.9534815467018857,93.0,238,0,0.0017019417356714027,0.007832769859972081,0.15531474351882935,0.9898630380630493,0.15519648790359497,-7.115304470062256e-06,0.0006575081497430801,0.0007066845893859864,0.002382679810950978,0.012347176323041798,0.4888888888888889,0.001378856599330902,-193.78743455497383,193.78743455497383,0.6569444444444444,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,25,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,720,0.9486203615604186,0.03181727454691341,0.8976411350226282,0.9736328125,0.9993135211873946,0.0053558349609375,0.85546875,1.37109375,0.9709801707071413,0.9540550458715596,88.0,222,0,0.0017476853371679994,0.007958183170015188,0.13085055351257324,0.9932520985603333,0.13068559765815735,7.299077697098255e-05,0.0006724130362272263,0.0009654439985752105,0.0031107761073795055,0.019891742263733588,0.5625,0.0030731894075870514,42.103804550659824,42.103804550659824,0.7569444444444444,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,40,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,720,0.9488343180223907,0.03200253424546062,0.8970867532252985,0.9737454927884616,0.9992133922553359,0.00533294677734375,0.8515625,1.365234375,0.9690851268397308,0.9539116395126963,87.5,212,0,0.0017514000664919124,0.00798173843552424,0.10114845633506775,0.9952928125858307,0.10136650502681732,8.648587390780449e-05,0.0006386036984622478,0.0011481931433081627,0.003564186675887081,0.030527362871827814,0.5958333333333333,0.004985526204109192,57.64555503507837,57.64555503507837,0.8277777777777777,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R5L,48,0.9,"repr=nvfp4, pool=bf16/low, score=bf16/low",bf16_acc_bf16,nvfp4,native,720,0.9496192149970709,0.030878175360562254,0.8936797024945694,0.9741586538461539,0.9991843434716564,0.0052490234375,0.8515625,1.34375,0.9671210636769227,0.953624889932492,88.0,205,0,0.0017532013033044087,0.008203026729534008,0.08679880946874619,0.9968217015266418,0.08737214282155037,5.833711475133896e-05,0.0006933650001883507,0.0011655330657958985,0.004173443913950765,0.036299578340224736,0.5791666666666667,0.006721558049321175,115.21924040932966,115.21924040932966,0.9111111111111111,pool=bf16_values_sequential_acc_bf16,score=bf16_values_sequential_rank1_acc_bf16
R6,0,0.9,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,720,0.9494764694109677,0.024683296813898248,0.9011507344626132,0.9740835336538461,0.9992116644620069,0.0052642822265625,0.84375,1.34765625,0.9494764694109677,0.9417985559040186,0.0,1,0,0.0015495728401329453,0.006610024561136782,0.2354278415441513,0.9773291051387787,0.23552346974611282,-1.8589198589324951e-06,0.000611618161201477,0.0008176807314157486,0.0014264182889272706,0.007304848466933196,0.4986111111111111,-0.0009931772947311401,534.2765531062124,534.2765531062124,0.375,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R6,1,0.9,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,720,0.9533382245047689,0.023311013329423647,0.8991233407091324,0.9761117788461539,0.9993241511666758,0.004852294921875,0.81640625,1.2421875,0.9533382245047689,0.9457010293819788,0.0,1,0,0.0015789507689272912,0.006248915817718935,0.21600493788719177,0.9806360006332397,0.21593793481588364,-2.9318034648895264e-05,0.0005300380289554596,0.0005670495331287384,0.0013496428012761273,0.007416770040680072,0.4625,-0.00021979957818984985,7.49707750952986,7.49707750952986,0.47638888888888886,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R6,10,0.9,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,720,0.9605301914580265,0.018261830720896155,0.9118471949690005,0.9798677884615384,0.9993178697794977,0.00408935546875,0.76171875,1.046875,0.9605301914580265,0.9539116395126963,0.0,1,0,0.0017019417356714027,0.005536858773489082,0.15543916076421738,0.9898871779441833,0.15519648790359497,6.455928087234497e-06,0.0004163309931755066,0.0005059391260147095,0.0014427972615538164,0.01119941956964593,0.5138888888888888,0.0011181645095348358,173.199653779573,173.199653779573,0.6458333333333334,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R6,25,0.9,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,720,0.9622641509433962,0.017404488702187915,0.9120942257971846,0.9807692307692307,0.9993326986014617,0.00390625,0.75,1.0,0.9622641509433962,0.956064947468959,0.0,1,0,0.0017476853371679994,0.005451257109201149,0.13030221313238144,0.9932499825954437,0.13068559765815735,2.912711352109909e-05,0.00041594915091991425,0.0007101066410541534,0.001803991864373259,0.010724632059087707,0.5694444444444444,0.0023770593106746674,81.6098481215028,81.6098481215028,0.7680555555555556,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R6,40,0.9,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,720,0.9621195371803375,0.016460773224031056,0.9167332768818909,0.9806941105769231,0.9993212282287347,0.0039215087890625,0.744140625,1.00390625,0.9621195371803375,0.9549159262794625,0.0,0,0,0.0017514000664919124,0.005512839363588061,0.10136932134628296,0.9954078197479248,0.10136650502681732,1.6819685697555542e-05,0.00040428526699543,0.0007311031222343445,0.002053776090785365,0.011993266335376949,0.5430555555555555,0.0038752928376197815,230.40221483942415,230.40221483942415,0.8194444444444444,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R6,48,0.9,"repr=bf16, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,bf16,native,720,0.9607467714475244,0.016804438064086047,0.92769690315742,0.97998046875,0.9993102200848965,0.00406646728515625,0.7578125,1.041015625,0.9607467714475244,0.9546288818735775,0.0,1,0,0.0017532013033044087,0.0055823752708917505,0.08659327030181885,0.9969265460968018,0.08737214282155037,2.123531885445118e-05,0.0003970102407038212,0.0006892547011375427,0.002484993605744559,0.02041748068788134,0.5402777777777777,0.005237795412540436,246.65489830601393,246.65489830601393,0.8847222222222222,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R7,0,0.9,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,720,0.9416569531507258,0.029161750131002973,0.8877650868898932,0.9699519230769231,0.9989843040781126,0.006103515625,0.88671875,1.5625,0.9416569531507258,0.9497619919443427,0.0,1,0,0.0015495728401329453,0.008071496690543557,0.23560617119073868,0.9773368835449219,0.23552346974611282,-2.314150333404541e-05,0.0008041970431804657,0.0009517312049865722,0.0017844187612186596,0.010442152472465879,0.4875,-0.0009937137365341187,42.9407598197038,42.9407598197038,0.3902777777777778,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R7,1,0.9,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,720,0.9459143400087706,0.028010878871936207,0.8818207520497596,0.9722055288461539,0.9991243835021693,0.005645751953125,0.86328125,1.4453125,0.9459143400087706,0.9533382245047689,0.0,1,0,0.0015789507689272912,0.007544934116860417,0.21569637954235077,0.9806771576404572,0.21593793481588364,-1.0694842785596848e-05,0.0006963983178138733,0.0008568286895751954,0.0016769788438648235,0.009295363961053908,0.4791666666666667,-0.00016143172979354858,15.094352767013541,15.094352767013541,0.4722222222222222,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R7,10,0.9,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,720,0.9537682542012181,0.025342140689873283,0.9008724781252615,0.9763371394230769,0.9991338160605598,0.0048065185546875,0.81640625,1.23046875,0.9537682542012181,0.9603858331492526,0.0,1,0,0.0017019417356714027,0.006730278744466462,0.15514002740383148,0.9898399412631989,0.15519648790359497,3.2582320272922516e-05,0.0005545765161514282,0.000806373730301857,0.0019788139365642015,0.01245311159962376,0.5569444444444445,0.00122172012925148,37.49641274832071,37.49641274832071,0.6361111111111111,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R7,25,0.9,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,720,0.9554902680866691,0.02602559701578433,0.8994891992070997,0.9772385817307693,0.999103898227365,0.0046234130859375,0.8046875,1.18359375,0.9554902680866691,0.9613967879770149,0.0,1,0,0.0017476853371679994,0.006642590102380315,0.1303289458155632,0.9932520389556885,0.13068559765815735,8.582137525081635e-05,0.0005159378051757812,0.0010428421199321746,0.0025563022378415276,0.013670280681472363,0.5888888888888889,0.002842899411916733,33.12577319587629,33.12577319587629,0.75,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R7,40,0.9,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,720,0.9551312675523207,0.027343965858012242,0.9024753053408304,0.97705078125,0.9990548198580593,0.00466156005859375,0.80859375,1.193359375,0.9551312675523207,0.9617580986727672,0.0,1,0,0.0017514000664919124,0.006742581869312479,0.10147678479552269,0.9953963458538055,0.10136650502681732,8.94889235496521e-05,0.0005450621247291565,0.0011535480618476868,0.0028992294666751565,0.0238841547600007,0.6291666666666667,0.004301473498344421,48.06710515360919,48.06710515360919,0.8097222222222222,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R7,48,0.9,"repr=nvfp4, pool=fp32+fp8_e4m3/native, score=fp8_e4m3/native",fp8,nvfp4,native,720,0.9544853912788137,0.026137010366789393,0.9034681975429704,0.9767127403846154,0.9989925097307234,0.004730224609375,0.818359375,1.2109375,0.9544853912788137,0.9611078373600471,0.0,1,0,0.0017532013033044087,0.0069302282256603846,0.08701350167393684,0.996913492679596,0.08737214282155037,7.567275315523148e-05,0.000586959533393383,0.0012671604752540588,0.003443242042538424,0.03056828791494117,0.6055555555555555,0.00623360276222229,82.37578920162947,82.37578920162947,0.8777777777777778,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_fp8_e4m3_per_head_amax,score=fp8_e4m3_torch_scaled_mm_acc_fp32_native
R8,0,0.9,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,720,0.8546847878231494,0.06867210348362163,0.7429902489877895,0.9216496394230769,0.9916213600498864,0.0159149169921875,0.99609375,4.07421875,0.8546847878231494,0.8561070831009482,0.0,3,0,0.0015495728401329453,0.02437613893841347,0.23651312291622162,0.9773155152797699,0.23552346974611282,-0.00034872815012931824,0.003146592527627945,0.002301719784736633,0.006602988167794043,0.028640263604693843,0.43333333333333335,-0.0030428022146224976,8.725427567273076,8.725427567273076,0.38333333333333336,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R8,1,0.9,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,720,0.8655362108173212,0.0627997115738006,0.7492715204916507,0.9279221754807693,0.9929807190314637,0.01464080810546875,0.99609375,3.748046875,0.8655362108173212,0.8667134115842703,0.0,2,0,0.0015789507689272912,0.023268998688975882,0.21574698388576508,0.9805703163146973,0.21593793481588364,-6.944313645362854e-05,0.0025053471326828003,0.002438404411077499,0.0062536204350905344,0.03178280217436236,0.47638888888888886,-0.0006355941295623779,9.152727857947536,9.152727857947536,0.46805555555555556,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R8,10,0.9,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,720,0.8884948219605617,0.044114841596822996,0.795177057276647,0.9409555288461539,0.99437083945798,0.011993408203125,0.98828125,3.0703125,0.8884948219605617,0.8916480183026485,0.0,2,0,0.0017019417356714027,0.020322256289096213,0.1552363783121109,0.9898892045021057,0.15519648790359497,0.0002118116244673729,0.0016206842847168446,0.001853404939174652,0.005938636655255733,0.031286248154078086,0.5763888888888888,0.003541272133588791,16.71896970949431,16.71896970949431,0.6527777777777778,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R8,25,0.9,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,720,0.8915808265998546,0.040388364256444986,0.807915762264169,0.9426832932692308,0.9944430267128793,0.0116424560546875,0.98828125,2.98046875,0.8915808265998546,0.8958912009546491,0.0,2,0,0.0017476853371679994,0.019691345394189055,0.13109659403562546,0.9931994080543518,0.13068559765815735,0.00039118528366088867,0.0014012809842824936,0.002255085203796625,0.0072043427331251325,0.039182738393481756,0.6819444444444445,0.007171619683504105,18.333050815175987,18.333050815175987,0.7611111111111111,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R8,40,0.9,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,720,0.8943398935356166,0.03808486623920737,0.8292499181720441,0.9442232572115384,0.9942410499109049,0.01132965087890625,0.98828125,2.900390625,0.8943398935356166,0.8984597832287508,0.0,2,0,0.0017514000664919124,0.019469891382462672,0.10145468637347221,0.9952585995197296,0.10136650502681732,0.0004552234895527363,0.0013961568474769592,0.0034778967499732973,0.008828808483178928,0.0447297700103147,0.7111111111111111,0.011279020458459854,24.776885897389995,24.776885897389995,0.8166666666666667,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R8,48,0.9,"repr=bf16, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,bf16,simulated,720,0.8950140598398741,0.03520926483774611,0.8348535372858754,0.9445988581730769,0.9942381280007893,0.01125335693359375,0.984375,2.880859375,0.8950140598398741,0.8984597832287508,0.0,2,0,0.0017532013033044087,0.019365872329243042,0.08672007918357849,0.9968692660331726,0.08737214282155037,0.00042734527960419655,0.0013146894052624702,0.003774610161781311,0.00981182240109648,0.06055456143918755,0.725,0.014823565259575844,34.68756054426365,34.68756054426365,0.8763888888888889,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R9,0,0.9,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,720,0.8520399312864435,0.06819472722676456,0.7371503227832907,0.9201096754807693,0.9914486708486164,0.01622772216796875,0.99609375,4.154296875,0.8520399312864435,0.8571428571428571,0.0,2,0,0.0015495728401329453,0.024959741987584633,0.2364664524793625,0.97730752825737,0.23552346974611282,-0.0002930089831352234,0.0029709693044424057,0.0024047181010246276,0.006853128186109449,0.03222433256317249,0.43472222222222223,-0.002854451537132263,9.741856739644518,9.741856739644518,0.3902777777777778,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R9,1,0.9,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,720,0.8639036684402128,0.059954788407136195,0.7404549245206352,0.9269831730769231,0.9926392069833845,0.01483154296875,0.99609375,3.796875,0.8639036684402128,0.8678921173647114,0.0,2,0,0.0015789507689272912,0.023553397136615854,0.216191828250885,0.9806322157382965,0.21593793481588364,-4.1350722312927246e-05,0.002627953886985779,0.0028179168701171877,0.0065032236637878535,0.036099874109769836,0.49583333333333335,-0.0006110295653343201,14.776756756756757,14.776756756756757,0.4638888888888889,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R9,10,0.9,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,720,0.8856191815139907,0.045158487653416235,0.7918423835415707,0.9393404447115384,0.9941830058450887,0.01232147216796875,0.9921875,3.154296875,0.8856191815139907,0.8918496411568251,0.0,2,0,0.0017019417356714027,0.02068453323488697,0.1553230658173561,0.9898104965686798,0.15519648790359497,0.00026282109320163727,0.001729428768157959,0.002186925709247589,0.006460381474564758,0.037325799528380464,0.5986111111111111,0.003449123352766037,13.12346475219878,13.12346475219878,0.6611111111111111,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R9,25,0.9,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,720,0.889768253081157,0.04104012746740948,0.800561361921931,0.9416691706730769,0.9943175591133143,0.01184844970703125,0.98828125,3.033203125,0.889768253081157,0.8969718560741005,0.0,2,0,0.0017476853371679994,0.020216665976097052,0.13093648850917816,0.993189662694931,0.13068559765815735,0.0004112645983695984,0.0014870204031467438,0.002412247657775879,0.007576293353791544,0.04358261758789359,0.6902777777777778,0.0071191806346178055,17.310463051866883,17.310463051866883,0.7527777777777778,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R9,40,0.9,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,720,0.8926565721191441,0.03855565255825277,0.8214906922100497,0.9432842548076923,0.9940071421430958,0.0115203857421875,0.98828125,2.94921875,0.8926565721191441,0.8995433789954338,0.0,2,0,0.0017514000664919124,0.019854755545882386,0.10208841040730476,0.9952701330184937,0.10136650502681732,0.000522170215845108,0.00146405678242445,0.0035989806056022644,0.009534290111017883,0.04976604250235703,0.7152777777777778,0.011850465089082718,22.69464004166399,22.69464004166399,0.8277777777777777,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
R9,48,0.9,"repr=nvfp4, pool=fp32+nvfp4/native, score=fp32/native",nvfp4_like,nvfp4,simulated,720,0.8924547772420153,0.03645609589688181,0.8333436640694936,0.9431715745192307,0.99396348688007,0.01154327392578125,0.98828125,2.955078125,0.8924547772420153,0.8997466933453886,0.0,2,0,0.0017532013033044087,0.019933047791398095,0.08784965425729752,0.9968262314796448,0.08737214282155037,0.0005232430994510651,0.001391418685670942,0.003989251144230366,0.010642535639971728,0.059968885693196715,0.7555555555555555,0.014727909117937088,28.147354706422608,28.147354706422608,0.875,pool=fp32_values_torch_sum_acc_fp32+pooled_rounded_to_nvfp4_e2m1_per16_e4m3_sf,score=fp32_values_torch_matmul_acc_fp32_tf32_disabled
